step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,step_ms
782,197.985,19.3403,-9.771,29.748,-174.92,2.443,0.254,-9.800,30.000,-0.1280,0.0181,0.031,0.000,0.201,0.031,50.140
783,198.284,17.0454,-9.894,29.745,-175.19,2.453,0.256,-9.900,30.000,-0.0391,0.0614,0.035,0.000,0.201,0.033,100.142
784,198.534,21.8842,-10.017,29.742,-175.48,2.452,0.258,-10.000,30.000,-0.0915,0.0766,0.036,0.000,0.201,0.019,100.106
785,198.835,31.6521,-10.140,29.739,-175.76,2.469,0.264,-10.100,30.000,-0.0732,0.0561,0.034,0.000,0.201,0.020,99.930
786,199.085,15.9870,-10.264,29.737,-175.99,2.483,0.266,-10.300,30.000,-0.0838,-0.0583,0.024,0.000,0.201,0.017,100.008
787,199.384,15.8413,-10.389,29.734,-176.21,2.488,0.266,-10.400,30.000,-0.0786,-0.1041,0.020,0.000,0.200,0.023,100.105
788,199.584,26.2234,-10.513,29.732,-176.43,2.478,0.268,-10.500,30.000,-0.0822,-0.0740,0.023,0.000,0.200,0.010,50.106
789,199.885,31.1997,-10.637,29.731,-176.65,2.462,0.272,-10.600,30.000,-0.1076,-0.0791,0.022,0.000,0.200,0.008,100.229
790,200.135,16.8761,-10.760,29.730,-176.88,2.450,0.273,-10.800,30.000,-0.0736,-0.0093,0.028,0.000,0.200,0.004,100.168
791,200.435,16.4714,-10.883,29.730,-177.12,2.440,0.271,-10.900,30.000,-0.0973,0.0050,0.029,0.000,0.200,-0.006,100.024
792,200.685,29.9921,-11.005,29.730,-177.35,2.442,0.271,-11.000,30.000,-0.1365,0.0302,0.032,0.000,0.200,-0.006,100.117
793,200.935,17.7222,-11.128,29.730,-177.57,2.449,0.271,-11.100,30.000,-0.0708,-0.2518,0.007,0.000,0.200,0.001,50.192
794,201.184,25.0091,-11.251,29.732,-177.81,2.439,0.273,-11.300,30.000,-0.1118,-0.0606,0.023,0.000,0.200,-0.012,100.046
795,201.435,23.1843,-11.372,29.733,-178.06,2.413,0.268,-11.400,30.000,-0.1028,0.0259,0.031,0.000,0.200,-0.010,50.329
796,201.635,23.9820,-11.493,29.735,-178.28,2.408,0.265,-11.500,30.000,-0.1056,-0.1170,0.018,0.000,0.200,-0.000,50.236
797,201.935,18.4222,-11.614,29.739,-178.52,2.402,0.262,-11.600,30.000,-0.1318,-0.0379,0.025,0.000,0.200,0.010,100.057
798,202.185,17.8345,-11.734,29.743,-178.79,2.386,0.259,-11.700,30.000,-0.1428,0.1205,0.039,0.000,0.200,0.017,100.079
799,202.485,21.7249,-11.853,29.749,-179.10,2.376,0.255,-11.900,30.000,-0.1181,0.3371,0.059,0.000,0.200,0.019,100.064
800,202.735,24.4524,-11.972,29.756,-179.44,2.396,0.245,-12.000,30.000,-0.1339,0.0193,0.031,0.000,0.201,0.025,100.158
801,203.035,19.7751,-12.093,29.764,-179.78,2.433,0.236,-12.100,30.000,-0.2000,0.1911,0.046,0.000,0.201,0.019,100.086
802,203.284,16.4322,-12.215,29.773,179.89,2.448,0.228,-12.200,30.000,-0.1680,0.0010,0.029,0.000,0.201,0.018,100.145
803,203.585,23.0101,-12.338,29.784,179.52,2.459,0.220,-12.300,30.000,-0.1925,0.0460,0.033,0.000,0.201,0.019,99.979
804,203.784,15.6121,-12.460,29.796,179.10,2.452,0.207,-12.500,30.000,-0.2258,0.1264,0.041,0.000,0.202,0.022,50.118
805,204.085,30.3846,-12.582,29.811,178.64,2.444,0.190,-12.600,30.000,-0.2556,0.0269,0.032,0.000,0.202,0.019,100.018
806,204.285,19.7804,-12.704,29.828,178.13,2.441,0.172,-12.700,30.000,-0.2753,0.1044,0.039,0.000,0.202,0.003,50.171
807,204.585,23.0666,-12.825,29.847,177.58,2.438,0.155,-12.800,30.000,-0.3384,0.1637,0.044,0.000,0.201,0.008,100.125
808,204.835,22.2393,-12.947,29.869,176.99,2.435,0.139,-12.900,30.000,-0.3637,-0.1546,0.016,0.000,0.201,0.001,100.115
809,205.135,21.4408,-13.067,29.893,176.33,2.429,0.111,-13.100,30.000,-0.3971,-0.1611,0.015,0.000,0.201,-0.001,99.990
810,205.384,19.1172,-13.187,29.921,175.61,2.395,0.080,-13.200,30.000,-0.4084,-0.2607,0.006,0.000,0.201,-0.006,100.176
811,205.635,24.3428,-13.303,29.952,174.82,2.347,0.048,-13.300,30.000,-0.3991,-0.1282,0.018,0.000,0.200,0.001,50.206
812,205.885,17.1494,-13.417,29.986,173.96,2.296,0.022,-13.400,30.000,-0.3404,0.1546,0.043,0.000,0.200,-0.005,100.477
813,206.135,17.2073,-13.527,30.023,173.06,2.270,0.036,-13.500,30.000,-0.2395,-0.0486,0.025,0.000,0.200,0.001,50.159
814,206.335,20.9750,-13.637,30.062,172.12,2.290,0.072,-13.600,30.000,-0.1419,0.1305,0.041,0.000,0.200,0.005,49.965
815,206.636,17.6067,-13.747,30.102,171.21,2.322,0.112,-13.700,30.000,0.0333,-0.1593,0.015,0.000,0.199,-0.023,99.909
816,206.835,20.7253,-13.859,30.140,170.44,2.359,0.146,-13.900,30.000,0.1239,-0.1009,0.020,0.000,0.198,-0.061,50.051
817,207.085,15.3917,-13.973,30.175,169.88,2.385,0.177,-14.000,30.000,0.1034,-0.0302,0.026,0.000,0.196,-0.074,50.194
818,207.284,15.4127,-14.089,30.206,169.54,2.406,0.206,-14.100,30.000,0.1465,-0.0097,0.028,0.000,0.195,-0.059,50.010
819,207.534,15.3784,-14.207,30.231,169.41,2.420,0.231,-14.200,30.000,0.1434,-0.1229,0.018,0.000,0.194,-0.027,50.496
820,207.735,16.1704,-14.326,30.253,169.45,2.432,0.254,-14.300,30.000,0.1326,-0.0457,0.025,0.000,0.194,-0.010,50.249
821,208.035,16.3372,-14.446,30.270,169.60,2.425,0.274,-14.400,30.000,0.1403,-0.1240,0.018,0.000,0.194,-0.002,99.885
822,208.235,17.0868,-14.566,30.286,169.82,2.418,0.288,-14.600,30.000,0.1694,-0.1097,0.019,0.000,0.195,0.003,50.152
823,208.485,15.0957,-14.685,30.299,170.07,2.408,0.300,-14.700,30.000,0.1654,0.0036,0.029,0.000,0.196,-0.009,50.265
824,208.685,16.4242,-14.805,30.311,170.39,2.401,0.311,-14.800,30.000,0.1614,-0.0366,0.025,0.000,0.196,-0.013,50.187
825,208.935,18.7926,-14.924,30.320,170.77,2.390,0.321,-14.900,30.000,0.1413,-0.0943,0.020,0.000,0.196,-0.012,50.080
826,209.134,18.0301,-15.044,30.328,171.20,2.390,0.331,-15.000,30.000,0.1691,-0.0535,0.024,0.000,0.196,-0.006,50.042
827,209.385,17.6072,-15.163,30.335,171.61,2.375,0.336,-15.157,29.999,0.1726,-0.0604,0.023,0.000,0.197,-0.000,50.025
828,209.585,16.5525,-15.282,30.341,172.00,2.364,0.346,-15.314,29.997,0.1781,-0.2372,0.007,0.000,0.197,-0.012,50.001
829,209.835,14.1141,-15.401,30.345,172.42,2.355,0.359,-15.314,29.997,0.1763,0.0857,0.035,0.000,0.196,-0.020,50.121
830,210.084,20.4621,-15.519,30.347,172.88,2.338,0.358,-15.471,29.993,0.1696,-0.0606,0.023,0.000,0.196,-0.026,100.123
831,210.335,29.4489,-15.636,30.349,173.36,2.337,0.362,-15.628,29.987,0.1759,-0.2076,0.009,0.000,0.196,-0.024,50.341
832,210.585,15.0387,-15.753,30.350,173.81,2.323,0.372,-15.785,29.979,0.1992,-0.1567,0.014,0.000,0.197,-0.028,99.971
833,210.885,17.2075,-15.869,30.349,174.24,2.292,0.380,-15.785,29.979,0.1897,-0.0469,0.023,0.000,0.197,-0.031,100.118
834,211.085,17.3216,-15.984,30.348,174.70,2.277,0.380,-15.942,29.970,0.1638,-0.0521,0.023,0.000,0.196,-0.027,50.028
835,211.384,22.8281,-16.099,30.345,175.20,2.268,0.385,-16.099,29.960,0.1613,-0.1542,0.014,0.000,0.196,-0.003,100.041
836,211.635,22.3269,-16.213,30.342,175.67,2.262,0.397,-16.255,29.947,0.1653,-0.2763,0.003,0.000,0.197,-0.004,100.256
837,211.935,18.5490,-16.326,30.339,176.06,2.230,0.398,-16.255,29.947,0.1593,0.1851,0.043,0.000,0.197,-0.005,99.992
838,212.185,17.7852,-16.437,30.335,176.44,2.202,0.402,-16.412,29.933,0.1675,-0.0522,0.022,0.000,0.197,0.012,100.144
839,212.434,29.8847,-16.548,30.331,176.83,2.216,0.413,-16.568,29.918,0.1526,-0.0633,0.021,0.000,0.197,0.029,50.256
840,212.685,15.7658,-16.660,30.326,177.23,2.221,0.418,-16.568,29.918,0.1751,-0.0128,0.026,0.000,0.197,0.047,100.111
841,212.985,22.0103,-16.771,30.320,177.64,2.218,0.422,-16.724,29.901,0.1731,0.0792,0.034,0.000,0.197,0.031,100.189
842,213.235,24.1008,-16.882,30.313,178.03,2.218,0.432,-16.880,29.882,0.1508,-0.0178,0.025,0.000,0.197,0.007,99.933
843,213.535,18.4085,-16.993,30.305,178.44,2.227,0.438,-16.880,29.882,0.1686,-0.1633,0.012,0.000,0.197,-0.012,100.169
844,213.785,21.9965,-17.105,30.297,178.85,2.220,0.442,-17.036,29.861,0.1737,0.0442,0.031,0.000,0.197,-0.024,100.088
845,214.084,17.0918,-17.215,30.289,179.24,2.202,0.450,-17.191,29.839,0.1595,-0.0543,0.022,0.000,0.198,-0.040,100.284
846,214.334,23.5122,-17.325,30.278,179.64,2.206,0.459,-17.191,29.839,0.1668,-0.1065,0.017,0.000,0.197,-0.017,100.163
847,214.585,23.3581,-17.436,30.268,-179.94,2.199,0.461,-17.347,29.815,0.1500,0.1425,0.039,0.000,0.198,-0.001,50.190
848,214.835,16.6993,-17.545,30.256,-179.54,2.192,0.468,-17.502,29.790,0.1637,0.0762,0.034,0.000,0.198,0.012,100.246
849,215.135,17.4113,-17.655,30.245,-179.16,2.199,0.480,-17.502,29.790,0.1555,0.0455,0.031,0.000,0.198,0.018,99.944
850,215.385,17.1437,-17.766,30.232,-178.79,2.220,0.482,-17.656,29.763,0.1848,-0.0866,0.019,0.000,0.198,0.032,100.110
851,215.684,15.7115,-17.877,30.219,-178.40,2.230,0.489,-17.811,29.734,0.1767,-0.0871,0.019,0.000,0.198,0.025,100.105
852,215.934,17.2207,-17.988,30.204,-177.99,2.223,0.501,-17.965,29.704,0.1523,0.0031,0.027,0.000,0.197,0.007,100.168
853,216.185,19.1189,-18.097,30.188,-177.56,2.210,0.502,-17.965,29.704,0.1769,-0.0380,0.023,0.000,0.197,-0.015,50.212
854,216.435,17.0391,-18.207,30.173,-177.16,2.205,0.508,-18.119,29.672,0.1705,0.0367,0.030,0.000,0.197,-0.033,99.986
855,216.734,18.2190,-18.317,30.156,-176.78,2.197,0.519,-18.272,29.639,0.1904,-0.0263,0.024,0.000,0.197,-0.042,99.970
856,216.985,26.6621,-18.426,30.138,-176.39,2.212,0.523,-18.272,29.639,0.1832,-0.1191,0.016,0.000,0.197,-0.026,99.920
857,217.235,25.1407,-18.535,30.119,-175.95,2.210,0.527,-18.425,29.604,0.1580,-0.0795,0.019,0.000,0.197,-0.004,50.125
858,217.485,28.1417,-18.644,30.099,-175.48,2.191,0.536,-18.578,29.567,0.1720,-0.0242,0.024,0.000,0.197,0.014,99.907
859,217.785,25.7703,-18.752,30.079,-175.06,2.166,0.541,-18.578,29.567,0.1743,-0.0651,0.021,0.000,0.197,0.027,100.197
860,217.985,29.1502,-18.859,30.058,-174.68,2.166,0.545,-18.730,29.529,0.1507,0.0440,0.030,0.000,0.197,0.024,50.006
861,218.285,16.8217,-18.966,30.037,-174.28,2.175,0.554,-18.882,29.489,0.1860,0.0647,0.032,0.000,0.197,0.017,99.999
862,218.485,20.1507,-19.073,30.015,-173.88,2.187,0.560,-18.882,29.489,0.1602,0.1735,0.042,0.000,0.197,0.009,50.303
863,218.785,19.8924,-19.180,29.993,-173.49,2.195,0.565,-19.034,29.447,0.1641,-0.0095,0.026,0.000,0.197,-0.015,100.204
864,219.035,18.4649,-19.289,29.969,-173.12,2.207,0.574,-19.185,29.404,0.1675,-0.0650,0.021,0.000,0.197,-0.028,99.970
865,219.335,24.9042,-19.397,29.945,-172.73,2.210,0.581,-19.185,29.404,0.1909,0.0104,0.028,0.000,0.198,-0.036,100.109
866,219.585,28.0748,-19.505,29.920,-172.32,2.210,0.585,-19.335,29.360,0.1763,-0.0680,0.021,0.000,0.198,-0.009,99.993
867,219.885,23.3080,-19.613,29.894,-171.89,2.207,0.594,-19.486,29.314,0.1915,-0.0010,0.026,0.000,0.198,0.009,100.103
868,220.135,22.3130,-19.720,29.866,-171.46,2.195,0.600,-19.486,29.314,0.1743,0.2242,0.046,0.000,0.197,0.026,100.311
869,220.435,19.4360,-19.827,29.837,-171.01,2.198,0.603,-19.635,29.266,0.1696,-0.0601,0.021,0.000,0.197,0.030,100.035
870,220.685,24.6057,-19.934,29.808,-170.58,2.224,0.610,-19.784,29.217,0.1929,-0.0303,0.024,0.000,0.197,0.027,100.074
871,220.984,35.4101,-20.042,29.778,-170.15,2.228,0.618,-19.784,29.217,0.2162,0.0338,0.030,0.000,0.198,0.015,100.048
872,221.235,19.8741,-20.150,29.747,-169.73,2.231,0.620,-19.933,29.166,0.1884,-0.1670,0.012,0.000,0.197,0.000,100.138
873,221.534,36.2486,-20.256,29.714,-169.27,2.231,0.626,-20.081,29.113,0.1816,-0.0484,0.022,0.000,0.197,-0.022,100.001
874,221.785,21.1709,-20.363,29.681,-168.79,2.202,0.634,-20.081,29.113,0.1766,0.0021,0.027,0.000,0.197,-0.024,100.311
875,222.034,18.6455,-20.468,29.647,-168.34,2.192,0.635,-20.229,29.059,0.1865,0.1640,0.041,0.000,0.197,-0.027,50.346
876,222.285,28.4108,-20.573,29.613,-167.92,2.199,0.641,-20.376,29.004,0.1851,-0.1429,0.014,0.000,0.197,-0.030,100.112
877,222.584,19.4258,-20.678,29.578,-167.49,2.216,0.649,-20.376,29.004,0.1739,0.1131,0.037,0.000,0.197,-0.004,100.039
878,222.835,22.3192,-20.783,29.541,-167.03,2.213,0.650,-20.522,28.947,0.1670,-0.0258,0.024,0.000,0.197,0.014,99.930
879,223.085,18.1998,-20.888,29.505,-166.58,2.214,0.655,-20.668,28.888,0.1600,-0.0156,0.025,0.000,0.197,0.026,50.463
880,223.335,19.1964,-20.993,29.468,-166.16,2.208,0.665,-20.813,28.828,0.2243,-0.1773,0.011,0.000,0.198,0.023,100.282
881,223.635,17.0551,-21.098,29.430,-165.78,2.202,0.667,-20.813,28.828,0.1651,0.0823,0.034,0.000,0.198,0.005,99.912
882,223.885,22.5856,-21.202,29.392,-165.38,2.193,0.672,-20.957,28.766,0.1937,-0.0388,0.023,0.000,0.197,0.004,99.923
883,224.135,18.3276,-21.305,29.353,-164.96,2.201,0.681,-21.101,28.703,0.1825,-0.1466,0.013,0.000,0.197,-0.009,50.214
884,224.385,31.8841,-21.407,29.314,-164.54,2.193,0.683,-21.101,28.703,0.2021,-0.0084,0.025,0.000,0.197,-0.018,99.938
885,224.635,14.7438,-21.509,29.273,-164.11,2.167,0.687,-21.244,28.639,0.1978,0.2256,0.046,0.000,0.197,-0.016,50.027
886,224.885,20.2292,-21.610,29.231,-163.67,2.173,0.695,-21.387,28.572,0.1890,0.0090,0.027,0.000,0.196,-0.025,99.869
887,225.185,15.5054,-21.712,29.187,-163.19,2.200,0.695,-21.387,28.572,0.1906,-0.0918,0.018,0.000,0.197,0.006,100.305
888,225.385,21.5078,-21.813,29.143,-162.70,2.213,0.699,-21.528,28.505,0.1717,-0.0515,0.022,0.000,0.197,0.011,50.197
889,225.635,16.7060,-21.914,29.097,-162.24,2.198,0.706,-21.670,28.436,0.1723,0.0212,0.028,0.000,0.197,0.019,49.839
890,225.835,15.4421,-22.015,29.052,-161.81,2.180,0.707,-21.670,28.436,0.1806,0.0695,0.033,0.000,0.197,0.020,50.153
891,226.134,16.7573,-22.115,29.007,-161.40,2.186,0.711,-21.810,28.365,0.1645,-0.0627,0.021,0.000,0.197,0.004,100.093
892,226.385,16.3152,-22.215,28.961,-160.99,2.198,0.719,-21.949,28.293,0.2008,0.0236,0.028,0.000,0.197,-0.001,99.965
893,226.635,16.0076,-22.315,28.914,-160.56,2.201,0.720,-21.949,28.293,0.2076,-0.0704,0.020,0.000,0.197,-0.007,49.863
894,226.885,17.7988,-22.415,28.866,-160.15,2.193,0.724,-22.088,28.220,0.1901,-0.1868,0.010,0.000,0.197,-0.007,99.443
895,227.185,16.9193,-22.513,28.817,-159.71,2.177,0.731,-22.226,28.145,0.2016,0.0108,0.027,0.000,0.197,-0.013,100.158
896,227.384,16.4680,-22.611,28.768,-159.26,2.152,0.732,-22.226,28.145,0.1954,0.0817,0.033,0.000,0.196,-0.010,50.140
897,227.635,18.9723,-22.707,28.717,-158.78,2.162,0.734,-22.364,28.068,0.1840,-0.1380,0.014,0.000,0.196,-0.013,50.206
898,227.835,18.0283,-22.803,28.666,-158.30,2.172,0.740,-22.500,27.990,0.1651,0.1536,0.040,0.000,0.196,0.001,50.584
899,228.085,16.6323,-22.898,28.614,-157.84,2.162,0.740,-22.500,27.990,0.1871,0.1519,0.040,0.000,0.197,0.014,50.269
900,228.285,20.1226,-22.994,28.562,-157.43,2.170,0.743,-22.636,27.911,0.1858,0.1033,0.036,0.000,0.197,0.011,50.533
901,228.535,16.0249,-23.091,28.509,-157.04,2.193,0.751,-22.770,27.830,0.1930,0.0087,0.027,0.000,0.197,0.009,50.106
902,228.735,21.0817,-23.188,28.455,-156.62,2.216,0.751,-22.770,27.830,0.1924,-0.0156,0.025,0.000,0.197,0.005,50.302
903,229.035,15.3482,-23.284,28.399,-156.15,2.219,0.753,-22.904,27.748,0.2080,-0.1134,0.016,0.000,0.197,0.004,100.226
904,229.285,17.5366,-23.380,28.342,-155.66,2.210,0.759,-23.037,27.665,0.1599,0.0261,0.029,0.000,0.197,-0.001,100.235
905,229.535,15.8109,-23.475,28.284,-155.18,2.197,0.758,-23.037,27.665,0.1983,-0.0695,0.020,0.000,0.197,-0.001,50.026
906,229.785,17.0724,-23.569,28.226,-154.72,2.194,0.760,-23.170,27.580,0.1899,0.0464,0.030,0.000,0.197,-0.011,99.993
907,230.035,15.4629,-23.662,28.168,-154.27,2.192,0.765,-23.301,27.494,0.1845,0.0138,0.028,0.000,0.197,-0.022,50.176
908,230.285,15.9923,-23.755,28.109,-153.82,2.200,0.764,-23.301,27.494,0.1745,-0.1692,0.011,0.000,0.197,-0.016,100.089
909,230.535,15.5694,-23.848,28.049,-153.36,2.196,0.766,-23.431,27.406,0.1894,0.1868,0.043,0.000,0.197,-0.009,50.128
910,230.735,17.0352,-23.940,27.989,-152.92,2.174,0.772,-23.561,27.317,0.1879,-0.1534,0.013,0.000,0.197,0.005,49.932
911,230.985,16.4149,-24.032,27.928,-152.50,2.178,0.772,-23.561,27.317,0.1999,0.0841,0.034,0.000,0.197,0.009,50.039
912,231.185,16.4654,-24.123,27.867,-152.06,2.182,0.773,-23.689,27.227,0.1972,-0.1745,0.011,0.000,0.197,0.018,50.083
913,231.435,15.8572,-24.213,27.804,-151.59,2.184,0.777,-23.817,27.135,0.1953,-0.1452,0.013,0.000,0.196,0.011,50.098
914,231.685,19.5074,-24.302,27.740,-151.11,2.160,0.776,-23.817,27.135,0.1738,0.0274,0.028,0.000,0.196,0.012,100.346
915,231.935,15.5361,-24.390,27.677,-150.63,2.144,0.776,-23.943,27.042,0.1872,-0.0030,0.026,0.000,0.196,0.002,50.340
916,232.135,21.2670,-24.477,27.614,-150.20,2.143,0.781,-24.069,26.948,0.1970,-0.0436,0.022,0.000,0.196,-0.009,49.946
917,232.385,17.2378,-24.564,27.550,-149.78,2.146,0.779,-24.069,26.948,0.1914,0.1138,0.036,0.000,0.197,-0.027,50.046
918,232.585,18.0643,-24.650,27.485,-149.35,2.146,0.780,-24.194,26.852,0.2038,0.0095,0.027,0.000,0.197,-0.024,50.178
919,232.835,15.8358,-24.736,27.419,-148.88,2.154,0.784,-24.194,26.852,0.1969,0.0240,0.028,0.000,0.197,-0.003,50.183
920,233.035,18.1388,-24.822,27.352,-148.41,2.161,0.781,-24.317,26.755,0.1867,0.2120,0.045,0.000,0.197,0.016,50.106
921,233.335,16.5442,-24.907,27.284,-147.92,2.173,0.782,-24.440,26.657,0.2131,0.1065,0.036,0.000,0.197,0.036,100.113
922,233.585,18.5557,-24.992,27.215,-147.46,2.191,0.785,-24.440,26.657,0.1981,-0.1700,0.011,0.000,0.197,0.026,100.160
923,233.835,27.6641,-25.078,27.144,-147.00,2.206,0.782,-24.561,26.558,0.1892,0.0394,0.030,0.000,0.197,0.017,50.237
924,234.085,27.9129,-25.162,27.073,-146.52,2.193,0.781,-24.682,26.457,0.1939,0.1420,0.039,0.000,0.197,-0.007,100.071
925,234.335,26.6932,-25.247,27.002,-146.04,2.197,0.785,-24.682,26.457,0.1807,-0.0135,0.025,0.000,0.197,-0.018,50.054
926,234.585,19.5441,-25.330,26.930,-145.58,2.211,0.781,-24.801,26.355,0.1594,-0.0558,0.022,0.000,0.197,-0.022,100.129
927,234.885,19.0892,-25.414,26.857,-145.12,2.211,0.781,-24.920,26.252,0.2127,-0.0611,0.021,0.000,0.197,-0.033,100.054
928,235.135,19.8779,-25.498,26.784,-144.71,2.200,0.786,-24.920,26.252,0.1835,-0.0473,0.022,0.000,0.198,-0.020,100.114
929,235.384,27.0282,-25.581,26.711,-144.32,2.184,0.784,-25.037,26.147,0.1871,0.0723,0.033,0.000,0.198,-0.011,50.095
930,235.635,14.2994,-25.662,26.637,-143.90,2.186,0.784,-25.153,26.041,0.2003,0.2276,0.047,0.000,0.197,0.011,100.111
931,235.935,23.6874,-25.744,26.563,-143.43,2.201,0.788,-25.153,26.041,0.2033,-0.0236,0.025,0.000,0.197,0.034,100.055
932,236.185,22.2703,-25.825,26.486,-142.95,2.219,0.784,-25.268,25.935,0.1832,-0.1243,0.016,0.000,0.196,0.029,100.108
933,236.485,22.8821,-25.905,26.408,-142.45,2.224,0.782,-25.382,25.826,0.1778,0.2254,0.046,0.000,0.196,0.015,100.029
934,236.735,25.7637,-25.985,26.330,-141.97,2.222,0.784,-25.495,25.717,0.1885,0.0837,0.034,0.000,0.197,0.011,100.073
935,237.035,23.8094,-26.065,26.251,-141.53,2.240,0.781,-25.495,25.717,0.1902,0.0719,0.033,0.000,0.197,-0.002,100.165
936,237.285,24.6493,-26.145,26.171,-141.09,2.261,0.780,-25.607,25.607,0.1792,0.0085,0.028,0.000,0.197,-0.017,100.195
937,237.585,19.1303,-26.224,26.090,-140.63,2.269,0.782,-25.717,25.495,0.1756,0.0466,0.031,0.000,0.197,-0.027,100.273
938,237.835,16.0408,-26.304,26.008,-140.15,2.266,0.779,-25.717,25.495,0.2048,0.0040,0.027,0.000,0.198,-0.039,100.188
939,238.085,20.1929,-26.383,25.926,-139.71,2.270,0.778,-25.826,25.382,0.1849,0.1682,0.042,0.000,0.198,-0.045,50.406
940,238.285,24.0040,-26.461,25.842,-139.27,2.276,0.779,-25.935,25.268,0.2063,-0.1107,0.017,0.000,0.198,-0.021,50.328
941,238.535,22.4943,-26.539,25.758,-138.81,2.294,0.778,-25.935,25.268,0.1961,0.0485,0.031,0.000,0.198,-0.000,50.013
942,238.785,22.8806,-26.617,25.672,-138.31,2.291,0.775,-26.041,25.153,0.2161,0.1334,0.039,0.000,0.197,0.010,99.981
943,239.085,25.7229,-26.693,25.586,-137.80,2.286,0.774,-26.147,25.037,0.2094,-0.1094,0.018,0.000,0.197,0.023,100.548
944,239.284,25.1210,-26.768,25.498,-137.29,2.290,0.773,-26.147,25.037,0.1968,-0.1177,0.017,0.000,0.197,0.029,50.393
945,239.584,24.3186,-26.842,25.409,-136.76,2.282,0.767,-26.252,24.920,0.2027,-0.1586,0.013,0.000,0.197,0.033,100.122
946,239.835,21.6245,-26.915,25.320,-136.24,2.266,0.764,-26.355,24.801,0.2074,-0.1251,0.016,0.000,0.197,0.043,100.206
947,240.135,16.4067,-26.987,25.232,-135.74,2.247,0.764,-26.457,24.682,0.1769,-0.0702,0.020,0.000,0.197,0.039,99.831
948,240.385,18.1816,-27.057,25.144,-135.23,2.236,0.757,-26.457,24.682,0.1758,-0.0517,0.022,0.000,0.196,0.030,99.968
949,240.685,18.6984,-27.126,25.056,-134.75,2.222,0.754,-26.558,24.561,0.1907,0.0766,0.033,0.000,0.196,0.017,99.921
950,240.885,17.3370,-27.196,24.969,-134.31,2.214,0.755,-26.657,24.440,0.1773,-0.1073,0.017,0.000,0.196,-0.015,50.216
951,241.135,16.9672,-27.264,24.881,-133.89,2.217,0.750,-26.657,24.440,0.1771,0.0900,0.034,0.000,0.196,-0.043,50.272
952,241.385,20.0861,-27.332,24.793,-133.45,2.217,0.747,-26.755,24.317,0.1876,0.2612,0.050,0.000,0.197,-0.030,100.039
953,241.685,34.8896,-27.400,24.704,-133.01,2.235,0.748,-26.852,24.194,0.1697,0.0935,0.035,0.000,0.197,-0.020,100.087
954,241.935,42.0743,-27.467,24.613,-132.56,2.260,0.744,-26.852,24.194,0.1910,0.1777,0.043,0.000,0.197,-0.004,100.051
955,242.235,22.4663,-27.534,24.521,-132.12,2.276,0.741,-26.948,24.069,0.1925,0.0668,0.033,0.000,0.198,0.010,99.937
956,242.484,21.5743,-27.602,24.428,-131.68,2.294,0.740,-27.042,23.943,0.1695,-0.0391,0.024,0.000,0.198,0.006,99.764
957,242.785,28.4311,-27.669,24.333,-131.21,2.308,0.738,-27.042,23.943,0.1604,0.1698,0.042,0.000,0.198,0.021,100.319
958,242.985,30.3313,-27.735,24.237,-130.74,2.313,0.733,-27.135,23.817,0.1844,-0.0730,0.021,0.000,0.198,0.040,49.803
959,243.285,25.1729,-27.802,24.142,-130.31,2.318,0.732,-27.227,23.689,0.2124,-0.0501,0.023,0.000,0.198,0.037,100.164
960,243.535,28.4701,-27.868,24.046,-129.90,2.316,0.733,-27.227,23.689,0.1748,0.0854,0.035,0.000,0.198,0.032,100.081
961,243.835,22.7264,-27.932,23.949,-129.46,2.313,0.727,-27.317,23.561,0.1745,-0.1048,0.018,0.000,0.197,0.029,100.073
962,244.085,20.7881,-27.996,23.851,-128.99,2.317,0.724,-27.406,23.431,0.2009,0.1977,0.045,0.000,0.197,0.012,100.066
963,244.385,29.3394,-28.059,23.753,-128.54,2.316,0.724,-27.494,23.301,0.1928,0.0850,0.035,0.000,0.197,-0.002,99.987
964,244.635,23.2575,-28.121,23.654,-128.09,2.340,0.720,-27.494,23.301,0.1945,-0.0282,0.025,0.000,0.197,-0.014,100.289
965,244.935,34.1171,-28.183,23.554,-127.60,2.353,0.715,-27.580,23.170,0.1460,-0.1555,0.014,0.000,0.197,-0.009,100.486
966,245.135,17.9224,-28.243,23.452,-127.09,2.353,0.711,-27.665,23.037,0.2001,-0.0625,0.022,0.000,0.197,-0.013,49.942
967,245.385,31.7639,-28.303,23.351,-126.60,2.323,0.711,-27.665,23.037,0.1984,-0.0669,0.021,0.000,0.197,-0.013,50.242
968,245.635,27.6783,-28.361,23.251,-126.16,2.304,0.704,-27.748,22.904,0.1630,-0.0328,0.024,0.000,0.197,-0.029,100.966
969,245.936,19.0284,-28.418,23.150,-125.72,2.297,0.700,-27.830,22.770,0.1740,-0.0732,0.021,0.000,0.197,-0.035,100.392
970,246.185,21.6069,-28.475,23.050,-125.26,2.295,0.700,-27.911,22.636,0.1921,-0.2961,0.001,0.000,0.197,-0.025,100.109
971,246.485,41.1576,-28.532,22.949,-124.81,2.280,0.695,-27.911,22.636,0.1686,0.0784,0.034,0.000,0.197,-0.039,100.149
