step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,step_ms
574,2682.512,4696.8076,5.562,29.609,-177.04,2.415,0.393,5.600,30.000,-0.0892,0.0441,0.032,0.000,0.201,0.024,100.726
575,2687.262,4479.4356,5.441,29.606,-177.16,2.413,0.396,5.400,30.000,-0.1025,0.0690,0.035,0.000,0.201,0.011,100.099
576,2691.913,4441.4841,5.321,29.605,-177.31,2.410,0.396,5.300,30.000,-0.0898,0.0348,0.032,0.000,0.201,0.008,100.030
577,2696.262,4145.8707,5.200,29.604,-177.50,2.411,0.396,5.200,30.000,-0.0868,0.0619,0.034,0.000,0.201,0.004,50.294
578,2700.662,4221.7787,5.079,29.605,-177.72,2.410,0.396,5.100,30.000,-0.0875,0.0822,0.036,0.000,0.201,-0.000,50.202
579,2705.313,4354.9399,4.958,29.607,-177.96,2.415,0.396,5.000,30.000,-0.1084,0.0961,0.037,0.000,0.201,-0.009,100.341
580,2710.212,4649.8792,4.836,29.609,-178.20,2.427,0.393,4.800,30.000,-0.1071,0.0672,0.035,0.000,0.201,-0.005,100.257
581,2715.012,4556.1243,4.714,29.612,-178.45,2.436,0.388,4.700,30.000,-0.1002,0.0335,0.032,0.000,0.201,-0.004,50.148
582,2719.862,4606.7159,4.592,29.617,-178.73,2.443,0.384,4.600,30.000,-0.1035,0.0692,0.035,0.000,0.201,-0.007,100.156
583,2724.512,4442.4284,4.469,29.621,-179.03,2.451,0.380,4.500,30.000,-0.1053,0.0547,0.034,0.000,0.201,-0.002,50.241
584,2729.412,4722.3284,4.346,29.627,-179.31,2.459,0.376,4.300,30.000,-0.0971,0.0988,0.038,0.000,0.201,-0.000,50.299
585,2734.313,4651.8882,4.222,29.634,-179.60,2.468,0.367,4.200,30.000,-0.1054,0.0982,0.038,0.000,0.201,0.005,50.317
586,2739.263,4718.0932,4.098,29.640,-179.88,2.483,0.360,4.100,30.000,-0.0934,0.1222,0.040,0.000,0.201,0.008,99.478
587,2744.062,4499.9078,3.974,29.648,179.83,2.498,0.353,4.000,30.000,-0.1023,0.0424,0.033,0.000,0.201,0.006,100.182
588,2748.762,4487.3245,3.849,29.656,179.54,2.514,0.347,3.800,30.000,-0.0908,-0.0299,0.027,0.000,0.201,0.007,100.079
589,2753.462,4404.9062,3.723,29.665,179.26,2.518,0.336,3.700,30.000,-0.0853,-0.1773,0.014,0.000,0.201,0.005,100.278
590,2758.362,4735.6113,3.597,29.674,178.99,2.510,0.326,3.600,30.000,-0.0854,-0.1904,0.012,0.000,0.201,-0.001,50.149
591,2763.162,4544.9009,3.472,29.683,178.74,2.488,0.318,3.500,30.000,-0.0720,-0.2000,0.011,0.000,0.200,-0.003,100.360
592,2768.062,4709.0991,3.349,29.692,178.51,2.459,0.312,3.300,30.000,-0.0763,-0.2563,0.006,0.000,0.200,-0.004,50.393
593,2772.762,4441.3365,3.227,29.701,178.29,2.436,0.300,3.200,30.000,-0.0843,-0.2538,0.006,0.000,0.199,-0.002,100.037
594,2777.512,4517.9681,3.106,29.710,178.10,2.405,0.290,3.100,30.000,-0.0745,-0.2843,0.003,0.000,0.199,-0.000,100.229
595,2782.162,4375.7141,2.987,29.720,177.89,2.361,0.280,3.000,30.000,-0.0707,-0.2247,0.008,0.000,0.199,-0.001,99.975
596,2786.762,4358.2675,2.871,29.730,177.67,2.326,0.271,2.900,30.000,-0.0824,-0.0970,0.019,0.000,0.199,-0.007,100.062
597,2791.562,4528.5830,2.756,29.740,177.47,2.297,0.264,2.800,30.000,-0.0776,-0.0572,0.022,0.000,0.199,-0.009,99.881
598,2796.313,4505.6955,2.641,29.750,177.29,2.277,0.253,2.600,30.000,-0.0915,-0.0318,0.025,0.000,0.199,-0.011,99.938
599,2801.163,4632.1489,2.528,29.761,177.09,2.271,0.240,2.500,30.000,-0.0975,-0.0122,0.026,0.000,0.199,-0.003,49.622
600,2805.762,4446.1718,2.414,29.773,176.87,2.270,0.227,2.400,30.000,-0.1193,0.0356,0.031,0.000,0.200,0.014,49.908
601,2810.712,4660.8344,2.301,29.786,176.64,2.266,0.214,2.300,30.000,-0.1335,0.1210,0.038,0.000,0.200,0.024,99.998
602,2815.513,4613.4277,2.188,29.799,176.39,2.272,0.201,2.200,30.000,-0.1413,0.1168,0.038,0.000,0.201,0.039,50.618
603,2820.462,4671.6648,2.075,29.815,176.10,2.288,0.187,2.100,30.000,-0.1443,0.1155,0.038,0.000,0.201,0.031,99.808
604,2825.213,4531.1840,1.961,29.831,175.78,2.305,0.173,2.000,30.000,-0.1695,0.1215,0.039,0.000,0.201,0.017,100.509
605,2830.162,4655.7590,1.847,29.849,175.43,2.309,0.158,1.800,30.000,-0.1946,0.1867,0.045,0.000,0.201,0.007,99.535
606,2834.962,4644.4285,1.733,29.869,175.04,2.321,0.135,1.700,30.000,-0.2265,0.1553,0.042,0.000,0.201,-0.003,50.166
607,2839.863,4651.5231,1.618,29.891,174.62,2.337,0.111,1.600,30.000,-0.2572,0.1506,0.042,0.000,0.202,-0.004,50.772
608,2844.463,4432.5342,1.503,29.915,174.15,2.348,0.085,1.500,30.000,-0.2874,0.1720,0.044,0.000,0.202,0.001,50.222
609,2848.863,4187.2546,1.388,29.941,173.64,2.353,0.061,1.400,30.000,-0.3149,0.1564,0.043,0.000,0.202,0.005,50.073
610,2853.413,4384.1102,1.272,29.969,173.08,2.359,0.041,1.300,30.000,-0.3329,0.0664,0.035,0.000,0.202,-0.004,50.009
611,2858.812,5155.0094,1.157,30.001,172.45,2.361,0.043,1.200,30.000,-0.3455,-0.0022,0.029,0.000,0.202,-0.015,50.248
612,2863.713,4735.2066,1.043,30.035,171.77,2.352,0.056,1.000,30.000,-0.3523,-0.0259,0.027,0.000,0.202,-0.017,50.171
613,2868.563,4578.8469,0.930,30.072,171.03,2.337,0.078,0.900,30.000,-0.3572,-0.0427,0.025,0.000,0.201,-0.015,99.841
614,2873.413,4617.2403,0.819,30.112,170.24,2.318,0.113,0.800,30.000,-0.3699,-0.0243,0.027,0.000,0.201,-0.005,99.822
615,2878.213,4555.0369,0.709,30.154,169.40,2.305,0.154,0.700,30.000,-0.3521,-0.0247,0.027,0.000,0.200,0.009,50.267
616,2883.162,4721.5288,0.601,30.199,168.51,2.283,0.199,0.600,30.000,-0.3204,-0.0364,0.026,0.000,0.200,0.005,100.035
617,2888.063,4655.7028,0.495,30.247,167.57,2.269,0.247,0.500,30.000,-0.2715,-0.0908,0.021,0.000,0.200,0.010,50.079
618,2892.962,4747.0016,0.390,30.296,166.64,2.272,0.296,0.400,30.000,-0.2120,-0.1278,0.017,0.000,0.200,-0.004,49.691
619,2897.863,4661.5441,0.285,30.345,165.78,2.282,0.346,0.300,30.000,-0.1357,-0.0835,0.021,0.000,0.199,0.001,50.355
620,2902.713,4674.1924,0.180,30.393,165.05,2.294,0.394,0.200,30.000,-0.0450,-0.0600,0.023,0.000,0.197,-0.022,49.843
621,2907.462,4472.5489,0.073,30.439,164.43,2.305,0.440,0.100,30.000,0.0439,0.0049,0.029,0.000,0.196,-0.039,100.313
622,2912.262,4578.1933,-0.034,30.483,163.95,2.325,0.484,0.000,30.000,0.1502,-0.0019,0.028,0.000,0.196,-0.041,100.124
623,2917.013,4464.0366,-0.144,30.524,163.62,2.348,0.526,-0.100,30.000,0.2476,0.0280,0.031,0.000,0.195,-0.027,100.548
624,2921.762,4519.5292,-0.256,30.561,163.45,2.362,0.563,-0.300,30.000,0.3190,0.0380,0.032,0.000,0.195,0.003,100.367
625,2926.513,4480.8364,-0.370,30.593,163.49,2.382,0.594,-0.400,30.000,0.3578,-0.0249,0.026,0.000,0.194,0.015,99.875
626,2931.363,4676.8212,-0.486,30.622,163.69,2.396,0.622,-0.500,30.000,0.3940,-0.0129,0.027,0.000,0.194,0.033,50.305
627,2936.363,4734.3526,-0.604,30.648,163.98,2.396,0.648,-0.600,30.000,0.4026,-0.0358,0.025,0.000,0.194,0.036,100.009
628,2941.212,4621.3610,-0.722,30.670,164.35,2.392,0.671,-0.700,30.000,0.4102,-0.0168,0.027,0.000,0.195,0.021,99.974
629,2946.112,4629.0506,-0.841,30.689,164.83,2.403,0.690,-0.800,30.000,0.4045,-0.0400,0.025,0.000,0.195,0.004,100.184
630,2951.012,4702.5439,-0.961,30.705,165.42,2.398,0.706,-1.000,30.000,0.4097,-0.0151,0.027,0.000,0.195,0.008,50.593
631,2955.763,4508.3771,-1.081,30.717,166.08,2.388,0.717,-1.100,30.000,0.4157,-0.0766,0.022,0.000,0.194,0.005,50.220
632,2960.513,4506.3323,-1.201,30.725,166.82,2.371,0.725,-1.200,30.000,0.4149,-0.0817,0.021,0.000,0.194,0.002,100.168
633,2965.213,4471.6820,-1.322,30.730,167.63,2.355,0.730,-1.300,30.000,0.3945,-0.0892,0.020,0.000,0.193,0.015,49.364
634,2970.113,4683.4011,-1.442,30.731,168.51,2.336,0.732,-1.400,30.000,0.3904,-0.0723,0.022,0.000,0.193,0.017,99.578
635,2974.912,4543.4771,-1.562,30.728,169.46,2.322,0.729,-1.600,30.000,0.3856,-0.0939,0.020,0.000,0.193,0.021,100.174
636,2979.413,4338.7282,-1.681,30.722,170.44,2.309,0.722,-1.700,30.000,0.3770,-0.0182,0.026,0.000,0.193,0.035,50.074
637,2984.262,4615.3283,-1.799,30.713,171.46,2.295,0.713,-1.800,30.000,0.3565,0.0057,0.028,0.000,0.193,0.047,49.930
638,2989.063,4609.4349,-1.917,30.701,172.48,2.303,0.702,-1.900,30.000,0.3446,0.0171,0.029,0.000,0.194,0.055,50.853
639,2993.762,4426.8292,-2.034,30.690,173.46,2.308,0.690,-2.000,30.000,0.3301,0.1211,0.039,0.000,0.195,0.061,100.090
640,2998.462,4449.6609,-2.152,30.677,174.36,2.308,0.679,-2.200,30.000,0.3131,0.1424,0.041,0.000,0.196,0.039,100.162
641,3003.112,4348.3605,-2.270,30.664,175.21,2.322,0.665,-2.300,30.000,0.2993,0.1305,0.040,0.000,0.197,0.036,100.005
642,3007.762,4415.9073,-2.388,30.650,176.04,2.347,0.651,-2.400,30.000,0.3069,0.1710,0.044,0.000,0.197,0.027,99.929
643,3012.712,4679.7434,-2.507,30.636,176.83,2.369,0.637,-2.500,30.000,0.3159,0.1636,0.043,0.000,0.197,0.032,99.902
644,3017.312,4417.5199,-2.627,30.621,177.63,2.392,0.621,-2.600,30.000,0.2956,0.2120,0.048,0.000,0.197,0.029,50.182
645,3022.212,4634.5129,-2.748,30.602,178.45,2.409,0.604,-2.700,30.000,0.2802,0.1954,0.046,0.000,0.196,0.031,99.932
646,3026.913,4474.8653,-2.869,30.583,179.29,2.431,0.583,-2.900,30.000,0.2673,0.2009,0.047,0.000,0.196,0.029,100.744
647,3031.712,4568.8864,-2.992,30.562,-179.92,2.456,0.562,-3.000,30.000,0.2391,0.1744,0.045,0.000,0.197,0.009,49.444
648,3036.363,4491.2375,-3.116,30.541,-179.18,2.485,0.542,-3.100,30.000,0.2202,0.1563,0.044,0.000,0.197,0.006,49.799
649,3041.062,4438.6987,-3.240,30.520,-178.50,2.513,0.522,-3.200,30.000,0.2062,0.1526,0.043,0.000,0.198,0.005,100.056
650,3045.812,4537.2775,-3.366,30.499,-177.87,2.536,0.501,-3.400,30.000,0.1895,0.1458,0.043,0.000,0.198,-0.006,100.109
651,3050.563,4453.5075,-3.492,30.478,-177.27,2.557,0.478,-3.500,30.000,0.1755,0.0733,0.037,0.000,0.198,-0.014,100.446
652,3055.263,4463.7008,-3.619,30.456,-176.72,2.573,0.457,-3.600,30.000,0.1342,0.0921,0.039,0.000,0.198,-0.017,100.605
653,3060.062,4576.9646,-3.747,30.435,-176.21,2.581,0.437,-3.700,30.000,0.1192,0.0825,0.038,0.000,0.198,-0.015,50.723
654,3064.712,4449.5859,-3.875,30.414,-175.75,2.585,0.415,-3.900,30.000,0.1018,0.0924,0.039,0.000,0.198,-0.007,50.020
655,3069.563,4580.1261,-4.003,30.394,-175.37,2.590,0.394,-4.000,30.000,0.0945,0.0114,0.032,0.000,0.199,-0.007,99.907
656,3074.363,4552.8484,-4.132,30.375,-175.07,2.600,0.376,-4.100,30.000,0.0731,-0.0311,0.028,0.000,0.199,-0.014,99.891
657,3079.112,4463.9784,-4.261,30.356,-174.79,2.599,0.358,-4.300,30.000,0.0576,-0.0297,0.028,0.000,0.199,-0.019,100.304
658,3084.013,4707.9142,-4.389,30.338,-174.55,2.593,0.338,-4.400,30.000,0.0467,-0.0767,0.024,0.000,0.199,-0.016,50.086
659,3088.813,4535.9398,-4.517,30.321,-174.35,2.585,0.321,-4.500,30.000,0.0497,-0.1063,0.021,0.000,0.199,-0.018,100.596
660,3093.163,4161.5847,-4.645,30.304,-174.21,2.571,0.307,-4.600,30.000,0.0556,-0.1296,0.019,0.000,0.199,-0.014,50.003
661,3097.963,4545.7769,-4.772,30.287,-174.08,2.554,0.288,-4.800,30.000,0.0449,-0.1112,0.020,0.000,0.199,-0.013,99.799
662,3102.863,4677.3033,-4.898,30.269,-173.94,2.540,0.269,-4.900,30.000,0.0488,-0.1134,0.020,0.000,0.199,-0.004,100.197
663,3107.513,4395.5448,-5.024,30.252,-173.79,2.523,0.253,-5.000,30.000,0.0559,-0.1854,0.014,0.000,0.199,0.000,99.950
664,3112.063,4331.4890,-5.149,30.234,-173.66,2.506,0.239,-5.100,30.000,0.0917,-0.1730,0.014,0.000,0.198,-0.002,100.166
665,3116.863,4535.1642,-5.272,30.216,-173.53,2.484,0.218,-5.300,30.000,0.0891,-0.1203,0.019,0.000,0.198,-0.002,100.807
666,3121.513,4472.3187,-5.395,30.197,-173.37,2.465,0.197,-5.400,30.000,0.1015,-0.0958,0.021,0.000,0.198,0.003,50.462
667,3126.263,4491.4114,-5.516,30.177,-173.18,2.453,0.178,-5.500,30.000,0.1026,-0.0737,0.023,0.000,0.197,0.006,100.028
668,3131.063,4563.6176,-5.637,30.156,-172.95,2.447,0.160,-5.600,30.000,0.1147,-0.0619,0.024,0.000,0.197,0.008,100.101
669,3135.763,4488.9748,-5.757,30.134,-172.70,2.440,0.140,-5.800,30.000,0.1268,-0.0545,0.024,0.000,0.197,0.013,49.979
670,3140.562,4593.7389,-5.877,30.110,-172.42,2.438,0.112,-5.900,30.000,0.1176,-0.0959,0.021,0.000,0.197,0.013,100.101
671,3145.063,4229.8688,-5.996,30.085,-172.10,2.433,0.085,-6.000,30.000,0.1162,-0.0498,0.025,0.000,0.197,0.012,100.077
672,3149.663,4431.5892,-6.115,30.060,-171.78,2.426,0.062,-6.100,30.000,0.1128,-0.0876,0.021,0.000,0.197,0.009,50.286
673,3154.413,4453.6056,-6.233,30.034,-171.46,2.418,0.047,-6.200,30.000,0.0833,-0.0138,0.028,0.000,0.197,0.006,100.415
674,3158.763,4136.4989,-6.351,30.007,-171.15,2.406,0.050,-6.400,30.000,0.0543,0.0133,0.030,0.000,0.198,0.010,99.918
675,3163.263,4248.2719,-6.468,29.981,-170.87,2.397,0.037,-6.500,30.000,0.0180,0.0630,0.034,0.000,0.198,0.003,99.999
676,3167.763,4317.8180,-6.586,29.957,-170.66,2.396,0.045,-6.600,30.000,-0.0148,0.0273,0.031,0.000,0.199,0.007,50.354
677,3172.263,4284.3872,-6.703,29.934,-170.52,2.398,0.066,-6.700,30.000,-0.0466,0.0173,0.030,0.000,0.200,0.013,50.375
678,3176.713,4241.1968,-6.822,29.912,-170.45,2.395,0.090,-6.800,30.000,-0.0784,-0.0049,0.028,0.000,0.200,0.011,99.808
679,3181.213,4233.0807,-6.940,29.893,-170.46,2.388,0.115,-6.900,30.000,-0.1172,0.0324,0.032,0.000,0.201,0.015,100.347
680,3185.863,4417.6681,-7.058,29.875,-170.53,2.383,0.132,-7.100,30.000,-0.1562,0.0299,0.032,0.000,0.201,0.002,99.911
681,3190.464,4329.2463,-7.176,29.858,-170.64,2.385,0.144,-7.200,30.000,-0.1625,0.0111,0.030,0.000,0.201,0.000,99.994
682,3194.913,4294.3178,-7.295,29.843,-170.79,2.384,0.157,-7.300,30.000,-0.1659,0.0257,0.031,0.000,0.201,-0.004,49.949
683,3199.414,4225.2485,-7.413,29.830,-171.00,2.378,0.171,-7.400,30.000,-0.1704,0.0409,0.033,0.000,0.201,-0.012,100.027
684,3203.913,4344.4784,-7.532,29.819,-171.26,2.371,0.184,-7.500,30.000,-0.1660,-0.0002,0.029,0.000,0.201,-0.021,49.723
685,3208.413,4210.6821,-7.651,29.809,-171.56,2.372,0.197,-7.700,30.000,-0.1601,-0.0046,0.029,0.000,0.201,-0.030,100.248
686,3213.063,4444.6825,-7.769,29.801,-171.92,2.377,0.201,-7.800,30.000,-0.1679,0.0387,0.032,0.000,0.201,-0.034,100.067
687,3217.613,4249.7251,-7.888,29.796,-172.31,2.365,0.205,-7.900,30.000,-0.1689,0.0688,0.035,0.000,0.201,-0.020,100.054
688,3222.314,4506.1892,-8.006,29.792,-172.73,2.361,0.208,-8.000,30.000,-0.1642,0.0862,0.037,0.000,0.201,-0.015,50.127
689,3226.914,4376.6697,-8.125,29.789,-173.19,2.371,0.212,-8.100,30.000,-0.1679,0.1033,0.038,0.000,0.201,0.005,50.383
690,3231.413,4320.0497,-8.244,29.787,-173.65,2.385,0.217,-8.200,30.000,-0.1533,0.1419,0.042,0.000,0.201,0.009,49.779
691,3236.113,4425.2577,-8.364,29.787,-174.11,2.405,0.216,-8.400,30.000,-0.1463,0.1174,0.040,0.000,0.201,0.010,100.139
692,3240.713,4350.6170,-8.485,29.786,-174.55,2.428,0.214,-8.500,30.000,-0.1185,0.0631,0.035,0.000,0.200,0.008,100.621
693,3245.363,4391.6702,-8.607,29.786,-174.96,2.445,0.214,-8.600,30.000,-0.1136,0.0571,0.035,0.000,0.200,0.003,100.093
694,3249.914,4305.7442,-8.730,29.785,-175.33,2.464,0.217,-8.700,30.000,-0.0966,0.0742,0.036,0.000,0.200,0.002,100.010
695,3254.413,4213.7644,-8.854,29.784,-175.66,2.477,0.221,-8.900,30.000,-0.0655,0.1110,0.040,0.000,0.200,0.005,100.226
696,3258.763,4138.3465,-8.978,29.783,-175.95,2.496,0.219,-9.000,30.000,-0.0302,0.0834,0.038,0.000,0.200,-0.004,100.127
697,3263.413,4370.0957,-9.104,29.780,-176.19,2.520,0.220,-9.100,30.000,-0.0139,0.0591,0.035,0.000,0.199,-0.011,100.051
698,3267.913,4286.1056,-9.230,29.776,-176.37,2.542,0.226,-9.200,30.000,-0.0073,0.0675,0.036,0.000,0.199,-0.013,100.106
699,3272.263,4132.0241,-9.357,29.771,-176.46,2.560,0.233,-9.400,30.000,0.0011,0.0276,0.033,0.000,0.199,-0.010,50.396
700,3276.863,4352.0592,-9.485,29.764,-176.50,2.573,0.237,-9.500,30.000,0.0149,-0.0064,0.030,0.000,0.199,-0.004,100.407
701,3281.363,4227.9316,-9.613,29.756,-176.51,2.578,0.244,-9.600,30.000,0.0098,-0.0274,0.028,0.000,0.199,0.000,99.890
702,3285.913,4341.7598,-9.741,29.748,-176.49,2.577,0.256,-9.700,30.000,-0.0173,-0.0296,0.028,0.000,0.199,0.004,100.153
703,3290.663,4518.8897,-9.869,29.739,-176.45,2.568,0.263,-9.900,30.000,-0.0298,-0.0353,0.027,0.000,0.199,0.013,50.042
704,3295.113,4244.0744,-9.997,29.731,-176.44,2.552,0.269,-10.000,30.000,-0.0584,-0.0525,0.026,0.000,0.200,0.021,100.025
705,3299.613,4265.9996,-10.125,29.725,-176.48,2.540,0.276,-10.100,30.000,-0.0952,-0.0763,0.023,0.000,0.200,0.020,50.603
706,3303.914,4142.5608,-10.252,29.719,-176.57,2.527,0.285,-10.300,30.000,-0.1336,-0.0935,0.022,0.000,0.200,0.017,50.414
707,3308.764,4589.7246,-10.378,29.715,-176.68,2.511,0.286,-10.400,30.000,-0.1447,-0.0706,0.024,0.000,0.200,0.018,100.092
708,3313.263,4286.9216,-10.504,29.712,-176.83,2.491,0.288,-10.500,30.000,-0.1621,-0.0823,0.023,0.000,0.200,0.016,100.583
709,3317.814,4251.2656,-10.628,29.711,-177.04,2.473,0.290,-10.600,30.000,-0.1563,-0.0836,0.022,0.000,0.200,0.011,99.976
710,3322.213,4214.9125,-10.752,29.712,-177.29,2.453,0.292,-10.800,30.000,-0.1604,-0.0330,0.027,0.000,0.200,0.005,50.334
711,3326.863,4374.3209,-10.875,29.714,-177.59,2.435,0.287,-10.900,30.000,-0.1749,-0.0047,0.029,0.000,0.200,-0.001,100.233
712,3331.413,4323.3493,-10.998,29.719,-177.93,2.428,0.281,-11.000,30.000,-0.1910,0.0177,0.031,0.000,0.201,-0.012,99.917
713,3336.063,4376.4053,-11.120,29.725,-178.32,2.430,0.276,-11.100,30.000,-0.1897,-0.0142,0.028,0.000,0.201,-0.017,100.465
714,3340.613,4303.2658,-11.242,29.733,-178.74,2.426,0.270,-11.200,30.000,-0.1947,0.0226,0.032,0.000,0.201,-0.001,100.293
715,3345.363,4450.5139,-11.363,29.743,-179.19,2.412,0.260,-11.400,30.000,-0.1933,-0.0109,0.029,0.000,0.201,0.018,100.359
716,3349.864,4266.0578,-11.484,29.755,-179.68,2.405,0.246,-11.500,30.000,-0.1944,0.0257,0.032,0.000,0.201,0.026,100.038
717,3354.465,4302.8774,-11.605,29.768,179.79,2.404,0.232,-11.600,30.000,-0.2016,0.0220,0.032,0.000,0.201,0.044,100.628
718,3358.863,4247.0976,-11.725,29.784,179.25,2.406,0.218,-11.700,30.000,-0.2134,-0.0044,0.029,0.000,0.201,0.047,50.052
719,3363.515,4425.0737,-11.845,29.801,178.69,2.414,0.204,-11.800,30.000,-0.2248,-0.0203,0.028,0.000,0.201,0.047,50.293
720,3368.164,4431.4796,-11.965,29.820,178.11,2.406,0.184,-12.000,30.000,-0.2339,-0.0520,0.025,0.000,0.201,0.040,100.561
721,3372.765,4366.4083,-12.084,29.840,177.50,2.394,0.160,-12.100,30.000,-0.2616,-0.0707,0.023,0.000,0.200,0.011,50.055
722,3377.415,4439.3453,-12.202,29.863,176.86,2.379,0.137,-12.200,30.000,-0.2902,-0.0587,0.024,0.000,0.200,-0.014,100.176
723,3382.114,4399.6476,-12.319,29.888,176.20,2.356,0.114,-12.300,30.000,-0.3116,-0.0470,0.025,0.000,0.200,-0.033,100.189
724,3386.864,4504.8109,-12.435,29.915,175.50,2.334,0.092,-12.400,30.000,-0.3272,-0.0240,0.027,0.000,0.200,-0.046,100.121
725,3391.115,4037.8118,-12.550,29.945,174.76,2.320,0.074,-12.500,30.000,-0.3710,-0.0436,0.026,0.000,0.201,-0.041,50.234
726,3395.815,4457.7954,-12.663,29.977,173.98,2.304,0.044,-12.700,30.000,-0.3990,-0.0428,0.026,0.000,0.201,-0.016,100.228
727,3400.214,4187.3948,-12.775,30.012,173.15,2.289,0.028,-12.800,30.000,-0.4284,-0.0016,0.029,0.000,0.201,0.011,50.467
728,3404.714,4345.6245,-12.885,30.049,172.28,2.266,0.051,-12.900,30.000,-0.4495,0.0139,0.031,0.000,0.201,0.035,50.450
729,3409.315,4326.6915,-12.993,30.090,171.35,2.244,0.090,-13.000,30.000,-0.4675,0.0630,0.035,0.000,0.200,0.034,100.246
730,3413.865,4342.3558,-13.099,30.134,170.36,2.231,0.134,-13.100,30.000,-0.4840,0.0517,0.034,0.000,0.201,0.019,100.429
731,3418.465,4302.3563,-13.204,30.181,169.29,2.219,0.181,-13.200,30.000,-0.4689,0.0741,0.036,0.000,0.202,-0.004,100.585
732,3423.014,4309.6707,-13.307,30.232,168.18,2.220,0.232,-13.300,30.000,-0.4627,-0.0100,0.029,0.000,0.203,-0.002,99.861
733,3427.615,4310.5118,-13.408,30.287,167.01,2.205,0.287,-13.400,30.000,-0.4298,-0.0223,0.028,0.000,0.203,0.004,100.291
734,3432.265,4401.7812,-13.506,30.345,165.78,2.188,0.345,-13.500,30.000,-0.3940,-0.1004,0.021,0.000,0.204,-0.004,99.840
735,3436.915,4360.3783,-13.602,30.405,164.52,2.179,0.405,-13.600,30.000,-0.3526,-0.1305,0.018,0.000,0.204,-0.009,100.073
736,3441.265,4116.5283,-13.698,30.466,163.31,2.189,0.466,-13.700,30.000,-0.2746,-0.1730,0.014,0.000,0.203,-0.040,100.060
737,3445.766,4203.6069,-13.794,30.527,162.21,2.201,0.527,-13.800,30.000,-0.1872,-0.2378,0.008,0.000,0.202,-0.006,100.973
738,3450.415,4402.8044,-13.891,30.586,161.25,2.213,0.586,-13.900,30.000,-0.0936,-0.2673,0.005,0.000,0.200,0.029,99.442
739,3455.116,4405.8228,-13.988,30.644,160.44,2.215,0.644,-14.000,30.000,0.0175,-0.2736,0.004,0.000,0.198,0.014,100.185
740,3459.565,4263.7168,-14.086,30.697,159.79,2.209,0.697,-14.100,30.000,0.1324,-0.3203,0.000,0.000,0.197,-0.009,49.795
741,3464.115,4282.3873,-14.185,30.747,159.32,2.203,0.747,-14.200,30.000,0.2325,-0.2806,0.003,0.000,0.195,-0.031,100.242
742,3468.766,4424.1022,-14.285,30.793,159.04,2.189,0.793,-14.300,30.000,0.3229,-0.2987,0.001,0.000,0.194,-0.028,99.883
743,3473.315,4254.2020,-14.386,30.833,158.98,2.168,0.833,-14.400,30.000,0.3881,-0.3241,0.000,0.002,0.193,0.002,99.824
744,3477.715,4205.7989,-14.487,30.869,159.08,2.138,0.869,-14.500,30.000,0.4424,-0.2959,0.000,0.000,0.193,0.023,49.761
745,3482.265,4271.9807,-14.589,30.902,159.27,2.114,0.902,-14.600,30.000,0.4600,-0.2462,0.004,0.000,0.193,0.019,100.360
746,3486.766,4277.4795,-14.690,30.931,159.54,2.083,0.931,-14.700,30.000,0.4732,-0.2238,0.006,0.000,0.193,0.002,99.999
747,3491.366,4356.9135,-14.791,30.957,159.91,2.072,0.957,-14.800,30.000,0.4834,-0.2146,0.007,0.000,0.194,-0.037,49.841
748,3496.015,4407.6195,-14.893,30.980,160.41,2.072,0.980,-14.900,30.000,0.4873,-0.2134,0.006,0.000,0.194,-0.024,99.695
749,3500.615,4342.8286,-14.995,30.999,160.99,2.059,0.999,-15.000,30.000,0.4865,-0.1702,0.010,0.000,0.194,-0.016,100.034
750,3505.116,4303.3848,-15.098,31.015,161.65,2.027,1.017,-15.157,29.999,0.4916,-0.2173,0.006,0.000,0.194,0.007,50.216
751,3509.615,4289.4396,-15.200,31.027,162.38,2.021,1.029,-15.157,29.999,0.5089,-0.1564,0.011,0.000,0.194,0.010,50.141
752,3514.216,4419.2091,-15.303,31.036,163.20,2.005,1.039,-15.314,29.997,0.5191,-0.1529,0.011,0.000,0.193,0.015,50.213
753,3518.766,4276.7867,-15.406,31.040,164.10,1.991,1.048,-15.314,29.997,0.5228,-0.1389,0.012,0.000,0.193,0.010,100.700
754,3523.466,4449.8301,-15.509,31.041,165.08,1.991,1.049,-15.471,29.993,0.5162,-0.0270,0.022,0.000,0.193,-0.001,100.311
755,3528.016,4274.7726,-15.612,31.038,166.11,1.980,1.052,-15.628,29.987,0.5176,-0.0190,0.022,0.000,0.194,-0.003,100.052
756,3532.416,4217.4771,-15.716,31.032,167.21,1.969,1.049,-15.628,29.987,0.5058,0.0159,0.025,0.000,0.194,-0.001,50.201
757,3536.915,4208.4163,-15.819,31.021,168.38,1.970,1.042,-15.785,29.979,0.5073,0.0651,0.030,0.000,0.195,-0.005,99.805
758,3541.366,4257.3311,-15.922,31.007,169.61,1.971,1.037,-15.785,29.979,0.5037,0.1033,0.033,0.000,0.195,-0.008,50.188
759,3545.916,4280.1220,-16.025,30.991,170.83,1.977,1.024,-15.942,29.970,0.4813,0.1443,0.037,0.000,0.196,-0.015,100.497
