step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz
830,33.539,4.5560,-4.338,30.392,-171.52,2.604,0.394,-4.300,30.000,0.0233,-0.1636,0.018,0.000,0.199,0.027
831,33.580,3.2352,-4.441,30.371,-171.32,2.600,0.373,-4.400,30.000,0.0161,-0.1490,0.019,0.000,0.199,0.037
832,33.622,3.5427,-4.542,30.352,-171.17,2.584,0.354,-4.500,30.000,0.0111,-0.1359,0.020,0.000,0.198,0.009
833,33.661,2.9570,-4.644,30.333,-171.06,2.569,0.336,-4.600,30.000,0.0055,-0.1551,0.018,0.000,0.199,-0.029
834,33.702,3.1710,-4.744,30.315,-170.98,2.559,0.318,-4.700,30.000,0.0006,-0.1910,0.014,0.000,0.199,-0.050
835,33.740,3.2517,-4.844,30.298,-170.94,2.523,0.301,-4.800,30.000,0.0013,-0.1290,0.020,0.000,0.199,0.006
836,33.782,2.5383,-4.943,30.282,-170.93,2.501,0.285,-4.900,30.000,0.0031,-0.1042,0.022,0.000,0.199,0.051
837,33.820,2.3146,-5.042,30.266,-170.93,2.500,0.269,-5.000,30.000,0.0036,-0.0921,0.023,0.000,0.198,0.009
838,33.860,3.2008,-5.140,30.250,-170.92,2.495,0.253,-5.100,30.000,0.0061,-0.0804,0.024,0.000,0.198,-0.043
839,33.900,2.3645,-5.238,30.234,-170.91,2.485,0.237,-5.200,30.000,0.0056,-0.0192,0.029,0.000,0.199,-0.037
840,33.940,3.3200,-5.335,30.218,-170.89,2.473,0.221,-5.300,30.000,0.0019,-0.0152,0.029,0.000,0.199,0.030
841,33.980,2.8935,-5.433,30.202,-170.87,2.472,0.204,-5.400,30.000,0.0044,-0.0042,0.030,0.000,0.198,0.040
842,34.020,2.4542,-5.530,30.186,-170.85,2.482,0.188,-5.500,30.000,0.0102,-0.0004,0.031,0.000,0.199,-0.006
843,34.060,2.3966,-5.628,30.169,-170.83,2.484,0.172,-5.600,30.000,0.0111,0.0115,0.032,0.000,0.199,-0.033
844,34.100,2.9866,-5.725,30.153,-170.82,2.482,0.155,-5.700,30.000,0.0167,0.0286,0.033,0.000,0.200,-0.001
845,34.140,2.5364,-5.823,30.136,-170.79,2.480,0.138,-5.800,30.000,0.0049,-0.0005,0.031,0.000,0.199,0.039
846,34.181,3.0262,-5.921,30.119,-170.75,2.493,0.120,-5.900,30.000,0.0006,-0.0093,0.030,0.000,0.199,0.020
847,34.220,2.8438,-6.019,30.101,-170.68,2.511,0.103,-6.000,30.000,-0.0032,-0.0418,0.027,0.000,0.199,-0.020
848,34.260,2.3913,-6.117,30.084,-170.64,2.497,0.086,-6.100,30.000,-0.0135,-0.0084,0.030,0.000,0.200,-0.020
849,34.299,2.4952,-6.216,30.068,-170.63,2.477,0.070,-6.200,30.000,-0.0182,-0.0088,0.030,0.000,0.200,0.023
850,34.340,3.1453,-6.314,30.052,-170.65,2.486,0.054,-6.300,30.000,-0.0251,-0.0784,0.024,0.000,0.200,0.039
851,34.380,2.8491,-6.411,30.037,-170.69,2.491,0.039,-6.400,30.000,-0.0289,-0.1179,0.020,0.000,0.200,-0.002
852,34.420,2.4823,-6.509,30.022,-170.73,2.490,0.024,-6.500,30.000,-0.0338,-0.1210,0.020,0.000,0.201,-0.030
853,34.460,2.2254,-6.607,30.008,-170.80,2.462,0.011,-6.600,30.000,-0.0419,-0.1269,0.019,0.000,0.201,-0.007
854,34.499,2.6964,-6.705,29.995,-170.89,2.444,0.007,-6.700,30.000,-0.0600,-0.1080,0.020,0.000,0.201,0.031
855,34.539,2.6428,-6.802,29.983,-171.01,2.432,0.017,-6.800,30.000,-0.0617,-0.1111,0.020,0.000,0.200,0.018
856,34.579,2.7928,-6.898,29.971,-171.15,2.424,0.029,-6.900,30.000,-0.0617,-0.0979,0.021,0.000,0.200,-0.028
857,34.620,2.9973,-6.994,29.961,-171.30,2.414,0.039,-7.000,30.000,-0.0620,-0.1245,0.019,0.000,0.201,-0.024
858,34.659,2.2620,-7.090,29.951,-171.48,2.383,0.050,-7.100,30.000,-0.0608,-0.1118,0.019,0.000,0.201,0.018
859,34.700,2.3487,-7.185,29.943,-171.68,2.371,0.059,-7.200,30.000,-0.0509,-0.1081,0.020,0.000,0.200,0.024
860,34.741,4.4663,-7.279,29.935,-171.91,2.363,0.068,-7.300,30.000,-0.0554,-0.0736,0.023,0.000,0.200,-0.020
861,34.780,3.8067,-7.373,29.928,-172.13,2.354,0.077,-7.400,30.000,-0.0526,-0.0635,0.023,0.000,0.200,-0.021
862,34.820,2.7793,-7.467,29.921,-172.34,2.349,0.086,-7.500,30.000,-0.0476,-0.0177,0.027,0.000,0.200,0.003
863,34.859,2.8624,-7.560,29.914,-172.54,2.338,0.095,-7.600,30.000,-0.0403,-0.0265,0.027,0.000,0.200,-0.000
864,34.899,2.9129,-7.654,29.907,-172.74,2.343,0.104,-7.700,30.000,-0.0351,-0.0137,0.028,0.000,0.200,-0.010
865,34.939,2.4512,-7.747,29.900,-172.92,2.351,0.110,-7.700,30.000,-0.0273,-0.0097,0.028,0.000,0.200,-0.005
866,34.980,3.6124,-7.841,29.892,-173.07,2.356,0.115,-7.800,30.000,-0.0276,0.0353,0.032,0.000,0.199,0.009
867,35.020,2.9575,-7.935,29.884,-173.21,2.346,0.121,-7.900,30.000,-0.0310,0.1067,0.038,0.000,0.199,0.002
868,35.060,2.3447,-8.029,29.877,-173.32,2.360,0.127,-8.000,30.000,-0.0238,0.0974,0.038,0.000,0.200,0.008
869,35.102,3.0811,-8.123,29.868,-173.41,2.372,0.134,-8.100,30.000,-0.0254,0.0589,0.034,0.000,0.200,0.013
870,35.140,3.2843,-8.218,29.860,-173.52,2.388,0.141,-8.200,30.000,-0.0294,0.0255,0.032,0.000,0.200,0.015
871,35.179,2.7299,-8.312,29.852,-173.62,2.384,0.148,-8.300,30.000,-0.0443,0.0728,0.036,0.000,0.200,-0.005
872,35.219,2.5678,-8.408,29.844,-173.73,2.399,0.156,-8.400,30.000,-0.0473,0.0780,0.036,0.000,0.201,0.007
873,35.260,2.2948,-8.503,29.837,-173.83,2.404,0.163,-8.500,30.000,-0.0404,0.0273,0.032,0.000,0.201,0.015
874,35.299,2.4047,-8.599,29.830,-173.95,2.418,0.170,-8.600,30.000,-0.0319,0.0312,0.032,0.000,0.201,0.011
875,35.340,2.9090,-8.696,29.823,-174.09,2.405,0.177,-8.700,30.000,-0.0375,0.0187,0.031,0.000,0.201,-0.008
876,35.380,3.0766,-8.792,29.817,-174.26,2.416,0.183,-8.800,30.000,-0.0371,0.0405,0.033,0.000,0.202,-0.011
877,35.420,2.5288,-8.889,29.811,-174.40,2.424,0.189,-8.900,30.000,-0.0403,0.0026,0.030,0.000,0.201,0.015
878,35.459,2.4684,-8.986,29.805,-174.53,2.436,0.195,-9.000,30.000,-0.0418,0.0107,0.031,0.000,0.201,-0.002
879,35.499,2.9080,-9.083,29.800,-174.66,2.434,0.201,-9.100,30.000,-0.0433,0.0179,0.031,0.000,0.201,-0.017
880,35.540,2.9511,-9.180,29.795,-174.82,2.425,0.206,-9.200,30.000,-0.0434,0.0094,0.030,0.000,0.201,-0.013
881,35.579,4.0418,-9.276,29.791,-174.98,2.426,0.211,-9.300,30.000,-0.0446,0.0373,0.033,0.000,0.201,0.028
882,35.619,2.9107,-9.374,29.787,-175.15,2.436,0.215,-9.400,30.000,-0.0353,0.0434,0.034,0.000,0.201,0.007
883,35.659,2.4495,-9.471,29.783,-175.32,2.442,0.219,-9.500,30.000,-0.0396,0.0236,0.032,0.000,0.201,-0.019
884,35.699,2.4375,-9.569,29.779,-175.50,2.448,0.223,-9.600,30.000,-0.0336,0.0164,0.031,0.000,0.201,-0.024
885,35.741,2.7531,-9.667,29.776,-175.65,2.447,0.227,-9.700,30.000,-0.0394,0.0185,0.031,0.000,0.201,0.015
886,35.779,2.3410,-9.764,29.772,-175.79,2.457,0.231,-9.800,30.000,-0.0447,0.0202,0.032,0.000,0.201,0.023
887,35.820,2.3666,-9.862,29.769,-175.93,2.467,0.234,-9.900,30.000,-0.0428,0.0068,0.030,0.000,0.200,-0.010
888,35.860,2.4363,-9.961,29.766,-176.08,2.469,0.237,-10.000,30.000,-0.0397,0.0018,0.030,0.000,0.201,-0.029
889,35.899,2.8819,-10.059,29.764,-176.23,2.463,0.240,-10.100,30.000,-0.0440,-0.0514,0.025,0.000,0.201,0.003
890,35.940,3.3863,-10.158,29.762,-176.40,2.460,0.242,-10.200,30.000,-0.0460,-0.0921,0.022,0.000,0.201,0.027
891,35.980,2.5976,-10.255,29.760,-176.56,2.462,0.244,-10.300,30.000,-0.0570,-0.0548,0.025,0.000,0.201,0.015
892,36.019,2.2395,-10.354,29.759,-176.73,2.457,0.246,-10.400,30.000,-0.0649,-0.0754,0.023,0.000,0.201,-0.028
893,36.059,2.5450,-10.452,29.758,-176.90,2.448,0.247,-10.500,30.000,-0.0801,-0.0626,0.024,0.000,0.201,-0.017
894,36.099,2.4095,-10.550,29.758,-177.08,2.438,0.247,-10.500,30.000,-0.0779,-0.0762,0.023,0.000,0.201,0.005
895,36.139,2.4964,-10.646,29.759,-177.29,2.413,0.245,-10.600,30.000,-0.0823,-0.0685,0.023,0.000,0.200,0.013
896,36.180,3.0524,-10.743,29.761,-177.53,2.408,0.243,-10.700,30.000,-0.0418,-0.0763,0.022,0.000,0.200,-0.006
897,36.220,2.3583,-10.839,29.764,-177.78,2.403,0.239,-10.800,30.000,-0.0185,-0.0230,0.027,0.000,0.200,-0.022
898,36.260,3.5105,-10.935,29.767,-178.05,2.395,0.235,-10.900,30.000,-0.0177,-0.0266,0.027,0.000,0.200,-0.014
899,36.299,2.2290,-11.031,29.770,-178.30,2.392,0.232,-11.000,30.000,-0.0287,-0.0554,0.024,0.000,0.200,-0.015
900,36.341,3.8030,-11.126,29.772,-178.50,2.400,0.229,-11.100,30.000,-0.0424,-0.0551,0.024,0.000,0.199,-0.011
901,36.380,3.7301,-11.222,29.773,-178.63,2.421,0.228,-11.200,30.000,-0.0674,-0.0225,0.027,0.000,0.199,0.013
902,36.420,2.8384,-11.319,29.774,-178.73,2.415,0.226,-11.300,30.000,-0.0930,-0.0065,0.028,0.000,0.199,0.006
903,36.460,2.8502,-11.415,29.776,-178.83,2.407,0.225,-11.400,30.000,-0.1152,0.0011,0.029,0.000,0.199,0.008
904,36.499,2.6382,-11.511,29.778,-178.98,2.382,0.222,-11.500,30.000,-0.1323,-0.0480,0.025,0.000,0.200,-0.001
905,36.540,2.5016,-11.605,29.781,-179.16,2.379,0.219,-11.600,30.000,-0.1328,-0.0042,0.029,0.000,0.200,0.037
906,36.579,2.3649,-11.701,29.785,-179.38,2.387,0.215,-11.700,30.000,-0.1343,0.0434,0.033,0.000,0.201,0.006
907,36.619,2.6755,-11.796,29.791,-179.63,2.376,0.209,-11.800,30.000,-0.1503,0.0525,0.034,0.000,0.201,-0.011
908,36.660,2.5902,-11.890,29.798,-179.92,2.366,0.202,-11.900,30.000,-0.1600,0.0671,0.035,0.000,0.202,-0.012
909,36.700,2.9382,-11.985,29.807,179.77,2.341,0.194,-12.000,30.000,-0.1780,0.0613,0.035,0.000,0.202,0.009
910,36.739,4.7180,-12.078,29.817,179.41,2.356,0.184,-12.100,30.000,-0.1824,0.0364,0.032,0.000,0.201,0.024
911,36.779,2.4750,-12.171,29.829,179.00,2.353,0.173,-12.200,30.000,-0.1954,0.1254,0.040,0.000,0.201,-0.013
912,36.819,3.2511,-12.265,29.843,178.57,2.347,0.161,-12.300,30.000,-0.2004,0.1248,0.040,0.000,0.201,-0.037
913,36.859,2.3649,-12.358,29.858,178.09,2.347,0.148,-12.400,30.000,-0.2267,0.0667,0.035,0.000,0.202,-0.003
914,36.900,3.4444,-12.451,29.876,177.56,2.337,0.133,-12.500,30.000,-0.2406,0.0402,0.033,0.000,0.201,0.028
915,36.939,2.5360,-12.543,29.895,177.00,2.333,0.113,-12.500,30.000,-0.2497,0.0241,0.032,0.000,0.201,0.015
916,36.980,2.3748,-12.635,29.917,176.40,2.325,0.090,-12.600,30.000,-0.2670,0.0620,0.035,0.000,0.201,-0.023
917,37.019,2.9425,-12.727,29.941,175.74,2.321,0.065,-12.700,30.000,-0.2795,0.0742,0.036,0.000,0.201,-0.006
918,37.060,2.3796,-12.817,29.967,175.03,2.293,0.037,-12.800,30.000,-0.2944,0.0244,0.032,0.000,0.201,-0.004
919,37.102,2.7925,-12.907,29.995,174.29,2.281,0.008,-12.900,30.000,-0.2936,0.0399,0.033,0.000,0.201,-0.022
920,37.141,4.4939,-12.994,30.026,173.50,2.283,0.027,-13.000,30.000,-0.2990,0.0717,0.036,0.000,0.202,0.012
921,37.181,6.4944,-13.081,30.060,172.64,2.264,0.063,-13.100,30.000,-0.2994,0.0605,0.035,0.000,0.202,0.021
922,37.220,3.4334,-13.167,30.096,171.73,2.237,0.102,-13.200,30.000,-0.3000,0.0306,0.033,0.000,0.202,0.011
923,37.260,4.0707,-13.251,30.135,170.78,2.223,0.144,-13.300,30.000,-0.3000,-0.0042,0.030,0.000,0.203,0.025
924,37.301,2.4015,-13.334,30.176,169.77,2.199,0.180,-13.300,30.000,-0.2847,-0.0009,0.030,0.000,0.203,0.019
925,37.340,2.8867,-13.414,30.220,168.73,2.184,0.221,-13.400,30.000,-0.2699,-0.0157,0.029,0.000,0.204,0.022
926,37.380,2.2810,-13.493,30.267,167.64,2.167,0.267,-13.500,30.000,-0.2415,-0.0470,0.026,0.000,0.204,0.005
927,37.419,2.3006,-13.571,30.316,166.49,2.149,0.317,-13.600,30.000,-0.2090,-0.0140,0.029,0.000,0.205,-0.018
928,37.460,2.3592,-13.647,30.367,165.34,2.162,0.370,-13.600,30.000,-0.1708,-0.0335,0.027,0.000,0.205,0.004
929,37.499,2.7451,-13.723,30.418,164.24,2.195,0.418,-13.700,30.000,-0.1275,-0.0190,0.028,0.000,0.205,-0.052
930,37.540,2.0902,-13.799,30.469,163.22,2.214,0.469,-13.800,30.000,-0.0937,-0.0060,0.029,0.000,0.204,-0.068
931,37.580,2.5519,-13.876,30.518,162.32,2.242,0.519,-13.900,30.000,-0.0373,-0.0166,0.028,0.000,0.203,-0.005
932,37.619,2.5169,-13.956,30.567,161.51,2.267,0.569,-14.000,30.000,0.0182,-0.0660,0.024,0.000,0.201,-0.015
933,37.659,2.2838,-14.037,30.615,160.81,2.303,0.616,-14.000,30.000,0.0785,-0.1336,0.018,0.000,0.199,-0.032
934,37.699,2.4392,-14.119,30.660,160.23,2.344,0.661,-14.100,30.000,0.1424,-0.1858,0.013,0.000,0.198,-0.029
935,37.740,2.2644,-14.204,30.703,159.79,2.385,0.703,-14.200,30.000,0.1801,-0.2684,0.006,0.000,0.196,-0.069
936,37.779,2.5959,-14.290,30.743,159.50,2.381,0.743,-14.300,30.000,0.2255,-0.2768,0.005,0.000,0.195,-0.057
937,37.819,2.0692,-14.377,30.778,159.37,2.355,0.779,-14.400,30.000,0.2511,-0.3450,0.000,0.002,0.194,-0.006
938,37.859,2.3113,-14.466,30.811,159.39,2.353,0.812,-14.500,30.000,0.2807,-0.3739,0.000,0.005,0.193,-0.003
939,37.900,3.4779,-14.555,30.840,159.54,2.338,0.841,-14.600,30.000,0.2884,-0.4003,0.000,0.008,0.193,0.002
940,37.940,4.6712,-14.644,30.867,159.77,2.301,0.868,-14.600,30.000,0.2931,-0.3882,0.000,0.007,0.193,-0.015
941,37.980,2.1211,-14.732,30.890,160.06,2.242,0.891,-14.700,30.000,0.3000,-0.3698,0.000,0.006,0.193,-0.019
942,38.020,2.0471,-14.820,30.911,160.39,2.229,0.912,-14.800,30.000,0.2936,-0.3590,0.000,0.005,0.193,-0.011
943,38.060,2.1728,-14.906,30.929,160.83,2.180,0.929,-14.900,30.000,0.2928,-0.3824,0.000,0.008,0.192,0.009
944,38.100,2.2805,-14.992,30.945,161.32,2.133,0.945,-15.000,30.000,0.2926,-0.3743,0.000,0.008,0.192,0.003
945,38.139,2.2637,-15.078,30.957,161.89,2.114,0.960,-15.000,30.000,0.3000,-0.3198,0.000,0.003,0.192,-0.027
946,38.180,2.2637,-15.161,30.967,162.49,2.083,0.968,-15.157,29.999,0.3000,-0.3011,0.000,0.002,0.192,-0.024
947,38.220,1.9486,-15.246,30.974,163.13,2.055,0.979,-15.157,29.999,0.3000,-0.2661,0.001,0.000,0.192,0.027
948,38.260,2.1032,-15.330,30.979,163.84,2.045,0.983,-15.314,29.997,0.3000,-0.2047,0.006,0.000,0.191,0.008
949,38.300,2.1949,-15.414,30.982,164.59,2.032,0.990,-15.314,29.997,0.2961,-0.2461,0.002,0.000,0.191,-0.040
950,38.340,2.7505,-15.498,30.981,165.40,2.021,0.989,-15.471,29.993,0.2936,-0.2369,0.002,0.000,0.192,0.021
951,38.379,4.1911,-15.582,30.978,166.26,2.003,0.992,-15.471,29.993,0.2897,-0.2097,0.004,0.000,0.192,0.052
952,38.419,2.4784,-15.665,30.973,167.18,2.004,0.986,-15.628,29.987,0.2887,-0.1156,0.013,0.000,0.193,0.000
953,38.460,2.2965,-15.749,30.964,168.12,1.987,0.985,-15.628,29.987,0.2938,-0.1156,0.012,0.000,0.194,-0.001
954,38.500,2.2799,-15.832,30.954,169.10,1.993,0.975,-15.785,29.979,0.2886,-0.0699,0.016,0.000,0.195,0.036
955,38.541,2.2900,-15.915,30.941,170.11,1.977,0.970,-15.785,29.979,0.2792,-0.0193,0.021,0.000,0.195,0.040
956,38.580,2.0312,-15.998,30.925,171.14,1.985,0.957,-15.942,29.970,0.2747,0.0353,0.026,0.000,0.196,0.022
957,38.621,2.1088,-16.080,30.909,172.15,1.999,0.949,-15.942,29.970,0.2763,0.0961,0.031,0.000,0.197,0.014
958,38.660,2.2510,-16.163,30.893,173.13,2.016,0.935,-16.099,29.960,0.2713,0.1279,0.034,0.000,0.198,0.000
959,38.700,2.4049,-16.246,30.876,174.05,2.007,0.928,-16.099,29.960,0.2743,0.1671,0.038,0.000,0.199,0.028
960,38.740,2.4432,-16.329,30.858,174.97,2.023,0.913,-16.255,29.947,0.2737,0.2001,0.041,0.000,0.199,0.045
961,38.779,2.8874,-16.412,30.838,175.90,2.042,0.905,-16.255,29.947,0.2771,0.2342,0.044,0.000,0.199,-0.026
962,38.819,2.2907,-16.495,30.818,176.84,2.048,0.889,-16.412,29.933,0.2738,0.2532,0.046,0.000,0.200,-0.036
963,38.861,2.1544,-16.577,30.796,177.78,2.059,0.879,-16.568,29.918,0.2703,0.2721,0.048,0.000,0.199,0.027
964,38.900,2.2933,-16.660,30.772,178.75,2.065,0.859,-16.568,29.918,0.2625,0.3071,0.051,0.000,0.199,0.034
965,38.940,1.9821,-16.744,30.747,179.72,2.105,0.846,-16.724,29.901,0.2674,0.3398,0.055,0.000,0.199,-0.011
966,38.980,2.0906,-16.829,30.720,-179.31,2.130,0.826,-16.724,29.901,0.2689,0.3371,0.055,0.000,0.199,-0.031
967,39.020,2.1493,-16.914,30.692,-178.37,2.167,0.811,-16.880,29.882,0.2647,0.2908,0.051,0.000,0.200,0.002
968,39.060,2.0720,-17.000,30.662,-177.40,2.188,0.790,-16.880,29.882,0.2634,0.2994,0.052,0.000,0.200,0.044
969,39.101,2.2729,-17.086,30.630,-176.42,2.212,0.771,-17.036,29.861,0.2670,0.2811,0.051,0.000,0.200,0.013
970,39.139,2.2222,-17.174,30.596,-175.41,2.258,0.748,-17.036,29.861,0.2554,0.2606,0.050,0.000,0.200,-0.016
971,39.180,3.1186,-17.261,30.561,-174.38,2.276,0.725,-17.191,29.839,0.2436,0.2257,0.047,0.000,0.200,-0.024
972,39.220,5.0300,-17.349,30.524,-173.36,2.292,0.703,-17.191,29.839,0.2337,0.2213,0.047,0.000,0.200,-0.017
973,39.260,2.2664,-17.438,30.485,-172.35,2.326,0.676,-17.347,29.815,0.2268,0.2244,0.047,0.000,0.200,0.008
974,39.299,2.0430,-17.526,30.446,-171.40,2.358,0.656,-17.347,29.815,0.2208,0.1893,0.044,0.000,0.201,0.032
975,39.340,2.4073,-17.616,30.407,-170.49,2.388,0.627,-17.502,29.790,0.2161,0.1881,0.045,0.000,0.201,0.017
976,39.380,2.0978,-17.707,30.366,-169.63,2.414,0.605,-17.656,29.763,0.2132,0.1745,0.044,0.000,0.201,-0.008
977,39.419,2.6642,-17.797,30.325,-168.78,2.424,0.580,-17.656,29.763,0.2086,0.1787,0.044,0.000,0.201,0.008
978,39.460,2.1906,-17.888,30.283,-167.92,2.451,0.554,-17.811,29.734,0.2006,0.1628,0.043,0.000,0.200,-0.021
979,39.500,2.3415,-17.979,30.239,-167.08,2.454,0.532,-17.811,29.734,0.1841,0.1136,0.039,0.000,0.200,-0.053
980,39.541,2.1170,-18.070,30.195,-166.26,2.475,0.502,-17.965,29.704,0.1792,0.1154,0.039,0.000,0.199,-0.022
981,39.579,2.3397,-18.162,30.150,-165.45,2.494,0.480,-18.119,29.672,0.1636,0.0785,0.036,0.000,0.199,0.011
982,39.620,2.2049,-18.253,30.104,-164.69,2.506,0.452,-18.119,29.672,0.1594,0.0948,0.038,0.000,0.199,0.008
983,39.659,2.2914,-18.344,30.059,-163.98,2.527,0.426,-18.272,29.639,0.1515,0.0850,0.037,0.000,0.199,0.013
984,39.700,2.4650,-18.436,30.013,-163.31,2.535,0.408,-18.272,29.639,0.1440,0.0650,0.035,0.000,0.198,0.003
985,39.740,2.1745,-18.527,29.967,-162.68,2.535,0.377,-18.425,29.604,0.1494,0.0412,0.033,0.000,0.198,-0.006
986,39.779,2.1489,-18.619,29.921,-162.10,2.544,0.356,-18.578,29.567,0.1396,0.0685,0.036,0.000,0.198,-0.031
987,39.819,2.1448,-18.711,29.874,-161.52,2.548,0.335,-18.578,29.567,0.1272,0.0577,0.035,0.000,0.198,-0.036
988,39.860,2.7232,-18.803,29.827,-160.94,2.541,0.307,-18.730,29.529,0.1182,0.0568,0.035,0.000,0.198,-0.024
989,39.900,2.8413,-18.893,29.779,-160.37,2.547,0.291,-18.882,29.489,0.1056,0.0424,0.033,0.000,0.197,0.048
990,39.939,3.0197,-18.985,29.732,-159.84,2.564,0.264,-18.882,29.489,0.1019,0.0803,0.037,0.000,0.197,0.052
991,39.980,2.4179,-19.077,29.684,-159.36,2.580,0.241,-19.034,29.447,0.0948,0.0122,0.031,0.000,0.197,-0.005
992,40.021,2.8315,-19.169,29.637,-158.94,2.567,0.232,-19.034,29.447,0.0916,-0.0278,0.027,0.000,0.197,-0.039
993,40.061,2.1378,-19.261,29.589,-158.56,2.571,0.200,-19.185,29.404,0.0859,-0.0390,0.026,0.000,0.198,-0.031
994,40.099,2.9111,-19.353,29.542,-158.17,2.572,0.183,-19.335,29.360,0.0765,-0.0515,0.025,0.000,0.198,0.003
995,40.141,2.7305,-19.444,29.494,-157.80,2.567,0.173,-19.335,29.360,0.0722,-0.0537,0.025,0.000,0.198,0.019
996,40.181,2.9786,-19.534,29.447,-157.46,2.554,0.142,-19.486,29.314,0.0631,-0.0439,0.026,0.000,0.198,0.028
997,40.220,2.6938,-19.626,29.400,-157.15,2.550,0.134,-19.635,29.266,0.0618,-0.0887,0.022,0.000,0.198,0.013
998,40.261,2.4507,-19.717,29.353,-156.86,2.551,0.119,-19.635,29.266,0.0537,-0.1179,0.019,0.000,0.198,-0.016
999,40.300,4.4976,-19.807,29.306,-156.59,2.547,0.093,-19.784,29.217,0.0495,-0.1270,0.018,0.000,0.198,-0.043
1000,40.341,2.9178,-19.898,29.260,-156.34,2.522,0.101,-19.933,29.166,0.0498,-0.0787,0.022,0.000,0.198,-0.021
1001,40.381,2.2159,-19.988,29.214,-156.13,2.499,0.073,-19.933,29.166,0.0501,-0.1184,0.019,0.000,0.198,0.042
1002,40.421,2.4109,-20.077,29.169,-155.94,2.494,0.055,-20.081,29.113,0.0472,-0.0716,0.023,0.000,0.198,0.045
1003,40.462,2.3988,-20.165,29.123,-155.74,2.500,0.084,-20.081,29.113,0.0435,-0.1071,0.019,0.000,0.198,-0.018
1004,40.501,2.7335,-20.253,29.078,-155.55,2.478,0.030,-20.229,29.059,0.0364,-0.0659,0.023,0.000,0.198,-0.053
1005,40.542,4.0898,-20.341,29.032,-155.36,2.457,0.045,-20.376,29.004,0.0442,-0.0621,0.023,0.000,0.198,-0.000
1006,40.580,2.3676,-20.429,28.987,-155.19,2.454,0.056,-20.376,29.004,0.0422,-0.0590,0.023,0.000,0.198,0.056
1007,40.621,2.1367,-20.516,28.942,-155.04,2.457,0.008,-20.522,28.947,0.0427,-0.0272,0.026,0.000,0.198,0.023
1008,40.660,2.1462,-20.603,28.896,-154.90,2.446,0.066,-20.668,28.888,0.0472,0.0374,0.032,0.000,0.198,-0.035
1009,40.700,2.4212,-20.689,28.851,-154.75,2.434,0.043,-20.668,28.888,0.0493,0.0483,0.033,0.000,0.199,-0.029
1010,40.740,2.7358,-20.776,28.805,-154.58,2.446,0.044,-20.813,28.828,0.0500,0.0679,0.035,0.000,0.199,0.027
1011,40.780,2.1768,-20.861,28.759,-154.40,2.454,0.084,-20.813,28.828,0.0533,0.0594,0.034,0.000,0.198,0.033
1012,40.821,2.3554,-20.947,28.712,-154.22,2.463,0.056,-20.957,28.766,0.0505,0.0901,0.037,0.000,0.198,-0.014
1013,40.860,2.2422,-21.033,28.664,-154.03,2.461,0.078,-21.101,28.703,0.0552,0.0883,0.037,0.000,0.199,-0.034
1014,40.900,2.1499,-21.120,28.616,-153.83,2.475,0.089,-21.101,28.703,0.0567,0.0761,0.036,0.000,0.199,0.006
1015,40.941,2.1991,-21.206,28.567,-153.63,2.493,0.081,-21.244,28.639,0.0585,0.0890,0.037,0.000,0.199,0.030
1016,40.981,2.1278,-21.293,28.517,-153.42,2.490,0.109,-21.387,28.572,0.0558,0.0597,0.034,0.000,0.199,0.021
1017,41.020,3.0125,-21.379,28.467,-153.21,2.505,0.106,-21.387,28.572,0.0576,0.0039,0.030,0.000,0.199,-0.021
1018,41.060,3.4667,-21.466,28.416,-152.99,2.514,0.108,-21.528,28.505,0.0498,-0.0230,0.027,0.000,0.199,-0.014
1019,41.100,2.4108,-21.552,28.365,-152.75,2.526,0.137,-21.670,28.436,0.0448,-0.0068,0.029,0.000,0.199,-0.013
1020,41.140,3.9209,-21.639,28.313,-152.52,2.518,0.126,-21.670,28.436,0.0494,0.0183,0.031,0.000,0.199,0.021
1021,41.180,2.4112,-21.726,28.262,-152.32,2.503,0.133,-21.810,28.365,0.0486,0.0176,0.031,0.000,0.199,0.030
1022,41.220,2.1624,-21.813,28.211,-152.14,2.516,0.154,-21.810,28.365,0.0401,0.0147,0.031,0.000,0.199,0.002
1023,41.260,2.8576,-21.899,28.159,-151.95,2.520,0.143,-21.949,28.293,0.0432,-0.0413,0.026,0.000,0.199,-0.037
1024,41.300,2.3795,-21.985,28.107,-151.76,2.520,0.153,-22.088,28.220,0.0441,-0.0405,0.026,0.000,0.199,-0.036
1025,41.340,2.7510,-22.072,28.055,-151.58,2.511,0.165,-22.088,28.220,0.0533,-0.0403,0.026,0.000,0.199,0.018
1026,41.381,2.2911,-22.157,28.004,-151.42,2.505,0.157,-22.226,28.145,0.0519,-0.0289,0.027,0.000,0.199,0.043
1027,41.421,2.3959,-22.243,27.951,-151.24,2.516,0.168,-22.364,28.068,0.0494,-0.0049,0.029,0.000,0.198,-0.011
1028,41.461,2.0935,-22.328,27.898,-151.06,2.508,0.173,-22.364,28.068,0.0576,0.0395,0.033,0.000,0.198,-0.051
1029,41.500,2.6871,-22.413,27.845,-150.87,2.500,0.169,-22.500,27.990,0.0579,0.0388,0.033,0.000,0.199,-0.027
1030,41.541,2.6685,-22.498,27.792,-150.66,2.508,0.182,-22.636,27.911,0.0681,0.0437,0.033,0.000,0.199,0.031
