step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,step_ms
579,143.836,42.8207,4.475,29.766,-177.32,2.417,0.235,4.500,30.000,-0.1458,0.1760,0.045,0.000,0.202,-0.012,50.086
580,144.036,47.6483,4.354,29.777,-177.90,2.421,0.228,4.400,30.000,0.0396,0.1792,0.046,0.000,0.202,-0.017,50.843
581,144.336,61.7725,4.233,29.786,-178.47,2.467,0.216,4.200,30.000,0.1821,-0.1157,0.020,0.000,0.200,-0.050,50.266
582,144.637,60.5394,4.109,29.793,-178.86,2.509,0.208,4.100,30.000,0.2593,-0.2222,0.010,0.000,0.199,-0.061,99.954
583,144.936,58.4906,3.983,29.795,-179.04,2.523,0.206,4.000,30.000,0.4639,-0.0017,0.029,0.000,0.197,-0.045,50.349
584,145.186,45.6200,3.858,29.792,-178.99,2.508,0.212,3.900,30.000,0.5127,-0.0409,0.026,0.000,0.195,-0.028,100.127
585,145.486,46.1181,3.734,29.783,-178.77,2.511,0.219,3.700,30.000,0.5009,-0.4029,0.000,0.006,0.194,-0.014,100.516
586,145.686,46.4750,3.609,29.771,-178.42,2.501,0.230,3.600,30.000,0.3260,0.2920,0.055,0.000,0.193,-0.010,50.245
587,145.987,50.9515,3.486,29.753,-177.92,2.478,0.248,3.500,30.000,-0.2434,0.1676,0.044,0.000,0.193,-0.012,50.212
588,146.286,55.7471,3.363,29.731,-177.30,2.495,0.272,3.400,30.000,-0.3900,0.3332,0.059,0.000,0.193,0.025,99.638
589,146.636,59.7079,3.239,29.709,-176.68,2.516,0.293,3.200,30.000,-0.4339,0.0433,0.034,0.000,0.195,0.039,100.008
590,146.886,47.2631,3.113,29.691,-176.24,2.523,0.310,3.100,30.000,-0.4488,0.0166,0.031,0.000,0.197,0.061,99.958
591,147.186,47.2707,2.986,29.676,-176.05,2.515,0.324,3.000,30.000,-0.4456,0.2231,0.050,0.000,0.200,0.047,100.028
592,147.436,45.6222,2.861,29.668,-176.10,2.495,0.334,2.900,30.000,-0.4371,0.0847,0.038,0.000,0.202,0.044,100.411
593,147.786,73.8870,2.737,29.667,-176.36,2.489,0.335,2.700,30.000,-0.4446,0.2444,0.052,0.000,0.202,0.023,99.066
594,148.036,44.4176,2.612,29.669,-176.74,2.480,0.331,2.600,30.000,-0.4402,0.1689,0.046,0.000,0.203,0.004,100.324
595,148.336,75.0515,2.487,29.677,-177.25,2.468,0.323,2.500,30.000,-0.4284,0.1395,0.043,0.000,0.202,-0.011,50.162
596,148.637,75.2944,2.363,29.690,-177.91,2.461,0.312,2.400,30.000,-0.4019,0.1503,0.044,0.000,0.202,-0.018,100.277
597,148.886,45.8963,2.239,29.707,-178.69,2.451,0.295,2.200,30.000,-0.3689,0.1172,0.042,0.000,0.202,-0.028,50.110
598,149.086,42.4902,2.116,29.729,-179.58,2.444,0.272,2.100,30.000,-0.3195,0.2823,0.056,0.000,0.202,-0.020,50.393
599,149.436,60.9042,1.994,29.755,179.45,2.440,0.246,2.000,30.000,-0.2544,0.2359,0.053,0.000,0.202,-0.015,100.205
600,149.686,79.9054,1.871,29.783,178.44,2.479,0.219,1.900,30.000,-0.1880,0.0524,0.037,0.000,0.202,-0.004,50.295
601,149.986,52.3220,1.746,29.811,177.52,2.537,0.195,1.700,30.000,-0.1427,-0.0753,0.025,0.000,0.201,-0.012,50.138
602,150.236,40.3257,1.618,29.836,176.79,2.583,0.165,1.600,30.000,0.0214,-0.3431,0.002,0.000,0.199,-0.020,100.456
603,150.537,52.6909,1.489,29.859,176.26,2.600,0.141,1.500,30.000,-0.1390,-0.5723,0.000,0.019,0.198,-0.041,50.073
604,150.786,45.6841,1.360,29.878,175.91,2.578,0.129,1.400,30.000,0.0286,-0.6055,0.000,0.023,0.196,-0.031,100.096
605,151.137,57.4218,1.234,29.895,175.63,2.504,0.110,1.200,30.000,-0.0623,0.2152,0.049,0.000,0.196,-0.016,100.320
606,151.336,44.9873,1.109,29.911,175.39,2.485,0.090,1.100,30.000,-0.2810,-0.1113,0.021,0.000,0.196,0.011,49.846
607,151.586,40.1352,0.985,29.925,175.21,2.511,0.077,1.000,30.000,-0.1834,-0.2636,0.007,0.000,0.197,0.037,50.884
608,151.886,80.6209,0.861,29.941,175.02,2.491,0.071,0.900,30.000,-0.3104,-0.1156,0.020,0.000,0.198,0.040,100.055
609,152.186,42.1747,0.738,29.960,174.74,2.439,0.055,0.700,30.000,-0.3856,0.2249,0.050,0.000,0.200,0.032,100.016
610,152.386,46.6617,0.619,29.981,174.36,2.405,0.026,0.600,30.000,-0.3538,0.3162,0.058,0.000,0.200,0.032,50.357
611,152.636,41.0077,0.500,30.006,173.88,2.413,0.006,0.500,30.000,-0.2573,0.9841,0.118,0.000,0.201,0.042,50.237
612,152.836,47.5642,0.381,30.035,173.31,2.444,0.040,0.400,30.000,-0.2070,0.4293,0.070,0.000,0.201,0.061,50.118
613,153.136,58.2914,0.260,30.068,172.63,2.498,0.079,0.300,30.000,0.2481,-0.0148,0.031,0.000,0.202,0.052,50.244
614,153.336,46.8729,0.137,30.102,171.94,2.563,0.108,0.100,30.000,0.4437,-0.2951,0.006,0.000,0.202,0.018,50.104
615,153.586,42.0286,0.011,30.134,171.39,2.585,0.134,0.000,30.000,0.4319,-0.2233,0.012,0.000,0.200,0.000,50.234
616,153.836,45.5355,-0.115,30.162,171.05,2.580,0.163,-0.100,30.000,0.4836,-0.1166,0.021,0.000,0.198,-0.035,99.940
617,154.086,46.1724,-0.243,30.185,170.98,2.583,0.190,-0.200,30.000,0.4934,-0.7849,0.000,0.038,0.196,-0.056,50.111
618,154.386,63.8672,-0.370,30.201,171.12,2.549,0.204,-0.400,30.000,0.5160,-1.2536,0.000,0.081,0.194,-0.043,100.067
619,154.686,55.5687,-0.495,30.213,171.40,2.458,0.213,-0.500,30.000,0.3963,0.4930,0.073,0.000,0.193,-0.028,50.039
620,154.936,46.4724,-0.617,30.219,171.81,2.432,0.220,-0.600,30.000,0.4163,0.5533,0.079,0.000,0.192,-0.016,100.075
621,155.286,60.0573,-0.741,30.221,172.34,2.488,0.225,-0.700,30.000,0.4391,0.2647,0.054,0.000,0.192,-0.012,100.167
622,155.486,47.3266,-0.868,30.219,173.01,2.553,0.221,-0.900,30.000,0.3925,-0.1900,0.014,0.000,0.193,-0.004,50.248
623,155.786,45.6102,-0.998,30.212,173.81,2.586,0.212,-1.000,30.000,0.4374,-0.6195,0.000,0.025,0.193,0.002,100.470
624,156.036,49.0407,-1.128,30.201,174.70,2.535,0.203,-1.100,30.000,0.3504,0.1219,0.040,0.000,0.193,0.011,50.300
625,156.386,50.8428,-1.255,30.185,175.68,2.479,0.191,-1.300,30.000,0.2606,0.0651,0.035,0.000,0.193,0.026,100.223
626,156.636,47.0246,-1.381,30.167,176.70,2.501,0.168,-1.400,30.000,-0.0060,-0.2210,0.010,0.000,0.194,0.047,99.760
627,156.936,48.5661,-1.508,30.149,177.63,2.499,0.149,-1.500,30.000,-0.2464,0.0462,0.034,0.000,0.195,0.075,50.208
628,157.186,47.4570,-1.633,30.134,178.36,2.474,0.138,-1.600,30.000,-0.5293,-0.7883,0.000,0.040,0.197,0.073,100.212
629,157.436,47.6260,-1.757,30.124,178.83,2.428,0.131,-1.800,30.000,-0.3899,-0.0436,0.025,0.000,0.199,0.029,50.112
630,157.636,47.4832,-1.877,30.120,179.06,2.376,0.122,-1.900,30.000,-0.4228,0.2430,0.050,0.000,0.200,0.013,50.328
631,157.936,49.4167,-1.995,30.123,179.02,2.332,0.123,-2.000,30.000,-0.4743,-0.1956,0.011,0.000,0.201,0.019,50.262
632,158.236,58.7390,-2.111,30.132,178.77,2.321,0.133,-2.100,30.000,-0.3238,0.6699,0.088,0.000,0.201,0.007,100.027
633,158.586,49.0451,-2.227,30.145,178.37,2.305,0.148,-2.200,30.000,-0.2428,0.3051,0.056,0.000,0.201,0.009,99.972
634,158.836,46.3767,-2.342,30.163,177.88,2.342,0.168,-2.300,30.000,-0.1537,0.3325,0.059,0.000,0.201,0.011,100.057
635,159.086,46.0314,-2.458,30.184,177.28,2.353,0.188,-2.500,30.000,-0.0145,-0.0783,0.023,0.000,0.201,-0.020,50.329
636,159.286,46.1059,-2.577,30.204,176.68,2.408,0.206,-2.600,30.000,0.0451,0.5471,0.079,0.000,0.201,-0.041,50.056
637,159.636,51.0613,-2.699,30.222,176.28,2.465,0.222,-2.700,30.000,0.1562,0.1178,0.041,0.000,0.199,-0.058,100.271
638,159.936,49.5492,-2.823,30.235,176.12,2.527,0.236,-2.800,30.000,0.2714,-0.2471,0.009,0.000,0.197,-0.051,100.079
639,160.286,74.6625,-2.951,30.243,176.16,2.557,0.248,-3.000,30.000,0.3479,-0.0327,0.028,0.000,0.196,-0.038,99.958
640,160.537,64.6667,-3.079,30.246,176.33,2.539,0.247,-3.100,30.000,0.3478,0.0499,0.035,0.000,0.196,-0.036,50.007
641,160.886,55.6324,-3.206,30.246,176.61,2.539,0.246,-3.200,30.000,0.3729,0.0371,0.034,0.000,0.195,-0.026,100.168
642,161.086,42.7283,-3.334,30.242,177.00,2.550,0.244,-3.300,30.000,0.3035,0.0550,0.036,0.000,0.195,-0.027,50.055
643,161.436,70.5835,-3.463,30.234,177.50,2.559,0.237,-3.500,30.000,-0.0044,-0.1030,0.022,0.000,0.195,-0.036,100.029
644,161.636,45.3634,-3.592,30.222,178.12,2.581,0.222,-3.600,30.000,-0.5117,2.5000,0.252,0.000,0.195,-0.015,50.028
645,161.886,43.8869,-3.722,30.211,178.72,2.599,0.213,-3.700,30.000,-0.4810,-0.4359,0.000,0.005,0.196,0.022,50.112
646,162.186,75.3482,-3.852,30.204,179.14,2.616,0.210,-3.900,30.000,-0.4918,0.7545,0.100,0.000,0.198,0.029,100.130
647,162.486,47.5644,-3.983,30.201,179.31,2.589,0.202,-4.000,30.000,-0.1820,-0.0851,0.027,0.000,0.200,0.058,100.165
648,162.736,70.8349,-4.113,30.204,179.22,2.582,0.205,-4.100,30.000,-0.2486,-0.0048,0.034,0.000,0.202,0.073,50.483
649,163.036,43.6397,-4.242,30.213,178.94,2.576,0.217,-4.200,30.000,0.1812,-0.1425,0.021,0.000,0.203,0.047,100.225
650,163.236,48.4384,-4.371,30.225,178.56,2.571,0.227,-4.400,30.000,0.2219,0.1275,0.045,0.000,0.202,0.019,50.406
651,163.536,77.5208,-4.499,30.237,178.21,2.572,0.237,-4.500,30.000,0.3350,-0.1514,0.021,0.000,0.201,-0.006,49.982
652,163.786,47.5465,-4.629,30.246,178.01,2.606,0.248,-4.600,30.000,0.3285,-0.0672,0.028,0.000,0.198,-0.020,100.200
653,164.086,41.0833,-4.760,30.250,178.06,2.624,0.253,-4.800,30.000,0.3603,-0.2886,0.008,0.000,0.196,-0.011,99.017
654,164.286,41.6851,-4.891,30.248,178.30,2.623,0.249,-4.900,30.000,0.3670,-0.3122,0.006,0.000,0.194,0.004,50.356
655,164.586,47.0856,-5.022,30.243,178.65,2.596,0.244,-5.000,30.000,0.3350,-0.1141,0.023,0.000,0.194,0.012,100.054
656,164.886,55.7388,-5.151,30.234,179.07,2.558,0.239,-5.200,30.000,0.3109,-0.1946,0.016,0.000,0.194,0.015,100.083
657,165.186,66.5536,-5.278,30.221,179.59,2.539,0.222,-5.300,30.000,0.2799,-0.1803,0.017,0.000,0.193,0.014,50.143
658,165.486,66.9692,-5.405,30.204,-179.79,2.507,0.204,-5.400,30.000,0.2722,-0.0048,0.032,0.000,0.193,0.003,100.035
659,165.786,44.3633,-5.531,30.184,-179.09,2.494,0.187,-5.500,30.000,0.2957,-0.0124,0.031,0.000,0.193,-0.007,99.773
660,166.036,74.6116,-5.656,30.161,-178.34,2.498,0.167,-5.700,30.000,0.2680,-0.2547,0.010,0.000,0.193,0.004,50.331
661,166.286,43.2458,-5.780,30.135,-177.53,2.503,0.137,-5.800,30.000,0.2498,-0.1306,0.020,0.000,0.193,0.012,49.475
662,166.536,49.8444,-5.904,30.108,-176.72,2.493,0.108,-5.900,30.000,0.3764,-0.3597,0.000,0.000,0.194,0.019,50.119
663,166.886,53.1328,-6.026,30.081,-176.00,2.477,0.085,-6.000,30.000,0.3582,0.6084,0.085,0.000,0.195,0.004,100.519
664,167.136,47.9738,-6.146,30.051,-175.31,2.442,0.069,-6.100,30.000,0.4658,0.1984,0.050,0.000,0.194,-0.008,99.929
665,167.436,49.5716,-6.266,30.019,-174.54,2.470,0.039,-6.300,30.000,0.5155,1.4453,0.161,0.000,0.194,-0.017,50.231
666,167.736,48.2788,-6.388,29.983,-173.65,2.507,0.021,-6.400,30.000,0.3507,0.0907,0.042,0.000,0.193,-0.014,100.328
667,168.036,47.4989,-6.511,29.941,-172.64,2.562,0.060,-6.500,30.000,0.1651,-0.2926,0.008,0.000,0.193,0.001,99.910
668,168.286,50.0012,-6.635,29.896,-171.57,2.597,0.109,-6.600,30.000,0.0605,-0.4559,0.000,0.007,0.194,0.031,50.206
669,168.586,55.5759,-6.759,29.851,-170.59,2.561,0.154,-6.800,30.000,-0.1740,-0.5387,0.000,0.014,0.196,0.037,50.207
670,168.786,45.7841,-6.880,29.810,-169.83,2.505,0.191,-6.900,30.000,-0.4709,-0.1133,0.023,0.000,0.198,0.031,50.162
671,169.086,45.5732,-6.999,29.774,-169.33,2.449,0.226,-7.000,30.000,-0.5029,0.1396,0.045,0.000,0.199,-0.003,100.229
672,169.287,47.4744,-7.116,29.744,-169.10,2.395,0.256,-7.100,30.000,-0.5059,0.8426,0.108,0.000,0.200,-0.016,50.283
673,169.536,47.3600,-7.234,29.723,-169.16,2.382,0.279,-7.200,30.000,-0.4878,0.0255,0.036,0.000,0.201,-0.006,50.552
674,169.786,46.8107,-7.353,29.709,-169.46,2.401,0.295,-7.400,30.000,-0.5059,0.5841,0.086,0.000,0.202,-0.012,100.248
675,170.087,49.5838,-7.474,29.699,-169.91,2.404,0.302,-7.500,30.000,-0.5106,0.6565,0.093,0.000,0.203,-0.014,50.322
676,170.336,45.8191,-7.597,29.694,-170.50,2.431,0.306,-7.600,30.000,-0.5132,0.7107,0.098,0.000,0.203,-0.010,99.760
677,170.636,53.7787,-7.721,29.695,-171.24,2.467,0.306,-7.700,30.000,-0.4907,0.1560,0.050,0.000,0.204,0.005,50.256
678,170.936,50.4733,-7.848,29.701,-172.15,2.500,0.303,-7.800,30.000,-0.4704,-0.0262,0.034,0.000,0.205,0.013,99.976
679,171.236,49.0386,-7.975,29.713,-173.21,2.492,0.288,-8.000,30.000,-0.4740,0.0324,0.039,0.000,0.205,-0.006,50.133
680,171.536,71.7002,-8.101,29.731,-174.40,2.462,0.269,-8.100,30.000,-0.4316,-0.0539,0.032,0.000,0.206,0.001,100.247
681,171.836,42.6513,-8.226,29.754,-175.68,2.430,0.247,-8.200,30.000,-0.3268,0.2101,0.055,0.000,0.206,0.018,99.945
682,172.036,42.4301,-8.349,29.782,-177.05,2.439,0.223,-8.300,30.000,-0.1991,0.1809,0.053,0.000,0.205,0.015,50.148
683,172.286,42.6903,-8.473,29.811,-178.36,2.495,0.191,-8.500,30.000,0.2315,-0.5257,0.000,0.010,0.204,-0.023,50.188
684,172.536,46.1822,-8.601,29.837,-179.45,2.567,0.163,-8.600,30.000,0.4219,-0.3218,0.008,0.000,0.201,-0.042,100.055
685,172.786,42.9786,-8.730,29.858,179.76,2.594,0.145,-8.700,30.000,0.5009,0.1742,0.051,0.000,0.198,-0.044,50.138
686,172.986,44.5500,-8.860,29.873,179.25,2.611,0.133,-8.900,30.000,0.5144,0.2183,0.055,0.000,0.195,-0.059,50.352
687,173.287,53.0960,-8.991,29.881,179.04,2.650,0.119,-9.000,30.000,0.5065,0.7804,0.106,0.000,0.193,-0.035,50.470
688,173.586,48.4006,-9.125,29.880,179.15,2.721,0.123,-9.100,30.000,0.4549,0.1056,0.047,0.000,0.191,-0.006,99.997
689,173.886,46.6272,-9.263,29.872,179.51,2.792,0.133,-9.300,30.000,0.1491,-0.6989,0.000,0.025,0.191,0.023,100.197
690,174.136,60.1761,-9.403,29.858,-179.93,2.780,0.142,-9.400,30.000,0.4092,-1.1126,0.000,0.062,0.192,0.035,50.149
691,174.436,48.6259,-9.541,29.839,-179.26,2.674,0.166,-9.500,30.000,0.4364,-0.1497,0.022,0.000,0.193,0.026,49.951
692,174.686,46.3173,-9.674,29.815,-178.49,2.642,0.187,-9.700,30.000,0.2904,-0.3486,0.004,0.000,0.193,0.011,100.111
693,174.986,44.8353,-9.806,29.786,-177.60,2.639,0.214,-9.800,30.000,0.1373,-0.2434,0.013,0.000,0.193,0.019,100.129
694,175.236,50.7884,-9.936,29.756,-176.68,2.625,0.247,-9.900,30.000,-0.1522,0.1987,0.052,0.000,0.193,0.036,50.013
695,175.486,44.7529,-10.064,29.728,-175.90,2.598,0.274,-10.100,30.000,-0.3931,-0.6878,0.000,0.027,0.195,0.031,49.578
696,175.736,44.6275,-10.192,29.705,-175.39,2.559,0.295,-10.200,30.000,-0.4620,-0.2223,0.014,0.000,0.197,0.031,100.137
697,175.986,45.2912,-10.318,29.687,-175.15,2.499,0.313,-10.300,30.000,-0.4681,0.0897,0.041,0.000,0.198,0.029,50.201
698,176.186,47.8420,-10.441,29.677,-175.19,2.439,0.325,-10.400,30.000,-0.4778,0.5037,0.078,0.000,0.200,0.011,50.311
699,176.536,58.1967,-10.563,29.674,-175.43,2.429,0.328,-10.600,30.000,-0.4570,0.2903,0.060,0.000,0.201,-0.002,100.154
700,176.786,49.8001,-10.686,29.675,-175.82,2.453,0.326,-10.700,30.000,-0.4496,0.3789,0.068,0.000,0.201,-0.008,50.288
701,177.086,43.9619,-10.811,29.681,-176.34,2.479,0.320,-10.800,30.000,-0.4588,0.2018,0.053,0.000,0.202,0.002,100.686
702,177.286,43.9636,-10.936,29.691,-177.00,2.500,0.311,-10.900,30.000,-0.4093,0.1679,0.050,0.000,0.203,0.002,50.356
703,177.587,71.6075,-11.062,29.707,-177.81,2.503,0.295,-11.100,30.000,-0.3669,0.0983,0.044,0.000,0.204,-0.023,50.092
704,177.836,42.9509,-11.187,29.728,-178.75,2.488,0.272,-11.200,30.000,-0.3380,0.0101,0.036,0.000,0.204,-0.027,100.015
705,178.136,59.1049,-11.312,29.754,-179.78,2.481,0.246,-11.300,30.000,-0.2572,0.0915,0.044,0.000,0.204,-0.021,50.225
706,178.436,76.1032,-11.436,29.783,179.16,2.492,0.220,-11.400,30.000,-0.1218,-0.0707,0.029,0.000,0.204,-0.022,100.238
707,178.786,61.2442,-11.561,29.810,178.18,2.540,0.194,-11.600,30.000,-0.0484,-0.2179,0.016,0.000,0.202,0.001,100.207
708,179.086,53.1969,-11.689,29.835,177.42,2.572,0.165,-11.700,30.000,0.1296,-0.3571,0.004,0.000,0.200,0.001,100.083
709,179.387,76.2033,-11.818,29.856,176.89,2.598,0.145,-11.800,30.000,0.0569,-0.1185,0.024,0.000,0.197,-0.010,50.264
710,179.686,62.2370,-11.947,29.871,176.61,2.604,0.137,-11.900,30.000,0.1275,-0.7797,0.000,0.035,0.195,-0.018,99.919
711,179.986,44.8590,-12.076,29.881,176.52,2.576,0.121,-12.100,30.000,0.1451,0.0038,0.034,0.000,0.194,-0.006,100.023
712,180.236,48.4588,-12.204,29.886,176.61,2.557,0.114,-12.200,30.000,-0.0591,-0.6538,0.000,0.024,0.193,0.010,50.747
713,180.536,46.2919,-12.332,29.888,176.83,2.554,0.117,-12.300,30.000,0.0668,0.4572,0.073,0.000,0.194,0.039,100.071
714,180.786,48.4482,-12.458,29.891,177.02,2.521,0.117,-12.500,30.000,-0.0671,-0.3883,0.000,0.001,0.196,0.051,50.094
715,181.136,59.0877,-12.585,29.894,177.12,2.552,0.108,-12.600,30.000,-0.0269,0.1599,0.047,0.000,0.198,0.038,99.933
716,181.387,44.3450,-12.711,29.898,177.16,2.525,0.103,-12.700,30.000,-0.3326,-0.2766,0.009,0.000,0.199,0.037,100.144
717,181.636,44.9917,-12.836,29.905,177.12,2.514,0.101,-12.800,30.000,-0.3968,-0.4736,0.000,0.009,0.200,0.028,49.987
718,181.886,44.3347,-12.960,29.915,177.01,2.468,0.094,-13.000,30.000,-0.4696,0.0042,0.033,0.000,0.200,0.006,100.526
719,182.236,49.1092,-13.081,29.927,176.81,2.414,0.075,-13.100,30.000,-0.5318,0.7194,0.096,0.000,0.201,0.007,100.238
720,182.536,65.6612,-13.199,29.943,176.48,2.405,0.057,-13.200,30.000,-0.4653,0.6389,0.090,0.000,0.201,0.010,99.841
721,182.836,76.4192,-13.318,29.964,175.99,2.430,0.040,-13.300,30.000,-0.5340,0.2517,0.056,0.000,0.202,0.011,49.953
722,183.086,45.4939,-13.439,29.990,175.34,2.451,0.040,-13.400,30.000,-0.5106,-0.1760,0.019,0.000,0.202,0.027,100.067
723,183.436,47.8960,-13.559,30.021,174.56,2.450,0.046,-13.600,30.000,-0.4728,0.0774,0.041,0.000,0.203,0.022,100.153
724,183.686,43.5953,-13.678,30.058,173.65,2.419,0.062,-13.700,30.000,-0.1724,0.0812,0.041,0.000,0.204,0.001,99.695
725,183.986,46.3120,-13.793,30.099,172.63,2.411,0.099,-13.800,30.000,0.2059,0.3569,0.066,0.000,0.204,-0.013,100.364
726,184.286,61.0869,-13.909,30.142,171.60,2.458,0.142,-13.900,30.000,0.4830,0.1951,0.052,0.000,0.202,-0.051,100.012
727,184.586,57.8400,-14.029,30.182,170.74,2.522,0.185,-14.000,30.000,0.4976,0.1941,0.052,0.000,0.200,-0.057,50.347
728,184.886,80.4694,-14.153,30.220,170.13,2.596,0.225,-14.200,30.000,0.5120,-0.1537,0.022,0.000,0.198,-0.051,100.048
729,185.237,56.5436,-14.281,30.253,169.79,2.655,0.253,-14.300,30.000,0.5247,0.0170,0.036,0.000,0.196,-0.032,100.265
730,185.486,46.2094,-14.413,30.278,169.71,2.679,0.279,-14.400,30.000,0.5296,-0.7361,0.000,0.030,0.194,-0.035,99.999
731,185.786,45.7536,-14.545,30.297,169.88,2.665,0.301,-14.500,30.000,0.4896,0.5169,0.080,0.000,0.193,-0.033,100.180
732,186.036,64.0732,-14.677,30.311,170.23,2.653,0.312,-14.700,30.000,0.5156,-1.1776,0.000,0.070,0.193,-0.019,50.268
733,186.287,46.4528,-14.810,30.320,170.72,2.643,0.320,-14.800,30.000,0.5208,-0.5789,0.000,0.018,0.193,-0.013,50.188
734,186.536,66.8575,-14.943,30.323,171.35,2.599,0.326,-14.900,30.000,0.5140,0.1456,0.045,0.000,0.193,-0.021,49.883
735,186.836,76.4917,-15.073,30.320,172.14,2.564,0.329,-15.000,30.000,0.4999,-0.5814,0.000,0.019,0.192,-0.021,50.111
736,187.136,49.1872,-15.203,30.313,173.05,2.541,0.317,-15.157,29.999,0.5209,0.6150,0.087,0.000,0.192,-0.023,100.162
737,187.436,46.8207,-15.332,30.300,174.05,2.520,0.304,-15.314,29.997,0.5118,0.3777,0.066,0.000,0.191,-0.024,100.088
738,187.736,91.6273,-15.461,30.282,175.17,2.556,0.289,-15.471,29.993,0.4998,0.2394,0.054,0.000,0.191,-0.007,100.318
739,187.986,42.3268,-15.592,30.258,176.42,2.597,0.274,-15.628,29.987,0.5062,0.0534,0.038,0.000,0.191,0.011,50.295
740,188.186,38.8550,-15.724,30.228,177.78,2.617,0.256,-15.785,29.979,0.4886,-0.2228,0.014,0.000,0.192,0.039,50.259
741,188.436,46.4693,-15.856,30.192,179.26,2.608,0.224,-15.785,29.979,0.4814,-0.3006,0.007,0.000,0.193,0.045,50.098
742,188.636,35.7681,-15.985,30.150,-179.19,2.585,0.185,-15.942,29.970,0.4359,-0.2047,0.015,0.000,0.194,0.013,50.126
743,188.886,41.7785,-16.112,30.106,-177.65,2.542,0.146,-16.099,29.960,0.3884,-0.0551,0.028,0.000,0.195,0.013,50.041
744,189.086,38.9912,-16.237,30.061,-176.24,2.537,0.115,-16.255,29.947,0.3335,-0.0822,0.025,0.000,0.196,0.034,50.004
745,189.336,35.1507,-16.361,30.018,-175.00,2.545,0.099,-16.412,29.933,0.2789,-0.2572,0.010,0.000,0.198,0.039,50.443
746,189.536,35.1030,-16.484,29.977,-173.96,2.545,0.085,-16.412,29.933,0.1996,-0.1054,0.023,0.000,0.199,0.030,50.246
747,189.786,41.9658,-16.607,29.939,-173.12,2.498,0.045,-16.568,29.918,0.1456,-0.0740,0.025,0.000,0.199,0.029,50.024
748,190.037,35.3920,-16.729,29.906,-172.44,2.467,0.007,-16.724,29.901,0.1237,0.0552,0.037,0.000,0.199,0.012,99.944
749,190.286,35.7463,-16.850,29.875,-171.93,2.456,0.031,-16.880,29.882,0.0668,0.1000,0.041,0.000,0.199,0.001,50.107
750,190.486,37.0140,-16.971,29.848,-171.57,2.466,0.066,-17.036,29.861,0.0855,0.2003,0.050,0.000,0.199,0.004,50.350
751,190.736,34.4395,-17.093,29.824,-171.34,2.494,0.069,-17.036,29.861,0.0832,0.0510,0.037,0.000,0.199,-0.000,50.212
752,190.936,34.3317,-17.216,29.799,-171.15,2.515,0.047,-17.191,29.839,0.1180,-0.0745,0.026,0.000,0.198,-0.006,49.779
753,191.186,45.9533,-17.340,29.774,-170.94,2.534,0.042,-17.347,29.815,0.1167,-0.1798,0.016,0.000,0.198,-0.006,50.483
754,191.386,47.1276,-17.464,29.747,-170.67,2.525,0.057,-17.502,29.790,0.1155,-0.0578,0.027,0.000,0.197,-0.009,50.367
755,191.686,41.7298,-17.587,29.718,-170.35,2.506,0.083,-17.656,29.763,0.1082,0.0923,0.040,0.000,0.197,-0.006,99.883
756,191.887,41.4763,-17.709,29.688,-170.02,2.508,0.091,-17.656,29.763,0.1289,0.0910,0.040,0.000,0.197,0.007,50.249
757,192.136,40.4867,-17.831,29.658,-169.71,2.530,0.079,-17.811,29.734,0.1041,-0.1008,0.023,0.000,0.197,0.009,50.245
758,192.336,41.7232,-17.954,29.625,-169.39,2.539,0.080,-17.965,29.704,0.1312,-0.1045,0.023,0.000,0.197,0.003,50.299
759,192.586,42.0543,-18.077,29.593,-169.06,2.536,0.090,-18.119,29.672,0.1356,-0.1244,0.021,0.000,0.198,-0.008,50.383
760,192.787,43.5088,-18.199,29.559,-168.73,2.523,0.108,-18.272,29.639,0.1334,-0.1162,0.022,0.000,0.198,-0.015,50.433
761,193.036,44.4915,-18.320,29.525,-168.37,2.506,0.124,-18.272,29.639,0.1244,-0.0789,0.025,0.000,0.197,-0.020,50.071
762,193.236,44.0603,-18.440,29.489,-167.99,2.494,0.116,-18.425,29.604,0.0994,-0.1087,0.022,0.000,0.197,-0.014,50.289
763,193.486,44.3235,-18.560,29.453,-167.62,2.485,0.115,-18.578,29.567,0.0987,-0.0215,0.030,0.000,0.197,-0.006,50.273
764,193.687,47.2394,-18.679,29.418,-167.31,2.471,0.122,-18.730,29.529,0.0909,-0.0463,0.027,0.000,0.198,-0.011,50.563
765,193.937,45.0114,-18.798,29.384,-167.05,2.465,0.135,-18.882,29.489,0.1380,0.1433,0.044,0.000,0.198,-0.011,50.427
766,194.136,46.3804,-18.917,29.349,-166.80,2.466,0.144,-18.882,29.489,0.1784,0.1429,0.044,0.000,0.198,-0.016,50.150
767,194.386,46.1604,-19.036,29.313,-166.53,2.488,0.135,-19.034,29.447,0.1258,0.0140,0.033,0.000,0.198,-0.022,50.324
768,194.586,46.0105,-19.156,29.274,-166.19,2.516,0.133,-19.185,29.404,0.1302,-0.0249,0.030,0.000,0.198,-0.011,50.260
769,194.836,48.5178,-19.277,29.234,-165.81,2.522,0.139,-19.335,29.360,0.1289,-0.0582,0.027,0.000,0.198,0.001,50.396
770,195.036,47.0699,-19.397,29.194,-165.44,2.518,0.149,-19.486,29.314,0.1868,-0.0555,0.027,0.000,0.198,0.005,49.946
