step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz
1230,56.397,20.0336,-27.709,6.001,-60.81,2.224,0.573,-27.227,6.311,0.0939,-0.0338,0.024,0.000,0.197,0.032
1231,56.455,26.1989,-27.631,5.890,-60.29,2.257,0.576,-27.135,6.183,0.0861,-0.0969,0.018,0.000,0.198,0.028
1232,56.494,15.1911,-27.551,5.779,-59.81,2.265,0.580,-27.042,6.057,0.1044,0.1373,0.039,0.000,0.198,-0.003
1233,56.535,14.2796,-27.498,5.705,-59.50,2.258,0.576,-27.042,6.057,0.0955,-0.0131,0.026,0.000,0.198,0.043
1234,56.575,14.3616,-27.444,5.632,-59.18,2.265,0.580,-26.948,5.931,0.0817,-0.0797,0.020,0.000,0.198,-0.005
1235,56.615,14.1785,-27.390,5.559,-58.86,2.259,0.578,-26.948,5.931,0.0831,-0.1052,0.017,0.000,0.198,-0.043
1236,56.677,27.3969,-27.336,5.486,-58.53,2.264,0.580,-26.852,5.806,0.0844,0.1133,0.037,0.000,0.198,0.011
1237,56.717,14.4827,-27.254,5.378,-58.05,2.242,0.585,-26.755,5.683,0.0958,0.1157,0.037,0.000,0.198,0.001
1238,56.775,28.6172,-27.199,5.306,-57.76,2.238,0.582,-26.755,5.683,0.1024,0.1793,0.043,0.000,0.198,0.028
1239,56.815,14.7723,-27.117,5.200,-57.33,2.257,0.584,-26.657,5.560,0.1002,-0.1017,0.018,0.000,0.198,0.019
1240,56.855,16.4149,-27.060,5.128,-57.01,2.285,0.591,-26.558,5.439,0.1047,0.0443,0.031,0.000,0.197,0.018
1241,56.895,15.1720,-27.003,5.056,-56.67,2.291,0.587,-26.558,5.439,0.1052,-0.0246,0.025,0.000,0.197,-0.025
1242,56.935,15.2941,-26.944,4.985,-56.31,2.292,0.590,-26.457,5.318,0.1083,-0.0362,0.024,0.000,0.197,-0.021
1243,56.975,14.3185,-26.885,4.915,-55.93,2.283,0.588,-26.457,5.318,0.1050,-0.1090,0.017,0.000,0.197,0.021
1244,57.016,18.5925,-26.825,4.845,-55.55,2.285,0.588,-26.355,5.199,0.1028,0.0636,0.033,0.000,0.197,0.029
1245,57.076,27.7452,-26.764,4.776,-55.16,2.281,0.588,-26.355,5.199,0.0802,-0.0423,0.023,0.000,0.197,-0.027
1246,57.135,21.2031,-26.673,4.673,-54.58,2.283,0.586,-26.252,5.080,0.1041,0.0507,0.031,0.000,0.197,0.006
1247,57.175,14.6726,-26.581,4.571,-54.04,2.288,0.585,-26.147,4.963,0.1075,0.1639,0.041,0.000,0.197,0.031
1248,57.216,14.3210,-26.521,4.504,-53.72,2.275,0.590,-26.041,4.847,0.0921,0.0484,0.031,0.000,0.197,-0.032
1249,57.256,14.9279,-26.460,4.435,-53.42,2.286,0.587,-26.041,4.847,0.0933,-0.0007,0.027,0.000,0.198,-0.020
1250,57.295,15.5080,-26.398,4.367,-53.09,2.296,0.589,-25.935,4.732,0.0941,0.0994,0.036,0.000,0.198,0.035
1251,57.355,25.4223,-26.335,4.299,-52.75,2.309,0.589,-25.935,4.732,0.1009,-0.1085,0.018,0.000,0.197,0.010
1252,57.395,14.1329,-26.240,4.198,-52.23,2.313,0.589,-25.826,4.618,0.0824,0.1003,0.036,0.000,0.198,0.029
1253,57.435,14.3455,-26.175,4.130,-51.90,2.318,0.592,-25.717,4.505,0.0961,-0.0887,0.019,0.000,0.197,-0.007
1254,57.475,19.6560,-26.111,4.063,-51.54,2.322,0.592,-25.717,4.505,0.0944,0.0436,0.031,0.000,0.198,-0.025
1255,57.516,16.0499,-26.046,3.997,-51.21,2.314,0.592,-25.607,4.393,0.1112,-0.1469,0.014,0.000,0.198,-0.005
1256,57.555,14.5539,-25.980,3.930,-50.88,2.307,0.595,-25.607,4.393,0.1028,-0.0501,0.023,0.000,0.198,0.031
1257,57.615,33.8395,-25.914,3.865,-50.53,2.316,0.592,-25.495,4.283,0.1071,-0.1500,0.014,0.000,0.197,-0.002
1258,57.654,15.2376,-25.816,3.769,-50.00,2.300,0.593,-25.382,4.174,0.0908,0.2100,0.045,0.000,0.197,0.031
1259,57.716,32.1673,-25.749,3.706,-49.62,2.279,0.594,-25.382,4.174,0.0850,0.0730,0.034,0.000,0.196,-0.038
1260,57.756,16.4380,-25.648,3.612,-49.05,2.298,0.592,-25.268,4.065,0.0787,0.0884,0.035,0.000,0.196,0.003
1261,57.796,17.2716,-25.581,3.548,-48.70,2.315,0.593,-25.153,3.959,0.1043,-0.1230,0.016,0.000,0.197,-0.021
1262,57.836,13.9431,-25.513,3.484,-48.39,2.322,0.596,-25.153,3.959,0.0995,0.0040,0.028,0.000,0.198,0.027
1263,57.897,23.3398,-25.445,3.420,-48.11,2.310,0.595,-25.037,3.853,0.1111,-0.1274,0.016,0.000,0.198,0.033
1264,57.936,18.3559,-25.343,3.326,-47.67,2.307,0.598,-24.920,3.748,0.0908,0.0863,0.035,0.000,0.198,0.010
1265,57.995,22.5428,-25.273,3.264,-47.34,2.302,0.600,-24.920,3.748,0.1086,-0.0707,0.021,0.000,0.197,0.010
1266,58.037,15.2803,-25.169,3.172,-46.80,2.298,0.599,-24.801,3.645,0.1100,-0.1187,0.016,0.000,0.197,0.019
1267,58.076,15.2869,-25.100,3.111,-46.47,2.311,0.601,-24.682,3.543,0.1017,-0.0391,0.023,0.000,0.197,0.017
1268,58.116,15.0672,-25.029,3.051,-46.13,2.296,0.602,-24.682,3.543,0.1123,-0.0523,0.022,0.000,0.197,-0.033
1269,58.175,20.3554,-24.958,2.992,-45.78,2.286,0.600,-24.561,3.442,0.0882,-0.2555,0.004,0.000,0.197,-0.019
1270,58.238,21.3624,-24.852,2.906,-45.22,2.275,0.601,-24.440,3.343,0.1031,-0.0316,0.024,0.000,0.197,-0.033
1271,58.296,27.7585,-24.745,2.820,-44.65,2.248,0.603,-24.317,3.245,0.0991,0.0902,0.034,0.000,0.197,-0.027
1272,58.335,15.0843,-24.640,2.737,-44.14,2.220,0.602,-24.317,3.245,0.0933,0.0291,0.029,0.000,0.197,-0.020
1273,58.375,16.1300,-24.569,2.682,-43.80,2.223,0.599,-24.194,3.148,0.0949,0.0616,0.032,0.000,0.197,-0.014
1274,58.436,19.6580,-24.498,2.627,-43.46,2.231,0.603,-24.194,3.148,0.0890,-0.2114,0.008,0.000,0.197,0.016
1275,58.495,26.7164,-24.391,2.545,-42.96,2.245,0.601,-24.069,3.052,0.1094,-0.1947,0.009,0.000,0.197,0.008
1276,58.536,17.7809,-24.284,2.463,-42.47,2.224,0.600,-23.943,2.958,0.0849,0.3170,0.054,0.000,0.197,-0.005
1277,58.575,18.9988,-24.212,2.410,-42.16,2.191,0.602,-23.817,2.865,0.0877,0.0719,0.033,0.000,0.197,0.001
1278,58.615,13.8423,-24.141,2.358,-41.85,2.204,0.602,-23.817,2.865,0.0977,0.1779,0.042,0.000,0.197,0.011
1279,58.656,16.3049,-24.070,2.305,-41.54,2.214,0.603,-23.689,2.773,0.0995,0.1299,0.038,0.000,0.197,-0.005
1280,58.695,17.3319,-23.998,2.253,-41.24,2.243,0.605,-23.689,2.773,0.0921,-0.0982,0.018,0.000,0.197,-0.009
1281,58.736,18.3837,-23.924,2.200,-40.93,2.259,0.604,-23.561,2.683,0.0903,-0.1978,0.009,0.000,0.197,0.020
1282,58.776,14.7276,-23.850,2.148,-40.60,2.260,0.608,-23.561,2.683,0.1015,-0.0131,0.025,0.000,0.197,0.011
1283,58.815,14.1042,-23.775,2.096,-40.26,2.246,0.605,-23.431,2.594,0.0999,0.1697,0.042,0.000,0.198,-0.016
1284,58.856,14.2010,-23.701,2.045,-39.92,2.235,0.610,-23.301,2.506,0.0839,0.1230,0.038,0.000,0.198,0.004
1285,58.895,13.8527,-23.627,1.995,-39.61,2.221,0.606,-23.301,2.506,0.0926,-0.1481,0.014,0.000,0.197,0.013
1286,58.956,26.0052,-23.551,1.945,-39.28,2.252,0.609,-23.170,2.420,0.0970,-0.0948,0.018,0.000,0.197,-0.005
1287,58.995,15.1429,-23.438,1.871,-38.78,2.254,0.611,-23.170,2.420,0.1084,0.0590,0.032,0.000,0.198,0.003
1288,59.055,27.0953,-23.362,1.822,-38.44,2.235,0.607,-23.037,2.335,0.0953,-0.1148,0.017,0.000,0.197,-0.012
1289,59.096,14.6656,-23.249,1.750,-37.94,2.231,0.608,-22.904,2.252,0.0953,-0.0153,0.025,0.000,0.197,-0.015
1290,59.136,14.9542,-23.173,1.704,-37.59,2.226,0.610,-22.904,2.252,0.0999,-0.0756,0.020,0.000,0.197,-0.016
1291,59.176,15.1013,-23.097,1.657,-37.24,2.222,0.608,-22.770,2.170,0.0856,0.0888,0.034,0.000,0.197,0.004
1292,59.215,14.2270,-23.020,1.611,-36.91,2.218,0.612,-22.770,2.170,0.0943,0.1500,0.040,0.000,0.197,0.017
1293,59.256,15.5223,-22.944,1.565,-36.57,2.218,0.608,-22.636,2.089,0.0917,0.0312,0.030,0.000,0.197,-0.013
1294,59.295,14.6149,-22.867,1.520,-36.25,2.233,0.612,-22.500,2.010,0.0940,-0.1499,0.014,0.000,0.197,-0.003
1295,59.355,19.7965,-22.790,1.474,-35.93,2.239,0.609,-22.500,2.010,0.0928,0.0718,0.033,0.000,0.197,0.026
1296,59.415,25.5857,-22.673,1.406,-35.44,2.228,0.610,-22.364,1.932,0.0983,0.1241,0.038,0.000,0.197,0.011
1297,59.456,15.1932,-22.556,1.340,-34.95,2.226,0.611,-22.226,1.855,0.0891,0.0259,0.029,0.000,0.197,-0.003
1298,59.494,14.9407,-22.477,1.297,-34.63,2.229,0.613,-22.226,1.855,0.0950,0.1203,0.038,0.000,0.197,0.022
1299,59.535,14.4244,-22.398,1.253,-34.29,2.251,0.612,-22.088,1.780,0.0933,0.0378,0.030,0.000,0.197,0.007
1300,59.575,15.9456,-22.319,1.210,-33.96,2.261,0.615,-22.088,1.780,0.0974,-0.0020,0.027,0.000,0.197,-0.008
1301,59.615,15.4670,-22.239,1.167,-33.64,2.259,0.612,-21.949,1.707,0.0953,-0.1281,0.016,0.000,0.198,-0.000
1302,59.676,21.7930,-22.158,1.125,-33.31,2.271,0.618,-21.810,1.635,0.1013,-0.0463,0.023,0.000,0.197,0.017
1303,59.736,23.8583,-22.036,1.062,-32.80,2.254,0.616,-21.810,1.635,0.0821,-0.1057,0.018,0.000,0.197,0.019
1304,59.775,14.6204,-21.916,1.002,-32.29,2.234,0.614,-21.670,1.564,0.0978,0.0943,0.035,0.000,0.197,0.000
1305,59.815,17.4141,-21.836,0.963,-31.95,2.233,0.615,-21.528,1.495,0.1017,0.0861,0.035,0.000,0.197,0.023
1306,59.855,14.1794,-21.755,0.923,-31.61,2.229,0.615,-21.528,1.495,0.1184,0.1141,0.037,0.000,0.197,-0.021
1307,59.917,27.7701,-21.674,0.885,-31.29,2.249,0.614,-21.387,1.428,0.1057,-0.0164,0.026,0.000,0.197,-0.024
1308,59.975,23.7032,-21.551,0.828,-30.77,2.268,0.616,-21.244,1.361,0.0956,0.0464,0.031,0.000,0.197,-0.025
1309,60.015,14.1758,-21.426,0.772,-30.19,2.275,0.617,-21.244,1.361,0.0975,0.0843,0.035,0.000,0.197,-0.014
1310,60.076,24.6001,-21.342,0.735,-29.80,2.267,0.611,-21.101,1.297,0.1024,0.1215,0.038,0.000,0.197,-0.001
1311,60.116,18.9773,-21.217,0.681,-29.27,2.278,0.611,-20.957,1.234,0.1040,-0.1038,0.018,0.000,0.197,-0.017
1312,60.175,30.3555,-21.133,0.645,-28.94,2.283,0.615,-20.957,1.234,0.0990,-0.1243,0.016,0.000,0.198,0.014
1313,60.215,14.0851,-21.005,0.592,-28.41,2.286,0.611,-20.813,1.172,0.0833,0.0975,0.036,0.000,0.198,-0.022
1314,60.256,15.3304,-20.920,0.557,-28.02,2.275,0.609,-20.668,1.112,0.1013,0.0348,0.030,0.000,0.197,0.029
1315,60.295,14.8437,-20.835,0.524,-27.65,2.275,0.612,-20.668,1.112,0.0986,-0.1546,0.014,0.000,0.197,0.024
1316,60.335,14.6316,-20.750,0.489,-27.33,2.272,0.608,-20.522,1.053,0.0950,-0.0619,0.022,0.000,0.197,-0.034
1317,60.396,32.3794,-20.665,0.456,-27.01,2.276,0.613,-20.376,0.996,0.1097,0.0634,0.033,0.000,0.197,-0.032
1318,60.435,15.7089,-20.538,0.407,-26.51,2.266,0.611,-20.376,0.996,0.0796,0.1418,0.040,0.000,0.197,-0.040
1319,60.477,16.2834,-20.453,0.376,-26.17,2.248,0.608,-20.229,0.941,0.0892,0.0472,0.031,0.000,0.197,0.025
1320,60.515,15.2552,-20.367,0.344,-25.82,2.269,0.612,-20.229,0.941,0.0906,-0.0993,0.019,0.000,0.197,0.032
1321,60.556,14.0422,-20.282,0.313,-25.48,2.288,0.608,-20.081,0.887,0.1044,0.0535,0.032,0.000,0.197,-0.023
1322,60.595,14.1769,-20.196,0.282,-25.16,2.278,0.612,-19.933,0.834,0.1139,0.0351,0.030,0.000,0.198,-0.022
1323,60.655,23.7045,-20.110,0.252,-24.85,2.267,0.609,-19.933,0.834,0.0830,-0.1010,0.018,0.000,0.198,0.029
1324,60.695,15.0342,-19.980,0.208,-24.34,2.279,0.608,-19.784,0.783,0.1183,-0.0207,0.025,0.000,0.197,0.004
1325,60.736,19.5586,-19.892,0.179,-23.97,2.284,0.612,-19.635,0.734,0.0886,-0.0390,0.024,0.000,0.197,0.034
1326,60.776,14.1011,-19.805,0.151,-23.60,2.276,0.607,-19.635,0.734,0.1065,0.0041,0.027,0.000,0.197,-0.006
1327,60.815,15.2802,-19.718,0.123,-23.26,2.267,0.609,-19.486,0.686,0.0922,-0.1113,0.017,0.000,0.197,-0.036
1328,60.855,14.7731,-19.631,0.096,-22.94,2.270,0.608,-19.486,0.686,0.0977,-0.0912,0.019,0.000,0.198,-0.003
1329,60.896,16.4993,-19.544,0.069,-22.63,2.261,0.608,-19.335,0.640,0.1016,0.0332,0.030,0.000,0.197,0.042
1330,60.935,14.7032,-19.457,0.043,-22.30,2.250,0.609,-19.335,0.640,0.0993,-0.0477,0.023,0.000,0.197,-0.008
1331,60.976,15.7836,-19.371,0.018,-21.97,2.254,0.607,-19.185,0.596,0.0916,-0.0741,0.020,0.000,0.197,-0.057
1332,61.015,15.1049,-19.284,-0.006,-21.61,2.247,0.610,-19.185,0.596,0.0970,0.0707,0.033,0.000,0.197,0.014
1333,61.056,15.0562,-19.197,-0.031,-21.26,2.247,0.606,-19.034,0.553,0.0895,0.1216,0.038,0.000,0.197,0.038
1334,61.096,16.0631,-19.110,-0.054,-20.91,2.249,0.609,-18.882,0.511,0.0957,0.0974,0.036,0.000,0.197,-0.032
1335,61.155,20.1030,-19.023,-0.078,-20.59,2.250,0.605,-18.882,0.511,0.0906,0.0931,0.035,0.000,0.197,-0.026
1336,61.195,15.6211,-18.891,-0.112,-20.11,2.271,0.605,-18.730,0.471,0.1035,0.1637,0.042,0.000,0.197,-0.040
1337,61.235,16.1665,-18.802,-0.135,-19.78,2.286,0.611,-18.730,0.471,0.0915,-0.1727,0.012,0.000,0.198,0.022
1338,61.275,15.2122,-18.712,-0.157,-19.44,2.304,0.605,-18.578,0.433,0.0974,0.1484,0.040,0.000,0.198,0.027
1339,61.316,14.8728,-18.622,-0.179,-19.10,2.304,0.608,-18.425,0.396,0.1009,-0.1105,0.018,0.000,0.198,-0.008
1340,61.357,15.1114,-18.533,-0.200,-18.77,2.298,0.606,-18.425,0.396,0.0924,-0.1503,0.014,0.000,0.198,-0.035
1341,61.395,15.7899,-18.442,-0.221,-18.43,2.301,0.606,-18.272,0.361,0.1045,0.1278,0.038,0.000,0.198,-0.006
1342,61.436,15.8999,-18.352,-0.241,-18.08,2.286,0.607,-18.272,0.361,0.0944,-0.0992,0.018,0.000,0.198,0.037
1343,61.475,16.2701,-18.263,-0.260,-17.73,2.285,0.605,-18.119,0.328,0.1055,0.1619,0.041,0.000,0.197,-0.009
1344,61.516,16.4251,-18.174,-0.278,-17.39,2.285,0.608,-18.119,0.328,0.0939,-0.0171,0.026,0.000,0.197,-0.047
1345,61.575,19.5063,-18.083,-0.296,-17.05,2.286,0.604,-17.965,0.296,0.0954,0.0839,0.035,0.000,0.198,0.003
1346,61.614,14.7901,-17.947,-0.323,-16.54,2.301,0.604,-17.811,0.266,0.0929,-0.1846,0.011,0.000,0.198,-0.022
1347,61.676,22.4115,-17.856,-0.340,-16.19,2.300,0.607,-17.811,0.266,0.1054,0.2092,0.046,0.000,0.198,0.046
1348,61.715,18.6409,-17.720,-0.364,-15.67,2.289,0.605,-17.656,0.237,0.0888,0.0032,0.028,0.000,0.198,0.018
1349,61.775,24.8126,-17.629,-0.380,-15.33,2.286,0.603,-17.502,0.210,0.1075,-0.0421,0.024,0.000,0.197,0.034
1350,61.815,15.0231,-17.493,-0.402,-14.82,2.302,0.605,-17.347,0.185,0.0938,-0.0803,0.020,0.000,0.198,0.035
1351,61.856,14.6717,-17.401,-0.417,-14.49,2.304,0.604,-17.347,0.185,0.1044,0.1061,0.037,0.000,0.197,0.012
1352,61.895,14.0134,-17.310,-0.431,-14.17,2.294,0.603,-17.191,0.161,0.1081,-0.1262,0.016,0.000,0.197,-0.032
1353,61.935,15.3535,-17.219,-0.444,-13.83,2.299,0.605,-17.191,0.161,0.0860,-0.0153,0.026,0.000,0.198,-0.019
1354,61.995,23.6287,-17.128,-0.456,-13.48,2.289,0.602,-17.036,0.139,0.1093,0.0812,0.034,0.000,0.197,0.031
1355,62.036,17.2272,-16.991,-0.473,-12.93,2.281,0.602,-16.880,0.118,0.0744,-0.0622,0.022,0.000,0.198,0.012
1356,62.077,18.8912,-16.900,-0.485,-12.59,2.288,0.604,-16.880,0.118,0.1088,-0.1722,0.012,0.000,0.197,0.049
1357,62.135,28.3543,-16.808,-0.496,-12.26,2.302,0.601,-16.724,0.099,0.1081,-0.0240,0.025,0.000,0.197,-0.007
1358,62.175,14.4718,-16.672,-0.512,-11.80,2.276,0.603,-16.568,0.082,0.0927,-0.1147,0.017,0.000,0.197,0.011
1359,62.215,14.6260,-16.581,-0.521,-11.49,2.256,0.603,-16.568,0.082,0.0893,0.1394,0.039,0.000,0.197,-0.051
1360,62.256,14.9671,-16.491,-0.530,-11.15,2.246,0.602,-16.412,0.067,0.0929,-0.0169,0.026,0.000,0.198,-0.009
1361,62.316,30.2983,-16.401,-0.539,-10.81,2.249,0.605,-16.412,0.067,0.1101,0.1514,0.040,0.000,0.197,0.035
1362,62.356,13.8747,-16.266,-0.551,-10.33,2.258,0.603,-16.255,0.053,0.0934,0.0585,0.032,0.000,0.197,0.026
1363,62.414,26.0424,-16.175,-0.557,-10.01,2.268,0.603,-16.099,0.040,0.0930,0.1189,0.038,0.000,0.197,0.007
1364,62.455,14.1331,-16.038,-0.567,-9.50,2.281,0.604,-15.942,0.030,0.0951,0.0687,0.034,0.000,0.197,0.029
1365,62.495,14.6511,-15.946,-0.573,-9.16,2.302,0.603,-15.942,0.030,0.1109,0.1058,0.037,0.000,0.197,0.007
1366,62.535,15.5332,-15.854,-0.578,-8.81,2.309,0.603,-15.785,0.021,0.0933,0.0610,0.033,0.000,0.198,-0.020
1367,62.575,14.7464,-15.762,-0.583,-8.48,2.319,0.604,-15.785,0.021,0.0905,-0.0347,0.025,0.000,0.198,-0.013
1368,62.616,16.5371,-15.668,-0.587,-8.13,2.326,0.601,-15.628,0.013,0.1005,0.1755,0.043,0.000,0.198,0.032
1369,62.655,14.0361,-15.575,-0.590,-7.78,2.340,0.606,-15.628,0.013,0.0917,0.0800,0.035,0.000,0.198,0.010
1370,62.695,16.1536,-15.481,-0.594,-7.44,2.336,0.601,-15.471,0.007,0.0871,-0.0732,0.022,0.000,0.198,-0.041
1371,62.736,14.5183,-15.387,-0.596,-7.10,2.343,0.604,-15.314,0.003,0.0853,0.0738,0.034,0.000,0.198,-0.003
1372,62.775,14.8648,-15.292,-0.599,-6.76,2.357,0.602,-15.314,0.003,0.0939,0.1200,0.039,0.000,0.198,0.045
1373,62.836,27.8542,-15.197,-0.601,-6.44,2.358,0.603,-15.157,0.001,0.1113,0.0577,0.033,0.000,0.198,0.006
1374,62.876,15.4711,-15.055,-0.603,-5.97,2.363,0.605,-15.000,0.000,0.0910,-0.0353,0.025,0.000,0.198,0.020
1375,62.935,24.6619,-14.960,-0.603,-5.64,2.383,0.605,-15.000,0.000,0.0849,0.0740,0.035,0.000,0.198,-0.024
1376,62.975,16.2862,-14.816,-0.602,-5.11,2.378,0.603,-14.800,0.000,0.1073,0.0783,0.035,0.000,0.197,0.010
1377,63.015,15.1955,-14.720,-0.602,-4.76,2.390,0.602,-14.700,0.000,0.0824,-0.0624,0.023,0.000,0.198,-0.008
1378,63.075,19.6703,-14.624,-0.600,-4.42,2.396,0.601,-14.600,0.000,0.0803,0.1108,0.038,0.000,0.198,-0.023
1379,63.116,15.9116,-14.480,-0.597,-3.94,2.402,0.598,-14.500,0.000,0.0824,0.0464,0.033,0.000,0.198,-0.017
1380,63.156,17.0405,-14.384,-0.595,-3.62,2.394,0.595,-14.400,0.000,0.0755,0.1878,0.045,0.000,0.198,-0.024
1381,63.195,15.7404,-14.287,-0.593,-3.31,2.398,0.593,-14.300,0.000,0.0698,0.1519,0.042,0.000,0.198,0.011
1382,63.235,13.7585,-14.192,-0.590,-3.01,2.421,0.590,-14.200,0.000,0.0830,0.2093,0.048,0.000,0.198,0.042
1383,63.275,15.7465,-14.094,-0.587,-2.72,2.445,0.587,-14.100,0.000,0.0710,0.0516,0.034,0.000,0.198,-0.002
1384,63.315,14.5544,-13.996,-0.584,-2.45,2.454,0.584,-14.000,0.000,0.0828,-0.0206,0.027,0.000,0.198,-0.040
1385,63.375,22.8261,-13.897,-0.581,-2.18,2.465,0.581,-13.900,0.000,0.0642,-0.1241,0.018,0.000,0.199,0.005
1386,63.435,24.1376,-13.749,-0.574,-1.76,2.469,0.576,-13.700,0.000,0.0823,-0.0140,0.028,0.000,0.199,-0.028
1387,63.495,19.7884,-13.600,-0.566,-1.33,2.457,0.566,-13.600,0.000,0.0870,-0.0961,0.021,0.000,0.198,-0.016
1388,63.535,14.7500,-13.453,-0.558,-0.93,2.433,0.560,-13.500,0.000,0.0454,-0.0663,0.023,0.000,0.198,-0.004
1389,63.575,14.7862,-13.355,-0.552,-0.68,2.438,0.554,-13.400,0.000,0.0863,0.1212,0.040,0.000,0.198,-0.024
1390,63.616,14.6016,-13.258,-0.545,-0.40,2.443,0.547,-13.300,0.000,0.0613,0.2287,0.049,0.000,0.198,-0.021
1391,63.655,15.1728,-13.160,-0.539,-0.11,2.439,0.540,-13.200,0.000,0.0578,0.0684,0.035,0.000,0.198,0.011
1392,63.696,14.2541,-13.063,-0.532,0.15,2.445,0.533,-13.100,0.000,0.0570,-0.0184,0.028,0.000,0.198,0.015
1393,63.735,15.2371,-12.964,-0.525,0.39,2.471,0.526,-13.000,0.000,0.0508,0.2697,0.053,0.000,0.198,0.024
1394,63.776,14.6349,-12.865,-0.518,0.62,2.486,0.519,-12.900,0.000,0.0430,0.0058,0.030,0.000,0.198,-0.009
1395,63.815,16.0755,-12.766,-0.510,0.84,2.490,0.512,-12.800,0.000,0.0351,0.2169,0.049,0.000,0.199,-0.014
1396,63.855,14.4524,-12.666,-0.504,1.05,2.489,0.505,-12.700,0.000,0.0522,-0.1677,0.015,0.000,0.199,0.015
1397,63.916,20.1303,-12.566,-0.497,1.22,2.511,0.498,-12.600,0.000,0.0421,0.2018,0.048,0.000,0.199,0.039
1398,63.956,14.0614,-12.415,-0.487,1.45,2.504,0.488,-12.400,0.000,0.0557,-0.0653,0.024,0.000,0.200,0.010
1399,64.015,27.4657,-12.315,-0.480,1.60,2.505,0.480,-12.300,0.000,0.0348,0.0570,0.035,0.000,0.199,0.034
1400,64.076,29.5871,-12.165,-0.469,1.86,2.514,0.470,-12.200,0.000,0.0454,0.2041,0.048,0.000,0.199,0.018
1401,64.116,14.0795,-12.014,-0.456,2.14,2.514,0.457,-12.000,0.000,0.0279,0.0805,0.037,0.000,0.199,-0.002
1402,64.156,14.0340,-11.913,-0.448,2.30,2.529,0.449,-11.900,0.000,0.0357,-0.0608,0.025,0.000,0.199,0.038
1403,64.215,22.8075,-11.813,-0.440,2.45,2.550,0.440,-11.800,0.000,0.0342,0.2185,0.050,0.000,0.199,0.030
1404,64.275,32.0714,-11.660,-0.428,2.64,2.551,0.429,-11.700,0.000,0.0330,0.1799,0.047,0.000,0.200,0.028
1405,64.335,25.3971,-11.508,-0.414,2.84,2.561,0.414,-11.500,0.000,0.0170,-0.0727,0.024,0.000,0.200,0.005
1406,64.375,17.7142,-11.353,-0.400,3.04,2.599,0.403,-11.400,0.000,0.0249,-0.0055,0.030,0.000,0.200,-0.020
1407,64.417,17.4600,-11.249,-0.392,3.17,2.603,0.395,-11.200,0.000,0.0215,-0.0987,0.022,0.000,0.200,0.004
1408,64.456,15.1434,-11.145,-0.383,3.29,2.606,0.385,-11.100,0.000,0.0227,0.0789,0.038,0.000,0.200,0.005
1409,64.495,14.1527,-11.042,-0.374,3.39,2.594,0.376,-11.000,0.000,0.0161,0.1163,0.041,0.000,0.200,0.008
1410,64.535,15.2244,-10.939,-0.364,3.47,2.582,0.366,-10.900,0.000,0.0157,-0.1556,0.017,0.000,0.200,0.010
1411,64.576,14.3067,-10.835,-0.356,3.55,2.598,0.357,-10.800,0.000,0.0118,-0.0603,0.025,0.000,0.199,-0.015
1412,64.615,15.1852,-10.731,-0.347,3.63,2.600,0.349,-10.700,0.000,0.0219,0.1069,0.040,0.000,0.200,-0.003
1413,64.655,17.3363,-10.628,-0.339,3.70,2.592,0.340,-10.600,0.000,0.0094,-0.1790,0.015,0.000,0.200,-0.011
1414,64.696,15.7789,-10.525,-0.330,3.76,2.595,0.331,-10.500,0.000,0.0197,-0.1657,0.016,0.000,0.200,0.004
1415,64.735,15.2480,-10.423,-0.322,3.81,2.582,0.323,-10.400,0.000,0.0160,0.2539,0.053,0.000,0.199,0.020
1416,64.775,14.4960,-10.320,-0.314,3.85,2.560,0.314,-10.300,0.000,0.0203,-0.1466,0.018,0.000,0.199,-0.005
1417,64.815,14.0423,-10.218,-0.305,3.90,2.573,0.306,-10.200,0.000,0.0117,-0.0565,0.025,0.000,0.199,-0.014
1418,64.855,14.0511,-10.115,-0.297,3.96,2.581,0.297,-10.100,0.000,-0.0049,0.1571,0.044,0.000,0.199,-0.016
1419,64.896,14.0105,-10.012,-0.287,4.04,2.580,0.288,-10.000,0.000,-0.0010,-0.0512,0.026,0.000,0.199,-0.007
1420,64.956,17.1033,-9.910,-0.279,4.11,2.577,0.279,-9.900,0.000,-0.0099,0.0652,0.036,0.000,0.199,0.025
1421,65.016,25.3934,-9.756,-0.267,4.13,2.581,0.271,-9.800,0.000,0.0027,-0.0809,0.023,0.000,0.200,-0.010
1422,65.056,14.1807,-9.601,-0.256,4.11,2.580,0.256,-9.600,0.000,0.0072,-0.1192,0.020,0.000,0.200,-0.015
1423,65.116,18.9880,-9.499,-0.249,4.09,2.586,0.249,-9.500,0.000,-0.0145,0.0062,0.031,0.000,0.200,-0.024
1424,65.175,26.8987,-9.345,-0.238,4.09,2.565,0.242,-9.300,0.000,0.0069,-0.0308,0.028,0.000,0.199,-0.025
1425,65.216,14.1660,-9.192,-0.226,4.12,2.555,0.226,-9.200,0.000,0.0039,0.0350,0.033,0.000,0.199,0.008
1426,65.255,17.1332,-9.090,-0.219,4.12,2.556,0.220,-9.100,0.000,-0.0057,0.0992,0.039,0.000,0.199,-0.010
1427,65.296,15.1899,-8.988,-0.212,4.12,2.565,0.212,-9.000,0.000,0.0046,-0.1275,0.019,0.000,0.199,-0.023
