step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,step_ms
589,150.035,12.3419,4.659,29.617,-178.56,2.453,0.385,4.700,30.000,-0.1224,0.0636,0.035,0.000,0.201,0.001,49.833
590,150.286,10.5436,4.536,29.622,-178.86,2.462,0.379,4.500,30.000,-0.1265,0.0806,0.036,0.000,0.201,0.003,100.363
591,150.536,11.3765,4.413,29.628,-179.17,2.467,0.372,4.400,30.000,-0.1028,0.0759,0.036,0.000,0.201,0.010,50.400
592,150.785,12.2364,4.289,29.636,-179.51,2.474,0.364,4.300,30.000,-0.1137,0.0778,0.036,0.000,0.201,0.011,100.291
593,151.085,11.8501,4.165,29.644,-179.84,2.491,0.358,4.200,30.000,-0.1194,0.0764,0.036,0.000,0.201,0.008,100.023
594,151.336,9.8962,4.040,29.652,179.84,2.499,0.350,4.000,30.000,-0.1209,0.0428,0.034,0.000,0.201,0.015,100.143
595,151.586,12.1869,3.914,29.661,179.52,2.503,0.339,3.900,30.000,-0.1144,0.0095,0.031,0.000,0.201,0.017,50.168
596,151.835,10.1169,3.789,29.672,179.18,2.504,0.328,3.800,30.000,-0.1163,-0.0044,0.029,0.000,0.201,0.018,99.698
597,152.085,12.6910,3.663,29.683,178.83,2.509,0.319,3.700,30.000,-0.1208,-0.0560,0.025,0.000,0.201,0.022,50.199
598,152.336,11.5460,3.538,29.694,178.50,2.507,0.308,3.500,30.000,-0.1115,-0.0952,0.021,0.000,0.201,0.025,99.783
599,152.636,11.4111,3.413,29.707,178.17,2.497,0.293,3.400,30.000,-0.1092,-0.1354,0.018,0.000,0.201,0.021,100.331
600,152.835,11.5948,3.289,29.720,177.85,2.487,0.280,3.300,30.000,-0.1017,-0.1504,0.016,0.000,0.200,0.018,49.665
601,153.135,12.0337,3.165,29.733,177.53,2.473,0.269,3.200,30.000,-0.0896,-0.1890,0.012,0.000,0.200,0.012,100.172
602,153.386,12.6926,3.042,29.746,177.24,2.455,0.257,3.000,30.000,-0.0730,-0.1148,0.019,0.000,0.199,0.005,100.573
603,153.635,10.3164,2.921,29.759,176.98,2.434,0.242,2.900,30.000,-0.0464,-0.0760,0.022,0.000,0.199,-0.005,50.028
604,153.835,11.3143,2.800,29.772,176.76,2.424,0.228,2.800,30.000,0.0560,-0.1092,0.019,0.000,0.199,-0.009,50.031
605,154.086,9.8945,2.679,29.783,176.58,2.418,0.218,2.700,30.000,0.0208,-0.0645,0.023,0.000,0.198,-0.024,50.176
606,154.286,9.9442,2.558,29.792,176.49,2.414,0.212,2.600,30.000,-0.0104,-0.1353,0.017,0.000,0.198,-0.035,50.304
607,154.585,8.9053,2.437,29.799,176.51,2.415,0.204,2.400,30.000,-0.0265,-0.0778,0.021,0.000,0.198,-0.021,100.177
608,154.835,9.8991,2.316,29.806,176.54,2.395,0.194,2.300,30.000,-0.0574,-0.0812,0.021,0.000,0.198,-0.007,100.339
609,155.085,8.1983,2.197,29.815,176.50,2.373,0.185,2.200,30.000,-0.0932,-0.0436,0.024,0.000,0.199,-0.014,50.254
610,155.335,11.9159,2.079,29.824,176.41,2.359,0.178,2.100,30.000,-0.1617,0.0488,0.032,0.000,0.200,-0.009,100.105
611,155.635,11.4200,1.961,29.834,176.29,2.358,0.170,2.000,30.000,-0.1878,0.0850,0.036,0.000,0.201,0.006,100.207
612,155.885,11.1018,1.843,29.846,176.14,2.358,0.160,1.800,30.000,-0.2138,0.0929,0.037,0.000,0.201,0.021,100.484
613,156.186,9.9024,1.726,29.860,175.93,2.359,0.142,1.700,30.000,-0.2419,0.1208,0.039,0.000,0.201,0.028,99.864
614,156.435,11.8036,1.608,29.877,175.65,2.364,0.124,1.600,30.000,-0.2593,0.1073,0.038,0.000,0.202,0.027,99.981
615,156.685,11.5085,1.490,29.895,175.31,2.379,0.105,1.500,30.000,-0.2856,0.0880,0.036,0.000,0.202,0.025,49.635
616,156.935,12.9010,1.373,29.916,174.91,2.380,0.088,1.400,30.000,-0.3092,0.0173,0.030,0.000,0.202,0.029,101.013
617,157.235,11.7503,1.256,29.939,174.45,2.369,0.075,1.300,30.000,-0.3511,0.0265,0.031,0.000,0.202,0.031,100.150
618,157.435,9.8009,1.140,29.965,173.91,2.361,0.053,1.100,30.000,-0.3724,-0.0214,0.027,0.000,0.202,0.032,50.599
619,157.685,10.8547,1.025,29.994,173.31,2.342,0.026,1.000,30.000,-0.3810,-0.0259,0.027,0.000,0.202,0.031,50.638
620,157.936,12.7270,0.912,30.026,172.63,2.317,0.028,0.900,30.000,-0.3911,-0.0521,0.024,0.000,0.201,0.014,100.131
621,158.236,10.3865,0.800,30.061,171.89,2.294,0.061,0.800,30.000,-0.4072,-0.1000,0.020,0.000,0.201,-0.005,100.153
622,158.485,10.0141,0.690,30.099,171.10,2.270,0.100,0.700,30.000,-0.3890,-0.1077,0.019,0.000,0.201,-0.011,100.249
623,158.735,11.6986,0.582,30.140,170.25,2.243,0.141,0.600,30.000,-0.3579,-0.0807,0.021,0.000,0.201,-0.000,50.180
624,158.985,11.1797,0.477,30.184,169.35,2.220,0.185,0.500,30.000,-0.3240,-0.0182,0.027,0.000,0.200,0.010,100.071
625,159.285,11.5606,0.374,30.230,168.39,2.195,0.231,0.400,30.000,-0.2554,-0.0305,0.026,0.000,0.200,0.005,100.410
626,159.535,11.6111,0.272,30.277,167.45,2.203,0.278,0.300,30.000,-0.2012,0.0568,0.033,0.000,0.200,-0.030,100.317
627,159.836,12.6919,0.169,30.323,166.59,2.231,0.325,0.200,30.000,-0.1069,0.0587,0.034,0.000,0.199,-0.017,101.000
628,160.085,9.8627,0.064,30.369,165.88,2.272,0.371,0.100,30.000,0.0092,0.0854,0.036,0.000,0.198,-0.003,100.541
629,160.386,5.8605,-0.043,30.413,165.30,2.299,0.415,0.000,30.000,0.0988,0.0674,0.035,0.000,0.197,0.009,100.174
630,160.635,12.6215,-0.152,30.454,164.87,2.336,0.456,-0.200,30.000,0.1786,0.0577,0.034,0.000,0.196,0.014,99.821
631,160.935,10.0544,-0.264,30.491,164.59,2.373,0.492,-0.300,30.000,0.2411,0.0174,0.030,0.000,0.195,0.015,99.892
632,161.136,10.0456,-0.378,30.524,164.50,2.403,0.525,-0.400,30.000,0.2919,0.0173,0.030,0.000,0.195,0.016,50.861
633,161.436,15.4366,-0.495,30.553,164.60,2.420,0.553,-0.500,30.000,0.3222,0.0041,0.029,0.000,0.195,0.022,100.185
634,161.635,11.5615,-0.614,30.579,164.84,2.430,0.579,-0.600,30.000,0.3513,0.0243,0.031,0.000,0.195,0.032,49.857
635,161.886,9.4310,-0.733,30.602,165.17,2.430,0.603,-0.700,30.000,0.3695,-0.0500,0.024,0.000,0.195,0.038,49.566
636,162.086,12.1283,-0.854,30.622,165.57,2.432,0.623,-0.900,30.000,0.3788,-0.0612,0.023,0.000,0.195,0.030,50.597
637,162.384,11.7727,-0.975,30.638,166.06,2.441,0.639,-1.000,30.000,0.4052,-0.0810,0.021,0.000,0.195,0.016,100.410
638,162.636,11.4183,-1.096,30.651,166.64,2.431,0.651,-1.100,30.000,0.4102,-0.0896,0.021,0.000,0.195,0.009,100.005
639,162.936,11.7131,-1.218,30.661,167.30,2.409,0.661,-1.200,30.000,0.4172,-0.0803,0.021,0.000,0.194,0.004,99.797
640,163.185,9.4974,-1.339,30.667,168.04,2.390,0.668,-1.300,30.000,0.4146,-0.0530,0.024,0.000,0.194,-0.005,100.150
641,163.485,12.4296,-1.460,30.670,168.83,2.381,0.671,-1.500,30.000,0.4136,-0.0519,0.024,0.000,0.194,-0.009,99.987
642,163.685,10.3378,-1.581,30.669,169.68,2.366,0.670,-1.600,30.000,0.4007,-0.0794,0.021,0.000,0.193,-0.013,50.275
643,163.985,11.2894,-1.701,30.665,170.59,2.354,0.665,-1.700,30.000,0.3932,-0.0373,0.025,0.000,0.193,-0.010,100.079
644,164.185,10.9378,-1.820,30.657,171.56,2.341,0.657,-1.800,30.000,0.3957,-0.0145,0.027,0.000,0.193,-0.014,50.209
645,164.485,12.0318,-1.940,30.645,172.59,2.319,0.647,-1.900,30.000,0.3865,0.0238,0.030,0.000,0.193,-0.001,100.192
646,164.736,11.8372,-2.058,30.631,173.65,2.321,0.632,-2.100,30.000,0.3757,0.1006,0.037,0.000,0.193,-0.009,100.131
647,164.985,9.5169,-2.177,30.615,174.69,2.330,0.615,-2.200,30.000,0.3591,0.1898,0.045,0.000,0.194,-0.002,50.389
648,165.186,9.8769,-2.295,30.597,175.70,2.345,0.597,-2.300,30.000,0.3456,0.1890,0.045,0.000,0.195,-0.016,50.573
649,165.485,8.6253,-2.415,30.579,176.66,2.371,0.579,-2.400,30.000,0.3283,0.2197,0.048,0.000,0.196,-0.023,100.297
650,165.685,9.8083,-2.536,30.559,177.59,2.402,0.560,-2.500,30.000,0.3164,0.1770,0.045,0.000,0.197,-0.030,50.234
651,165.986,8.8122,-2.657,30.539,178.49,2.430,0.541,-2.700,30.000,0.3031,0.1628,0.044,0.000,0.197,-0.029,100.050
652,166.235,9.5529,-2.780,30.518,179.37,2.456,0.518,-2.800,30.000,0.2919,0.1988,0.047,0.000,0.198,-0.012,100.074
653,166.485,7.8339,-2.903,30.495,-179.79,2.485,0.495,-2.900,30.000,0.2694,0.1918,0.047,0.000,0.198,-0.013,50.407
654,166.685,8.3066,-3.027,30.472,-178.97,2.511,0.473,-3.000,30.000,0.2428,0.1915,0.047,0.000,0.197,-0.001,50.259
655,166.985,7.9434,-3.153,30.449,-178.20,2.530,0.451,-3.200,30.000,0.2183,0.1633,0.045,0.000,0.197,0.013,100.071
656,167.185,8.5082,-3.279,30.425,-177.49,2.552,0.425,-3.300,30.000,0.1879,0.1164,0.041,0.000,0.198,0.020,49.728
657,167.485,9.8608,-3.406,30.401,-176.85,2.572,0.402,-3.400,30.000,0.1581,0.0853,0.038,0.000,0.198,0.026,100.200
658,167.685,8.8767,-3.534,30.379,-176.28,2.579,0.380,-3.500,30.000,0.1386,0.0250,0.033,0.000,0.198,0.031,50.271
659,167.985,10.6618,-3.662,30.357,-175.78,2.580,0.359,-3.700,30.000,0.1123,-0.0629,0.025,0.000,0.199,0.045,99.952
660,168.186,8.6052,-3.790,30.335,-175.36,2.575,0.336,-3.800,30.000,0.0890,-0.1058,0.021,0.000,0.199,0.044,50.483
661,168.485,10.1541,-3.918,30.315,-175.00,2.562,0.316,-3.900,30.000,0.0903,-0.1041,0.021,0.000,0.199,0.035,100.216
662,168.735,10.0980,-4.044,30.297,-174.72,2.548,0.300,-4.000,30.000,0.0623,-0.1595,0.016,0.000,0.199,0.029,99.986
663,169.035,9.4512,-4.170,30.278,-174.48,2.534,0.279,-4.200,30.000,0.0653,-0.1742,0.015,0.000,0.199,0.020,100.181
664,169.285,8.5529,-4.296,30.260,-174.27,2.518,0.260,-4.300,30.000,0.0409,-0.1423,0.017,0.000,0.198,0.021,100.122
665,169.536,10.4777,-4.419,30.242,-174.08,2.496,0.243,-4.400,30.000,0.0482,-0.0885,0.022,0.000,0.198,0.017,50.144
666,169.785,9.7617,-4.542,30.226,-173.94,2.474,0.229,-4.500,30.000,0.0619,-0.0477,0.025,0.000,0.198,0.012,100.040
667,170.086,11.4112,-4.664,30.209,-173.83,2.466,0.212,-4.700,30.000,0.0648,-0.0179,0.028,0.000,0.198,0.002,100.211
668,170.336,9.1765,-4.786,30.191,-173.70,2.468,0.192,-4.800,30.000,0.0669,-0.0320,0.027,0.000,0.198,0.000,100.311
669,170.636,10.3418,-4.907,30.173,-173.53,2.467,0.173,-4.900,30.000,0.0925,-0.0351,0.026,0.000,0.198,0.005,100.503
670,170.885,11.3102,-5.029,30.154,-173.35,2.462,0.157,-5.000,30.000,0.1053,-0.0312,0.027,0.000,0.198,0.009,100.167
671,171.186,9.9592,-5.150,30.134,-173.16,2.454,0.143,-5.200,30.000,0.1038,-0.0415,0.026,0.000,0.198,0.007,99.776
672,171.435,11.4114,-5.271,30.113,-172.95,2.449,0.117,-5.300,30.000,0.1277,-0.0731,0.023,0.000,0.198,0.003,100.240
673,171.736,8.7501,-5.392,30.091,-172.70,2.444,0.091,-5.400,30.000,0.1689,-0.0662,0.023,0.000,0.198,0.006,100.176
674,171.985,12.1322,-5.512,30.067,-172.42,2.439,0.068,-5.500,30.000,0.1967,-0.0514,0.025,0.000,0.198,0.005,100.038
675,172.285,12.5516,-5.632,30.042,-172.10,2.431,0.053,-5.600,30.000,0.2363,-0.1084,0.019,0.000,0.197,0.011,100.273
676,172.536,10.5413,-5.751,30.015,-171.74,2.430,0.051,-5.800,30.000,0.2616,-0.1348,0.017,0.000,0.197,0.012,100.013
677,172.835,13.2982,-5.869,29.987,-171.33,2.416,0.033,-5.900,30.000,0.2862,-0.1794,0.013,0.000,0.197,0.021,100.461
678,173.086,10.6343,-5.986,29.956,-170.87,2.395,0.046,-6.000,30.000,0.3005,-0.2347,0.008,0.000,0.196,0.020,100.504
679,173.386,9.1631,-6.102,29.923,-170.37,2.370,0.077,-6.100,30.000,0.3079,-0.1755,0.013,0.000,0.195,0.014,99.917
680,173.585,12.4580,-6.215,29.888,-169.81,2.340,0.113,-6.200,30.000,0.3157,-0.1670,0.013,0.000,0.195,0.009,50.117
681,173.885,9.2174,-6.326,29.850,-169.22,2.304,0.152,-6.300,30.000,0.3187,-0.1494,0.015,0.000,0.194,0.015,100.221
682,174.085,12.5671,-6.435,29.811,-168.59,2.277,0.192,-6.400,30.000,0.3050,-0.1286,0.016,0.000,0.194,0.016,50.212
683,174.384,13.5697,-6.543,29.770,-167.91,2.254,0.234,-6.500,30.000,0.2678,-0.0999,0.019,0.000,0.194,0.028,100.196
684,174.635,10.1362,-6.649,29.727,-167.20,2.249,0.277,-6.600,30.000,0.1949,-0.1186,0.017,0.000,0.193,0.046,100.292
685,174.936,11.4983,-6.753,29.683,-166.49,2.239,0.320,-6.800,30.000,0.1232,-0.1489,0.014,0.000,0.194,0.051,100.326
686,175.136,9.3062,-6.858,29.641,-165.87,2.208,0.362,-6.900,30.000,0.0486,-0.1094,0.017,0.000,0.195,0.049,50.287
687,175.436,5.1685,-6.961,29.600,-165.36,2.190,0.402,-7.000,30.000,-0.0652,-0.0682,0.021,0.000,0.196,0.045,100.205
688,175.635,9.7652,-7.063,29.562,-164.97,2.174,0.440,-7.100,30.000,-0.1612,0.0031,0.027,0.000,0.197,0.039,49.851
689,175.886,10.3243,-7.166,29.526,-164.69,2.164,0.475,-7.200,30.000,-0.2324,0.0316,0.030,0.000,0.198,0.032,49.796
690,176.135,10.6008,-7.268,29.495,-164.57,2.154,0.506,-7.300,30.000,-0.2869,0.0900,0.035,0.000,0.199,0.018,100.358
691,176.435,14.1595,-7.371,29.469,-164.65,2.121,0.532,-7.400,30.000,-0.3253,0.1220,0.038,0.000,0.200,0.003,100.843
692,176.685,12.4526,-7.475,29.446,-164.86,2.110,0.555,-7.500,30.000,-0.3433,0.1089,0.037,0.000,0.201,-0.014,100.591
693,176.985,12.7674,-7.580,29.425,-165.13,2.139,0.575,-7.600,30.000,-0.3602,0.0899,0.035,0.000,0.202,0.021,100.162
694,177.235,12.1105,-7.686,29.408,-165.47,2.133,0.593,-7.700,30.000,-0.3618,0.1314,0.039,0.000,0.202,0.034,99.677
695,177.535,13.0418,-7.792,29.392,-165.89,2.132,0.608,-7.800,30.000,-0.3522,0.0948,0.036,0.000,0.202,0.022,100.195
696,177.785,11.5828,-7.899,29.380,-166.41,2.132,0.620,-7.900,30.000,-0.3659,0.0986,0.036,0.000,0.202,-0.022,100.151
697,178.085,12.1115,-8.006,29.371,-167.00,2.125,0.629,-8.000,30.000,-0.3731,0.1145,0.038,0.000,0.202,-0.058,100.005
698,178.285,9.8202,-8.113,29.365,-167.66,2.126,0.635,-8.100,30.000,-0.3726,0.1407,0.040,0.000,0.202,-0.036,50.690
699,178.585,13.7140,-8.221,29.362,-168.38,2.133,0.638,-8.200,30.000,-0.3724,0.1551,0.042,0.000,0.202,-0.003,100.494
700,178.836,10.5619,-8.330,29.362,-169.16,2.131,0.639,-8.300,30.000,-0.3797,0.2323,0.049,0.000,0.202,0.001,99.972
701,179.135,12.9829,-8.439,29.365,-170.00,2.141,0.636,-8.400,30.000,-0.3861,0.2671,0.052,0.000,0.202,-0.005,100.203
702,179.386,9.5981,-8.548,29.371,-170.91,2.144,0.631,-8.500,30.000,-0.3665,0.2897,0.055,0.000,0.202,-0.033,99.914
703,179.685,13.0979,-8.659,29.381,-171.88,2.155,0.620,-8.700,30.000,-0.3545,0.2592,0.052,0.000,0.203,-0.016,100.041
704,179.936,10.4196,-8.770,29.394,-172.90,2.193,0.607,-8.800,30.000,-0.3460,0.2650,0.053,0.000,0.203,-0.001,99.826
705,180.235,11.7004,-8.883,29.407,-173.91,2.236,0.593,-8.900,30.000,-0.3381,0.3160,0.058,0.000,0.203,0.004,100.256
706,180.435,7.3419,-8.998,29.422,-174.88,2.280,0.578,-9.000,30.000,-0.3257,0.3272,0.059,0.000,0.203,0.013,50.134
707,180.736,9.7111,-9.115,29.439,-175.83,2.323,0.561,-9.100,30.000,-0.3122,0.2845,0.056,0.000,0.202,0.014,100.116
708,180.985,7.7904,-9.234,29.456,-176.78,2.364,0.545,-9.200,30.000,-0.3068,0.2372,0.052,0.000,0.202,0.016,100.168
709,181.285,12.4811,-9.354,29.475,-177.70,2.411,0.527,-9.400,30.000,-0.3006,0.2557,0.054,0.000,0.202,0.018,99.911
710,181.535,11.7638,-9.476,29.496,-178.61,2.443,0.505,-9.500,30.000,-0.2849,0.2441,0.053,0.000,0.202,0.018,100.700
711,181.836,12.3842,-9.599,29.517,-179.50,2.478,0.483,-9.600,30.000,-0.2620,0.1862,0.048,0.000,0.203,0.001,100.154
712,182.085,11.5684,-9.724,29.540,179.62,2.516,0.461,-9.700,30.000,-0.2473,0.1488,0.045,0.000,0.202,-0.020,100.647
713,182.386,11.8294,-9.850,29.563,178.81,2.548,0.440,-9.900,30.000,-0.2229,0.0576,0.037,0.000,0.201,-0.016,100.319
714,182.635,11.2685,-9.978,29.587,178.06,2.577,0.414,-10.000,30.000,-0.2114,0.0470,0.037,0.000,0.201,0.005,99.747
715,182.885,9.7482,-10.106,29.611,177.36,2.595,0.389,-10.100,30.000,-0.1836,0.0224,0.034,0.000,0.200,0.027,50.157
716,183.135,12.7560,-10.235,29.635,176.71,2.612,0.367,-10.200,30.000,-0.1562,-0.0188,0.031,0.000,0.200,0.044,99.932
717,183.435,11.9399,-10.365,29.658,176.11,2.625,0.344,-10.400,30.000,-0.1100,-0.0597,0.027,0.000,0.200,0.038,100.358
718,183.635,8.8298,-10.495,29.681,175.59,2.643,0.319,-10.500,30.000,-0.0526,-0.1266,0.021,0.000,0.199,0.018,50.212
719,183.885,10.3054,-10.625,29.702,175.16,2.647,0.299,-10.600,30.000,0.0170,-0.1620,0.018,0.000,0.199,0.016,50.235
720,184.135,11.9963,-10.756,29.722,174.83,2.641,0.281,-10.800,30.000,0.1136,-0.2190,0.013,0.000,0.198,-0.001,99.893
721,184.436,11.8569,-10.887,29.739,174.62,2.629,0.261,-10.900,30.000,0.2475,-0.2208,0.012,0.000,0.197,-0.011,100.024
722,184.635,9.7603,-11.018,29.753,174.53,2.615,0.248,-11.000,30.000,0.2464,-0.1713,0.016,0.000,0.196,-0.021,49.911
723,184.935,12.1505,-11.149,29.762,174.63,2.609,0.243,-11.100,30.000,0.2028,-0.2061,0.013,0.000,0.195,0.000,100.128
724,185.186,13.2460,-11.279,29.767,174.88,2.596,0.234,-11.300,30.000,0.1633,-0.2239,0.011,0.000,0.195,0.011,100.247
725,185.435,7.1677,-11.409,29.769,175.21,2.573,0.231,-11.400,30.000,0.1221,-0.1714,0.016,0.000,0.195,0.015,50.186
726,185.685,13.1016,-11.537,29.769,175.58,2.550,0.234,-11.500,30.000,0.0440,-0.2019,0.013,0.000,0.195,0.031,100.099
727,185.986,11.8156,-11.665,29.769,175.96,2.525,0.234,-11.700,30.000,-0.0211,-0.1510,0.017,0.000,0.196,0.044,100.097
728,186.185,10.8685,-11.790,29.770,176.26,2.501,0.230,-11.800,30.000,-0.0844,-0.1572,0.016,0.000,0.197,0.043,49.935
729,186.485,12.3626,-11.914,29.774,176.42,2.464,0.227,-11.900,30.000,-0.1329,-0.1236,0.019,0.000,0.199,0.032,100.302
730,186.736,11.1589,-12.036,29.780,176.43,2.426,0.222,-12.000,30.000,-0.1675,-0.0531,0.025,0.000,0.199,0.027,100.502
731,187.035,12.2178,-12.156,29.790,176.34,2.404,0.215,-12.200,30.000,-0.1755,-0.0461,0.026,0.000,0.200,0.004,100.100
732,187.286,11.9687,-12.275,29.802,176.19,2.394,0.200,-12.300,30.000,-0.2038,0.0122,0.031,0.000,0.200,0.007,100.220
733,187.586,11.5977,-12.393,29.816,175.99,2.386,0.185,-12.400,30.000,-0.2274,0.0173,0.031,0.000,0.200,0.017,100.706
734,187.836,12.5182,-12.511,29.832,175.73,2.379,0.169,-12.500,30.000,-0.2228,0.0519,0.034,0.000,0.200,0.021,100.087
735,188.135,12.9858,-12.628,29.850,175.38,2.371,0.153,-12.600,30.000,-0.2465,0.0850,0.037,0.000,0.201,0.027,100.195
736,188.336,12.9027,-12.744,29.870,174.98,2.369,0.137,-12.700,30.000,-0.2555,0.0950,0.038,0.000,0.201,0.015,50.092
737,188.586,12.5908,-12.861,29.893,174.51,2.370,0.114,-12.900,30.000,-0.2723,0.0727,0.036,0.000,0.201,-0.010,50.933
738,188.835,9.9438,-12.977,29.919,174.00,2.363,0.085,-13.000,30.000,-0.2655,0.0647,0.036,0.000,0.201,-0.028,99.904
739,189.135,9.8742,-13.092,29.947,173.42,2.356,0.054,-13.100,30.000,-0.2634,0.0401,0.034,0.000,0.202,-0.046,100.533
740,189.386,10.3789,-13.207,29.978,172.78,2.354,0.023,-13.200,30.000,-0.2340,0.0084,0.031,0.000,0.202,-0.055,100.601
741,189.636,9.9117,-13.321,30.012,172.09,2.340,0.024,-13.300,30.000,-0.2247,0.0240,0.032,0.000,0.202,-0.041,50.109
742,189.835,8.4340,-13.434,30.047,171.39,2.357,0.058,-13.400,30.000,-0.1821,0.0902,0.038,0.000,0.202,-0.021,50.173
743,190.085,4.6180,-13.549,30.082,170.75,2.380,0.095,-13.500,30.000,-0.1312,0.0630,0.036,0.000,0.201,-0.001,50.261
744,190.335,9.6478,-13.664,30.116,170.18,2.408,0.122,-13.700,30.000,-0.0654,0.0337,0.033,0.000,0.200,0.001,99.941
745,190.635,7.1835,-13.781,30.150,169.71,2.430,0.151,-13.800,30.000,-0.0132,0.0200,0.032,0.000,0.199,0.011,100.571
746,190.836,6.2144,-13.900,30.182,169.33,2.453,0.182,-13.900,30.000,0.0750,0.0252,0.033,0.000,0.198,0.012,50.458
747,191.135,7.5420,-14.020,30.212,169.06,2.476,0.212,-14.000,30.000,0.1363,-0.0368,0.027,0.000,0.198,0.007,100.114
748,191.336,2.9694,-14.141,30.239,168.91,2.494,0.242,-14.100,30.000,0.1926,0.0084,0.031,0.000,0.197,-0.006,50.159
749,191.586,7.5514,-14.264,30.262,168.90,2.505,0.265,-14.300,30.000,0.2115,-0.0504,0.026,0.000,0.197,-0.012,50.044
750,191.785,9.7852,-14.388,30.284,169.00,2.513,0.284,-14.400,30.000,0.2397,-0.0675,0.024,0.000,0.197,-0.005,50.166
751,192.085,9.3983,-14.512,30.303,169.18,2.511,0.303,-14.500,30.000,0.2501,-0.0949,0.022,0.000,0.197,-0.003,100.077
752,192.336,7.8898,-14.637,30.319,169.42,2.508,0.321,-14.600,30.000,0.2767,-0.0956,0.022,0.000,0.197,-0.008,100.333
753,192.635,9.2659,-14.762,30.333,169.72,2.502,0.335,-14.800,30.000,0.2839,-0.1259,0.019,0.000,0.196,-0.017,100.049
754,192.885,8.2075,-14.887,30.345,170.11,2.495,0.345,-14.900,30.000,0.2877,-0.1312,0.018,0.000,0.196,-0.034,100.165
755,193.185,6.9170,-15.011,30.354,170.56,2.483,0.354,-15.000,30.000,0.3069,-0.1741,0.014,0.000,0.196,-0.043,100.144
756,193.436,8.2286,-15.135,30.360,171.07,2.460,0.361,-15.157,29.999,0.3158,-0.1705,0.014,0.000,0.195,-0.049,100.024
757,193.686,7.7275,-15.259,30.363,171.62,2.437,0.370,-15.314,29.997,0.3141,-0.2038,0.011,0.000,0.195,-0.056,49.687
758,193.885,9.2657,-15.381,30.363,172.24,2.410,0.372,-15.314,29.997,0.3344,-0.1545,0.015,0.000,0.194,-0.056,49.984
759,194.186,7.8933,-15.502,30.360,172.91,2.387,0.369,-15.471,29.993,0.3210,-0.1887,0.012,0.000,0.194,-0.044,100.177
760,194.435,8.9107,-15.623,30.355,173.63,2.370,0.369,-15.628,29.987,0.3200,-0.1425,0.016,0.000,0.194,-0.035,100.185
761,194.685,10.7502,-15.741,30.348,174.38,2.345,0.371,-15.785,29.979,0.3291,-0.0944,0.020,0.000,0.193,-0.021,50.166
762,194.936,10.9958,-15.859,30.337,175.16,2.323,0.365,-15.785,29.979,0.3407,-0.0497,0.024,0.000,0.193,-0.030,99.956
763,195.235,9.0793,-15.976,30.324,175.97,2.303,0.355,-15.942,29.970,0.3403,-0.0425,0.025,0.000,0.193,-0.034,100.081
764,195.486,12.8686,-16.092,30.308,176.81,2.290,0.349,-16.099,29.960,0.3326,-0.0542,0.023,0.000,0.193,-0.032,100.110
765,195.784,9.8869,-16.207,30.290,177.69,2.289,0.346,-16.255,29.947,0.3300,-0.0350,0.025,0.000,0.193,-0.022,99.972
766,196.035,9.9145,-16.322,30.270,178.56,2.288,0.330,-16.255,29.947,0.3173,0.0509,0.033,0.000,0.193,-0.002,100.020
767,196.336,7.2596,-16.436,30.249,179.42,2.289,0.317,-16.412,29.933,0.3308,0.0364,0.031,0.000,0.194,0.015,100.173
768,196.535,10.4910,-16.550,30.227,-179.77,2.287,0.310,-16.568,29.918,0.3310,0.0653,0.034,0.000,0.194,0.004,50.070
769,196.785,9.7888,-16.664,30.203,-178.96,2.290,0.301,-16.568,29.918,0.3114,0.0934,0.037,0.000,0.195,-0.014,50.046
770,197.035,8.6175,-16.778,30.177,-178.10,2.305,0.282,-16.724,29.901,0.3118,0.1782,0.044,0.000,0.195,-0.019,100.052
771,197.335,10.7995,-16.893,30.150,-177.26,2.327,0.269,-16.880,29.882,0.3074,0.1303,0.040,0.000,0.195,-0.004,100.180
772,197.585,9.4979,-17.008,30.122,-176.46,2.346,0.262,-17.036,29.861,0.3100,0.0839,0.036,0.000,0.196,-0.005,100.086
773,197.886,12.2653,-17.123,30.092,-175.68,2.360,0.247,-17.036,29.861,0.3049,0.0762,0.036,0.000,0.196,0.011,100.112
774,198.135,11.3615,-17.239,30.061,-174.87,2.367,0.227,-17.191,29.839,0.3014,0.0766,0.036,0.000,0.196,0.010,100.004
775,198.386,7.3116,-17.355,30.028,-174.05,2.379,0.212,-17.347,29.815,0.2838,0.1057,0.039,0.000,0.196,0.003,50.102
776,198.635,10.4427,-17.471,29.993,-173.23,2.395,0.205,-17.502,29.790,0.2869,0.1150,0.039,0.000,0.196,0.008,100.106
777,198.885,10.1585,-17.588,29.957,-172.46,2.413,0.188,-17.502,29.790,0.2743,0.0453,0.033,0.000,0.196,-0.006,49.810
778,199.135,11.8076,-17.704,29.919,-171.70,2.425,0.164,-17.656,29.763,0.2513,0.0767,0.036,0.000,0.197,0.000,100.089
779,199.435,10.1497,-17.821,29.881,-170.96,2.429,0.147,-17.811,29.734,0.2324,0.0416,0.033,0.000,0.197,0.013,100.079
780,199.636,11.8246,-17.938,29.843,-170.25,2.437,0.141,-17.965,29.704,0.2312,0.0354,0.033,0.000,0.197,0.026,50.262
