step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,obs_clear
131.000000,6.550000,2.536200,15.709625,0.284321,5.390484,2.462180,0.274334,15.785039,0.020557,-0.036856,0.022843,0.000000,0.000000,0.000000,0.000000,0.190750
132.000000,6.600000,2.088000,15.832189,0.295887,5.217093,2.463322,0.279338,15.785039,0.020557,-0.028600,-0.019955,0.000000,0.000000,0.000000,0.000000,0.155297
133.000000,6.650000,2.401600,15.954845,0.307086,5.082503,2.462325,0.277791,15.941858,0.029599,-0.020857,0.021946,0.000000,0.000000,0.000000,0.000000,0.127476
134.000000,6.700000,1.972800,16.077477,0.317993,4.984404,2.463422,0.278510,16.098573,0.040283,-0.025404,-0.023476,0.000000,0.000000,0.000000,0.000000,0.107939
135.000000,6.750000,2.832100,16.200182,0.328695,4.864860,2.462248,0.281510,16.255168,0.052607,-0.020098,-0.033310,0.000000,0.000000,0.000000,0.000000,0.097237
136.000000,6.800000,2.024800,16.322851,0.339135,4.770334,2.460583,0.286657,16.411625,0.066571,-0.015593,0.042611,0.000000,0.000000,0.000000,0.000000,0.095448
137.000000,6.850000,2.704900,16.445454,0.349367,4.697052,2.462713,0.284812,16.411625,0.066571,-0.007518,-0.026792,0.000000,0.000000,0.000000,0.000000,0.102726
138.000000,6.900000,1.971900,16.568176,0.359450,4.661689,2.461374,0.277278,16.567927,0.082172,-0.015616,-0.081028,0.000000,0.000000,0.000000,0.000000,0.119133
139.000000,6.950000,2.362500,16.690838,0.369452,4.588276,2.457322,0.272079,16.724057,0.099409,-0.006310,-0.120021,0.000000,0.000000,0.000000,0.000000,0.144291
140.000000,7.000000,2.070300,16.813310,0.379281,4.558660,2.451321,0.269386,16.879998,0.118279,-0.004728,-0.125095,0.000000,0.000000,0.000000,0.000000,0.177956
141.000000,7.050000,3.048700,16.935489,0.389022,4.536523,2.445067,0.269572,17.035734,0.138782,-0.010715,-0.131998,0.000000,0.000000,0.000000,0.000000,0.219564
142.000000,7.100000,2.223100,17.057359,0.398692,4.486485,2.438467,0.260807,17.035734,0.138782,-0.012303,-0.114757,0.000000,0.000000,0.000000,0.000000,0.268276
143.000000,7.150000,2.277200,17.178909,0.408229,4.429188,2.432729,0.247621,17.191245,0.160915,-0.020175,-0.119282,0.000000,0.000000,0.000000,0.000000,0.323474
144.000000,7.200000,2.114600,17.300182,0.417623,4.335437,2.426765,0.237511,17.346517,0.184675,-0.024282,-0.119350,0.000000,0.000000,0.000000,0.000000,0.384255
145.000000,7.250000,2.513700,17.421173,0.426795,4.222872,2.420797,0.231153,17.501531,0.210059,-0.029313,-0.102706,0.000000,0.000000,0.000000,0.000000,0.450034
146.000000,7.300000,2.053600,17.541884,0.435708,4.087307,2.415662,0.229223,17.656271,0.237066,-0.040775,-0.110341,0.000000,0.000000,0.000000,0.000000,0.403031
147.000000,7.350000,2.092700,17.662360,0.444317,3.899086,2.410145,0.207341,17.656271,0.237066,-0.040784,-0.162641,0.000000,0.000000,0.000000,0.000000,0.348899
148.000000,7.400000,1.939500,17.782588,0.452511,3.711254,2.402013,0.188926,17.810720,0.265691,-0.043874,-0.152695,0.000000,0.000000,0.000000,0.000000,0.300618
149.000000,7.450000,2.992200,17.902437,0.460285,3.509854,2.394378,0.175808,17.964860,0.295932,-0.036673,-0.109352,0.000000,0.000000,0.000000,0.000000,0.259262
150.000000,7.500000,2.000800,18.021932,0.467615,3.342075,2.388910,0.170034,18.118675,0.327786,-0.025581,-0.117462,0.000000,0.000000,0.000000,0.000000,0.223169
151.000000,7.550000,2.821000,18.141174,0.474578,3.225338,2.383037,0.148506,18.118675,0.327786,-0.009700,-0.110693,0.000000,0.000000,0.000000,0.000000,0.192001
152.000000,7.600000,2.282600,18.260137,0.481282,3.181189,2.377503,0.120633,18.272149,0.361249,0.009875,-0.068298,0.000000,0.000000,0.000000,0.000000,0.165344
153.000000,7.650000,2.103400,18.378829,0.487879,3.226028,2.374088,0.102663,18.425263,0.396316,0.030547,-0.115523,0.000000,0.000000,0.000000,0.000000,0.143076
154.000000,7.700000,1.932800,18.497345,0.494559,3.364575,2.368312,0.101473,18.578002,0.432986,0.049325,-0.068073,0.000000,0.000000,0.000000,0.000000,0.125646
