step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,obs_clear
79.000000,3.950000,3959.746400,9.601512,-0.310760,-3.081014,2.407239,0.310763,9.600000,0.000000,0.058557,0.106178,0.000000,0.000000,0.000000,0.000000,0.408268
80.000000,4.000000,3832.560500,9.721700,-0.317229,-2.811493,2.412547,0.317970,9.700000,0.000000,0.061363,0.055465,0.000000,0.000000,0.000000,0.000000,0.462033
81.000000,4.050000,3944.134200,9.842183,-0.323146,-2.528402,2.415321,0.325887,9.800000,0.000000,0.061830,-0.000459,0.000000,0.000000,0.000000,0.000000,0.429495
82.000000,4.100000,4082.764600,9.962831,-0.328473,-2.242820,2.415298,0.330570,10.000000,0.000000,0.060483,0.017333,0.000000,0.000000,0.000000,0.000000,0.369186
83.000000,4.150000,3857.739600,10.083503,-0.333199,-1.963480,2.416164,0.333607,10.100000,0.000000,0.067649,0.034454,0.000000,0.000000,0.000000,0.000000,0.313739
84.000000,4.200000,3926.420600,10.204241,-0.337339,-1.650832,2.417887,0.337365,10.200000,0.000000,0.074406,0.036774,0.000000,0.000000,0.000000,0.000000,0.263894
85.000000,4.250000,3763.291000,10.325085,-0.340821,-1.306603,2.419726,0.341743,10.300000,0.000000,0.079743,0.017404,0.000000,0.000000,0.000000,0.000000,0.219953
86.000000,4.300000,3688.387200,10.446040,-0.343580,-0.937303,2.420596,0.346651,10.400000,0.000000,0.088450,-0.076582,0.000000,0.000000,0.000000,0.000000,0.182201
87.000000,4.350000,3703.697900,10.567053,-0.345560,-0.527329,2.416767,0.347127,10.600000,0.000000,0.096208,-0.146935,0.000000,0.000000,0.000000,0.000000,0.151026
88.000000,4.400000,4160.098500,10.687887,-0.346672,-0.081890,2.409420,0.346884,10.700000,0.000000,0.109298,-0.218263,0.000000,0.000000,0.000000,0.000000,0.126633
89.000000,4.450000,3682.390500,10.808357,-0.346844,0.423072,2.398507,0.346945,10.800000,0.000000,0.120231,-0.324979,0.000000,0.000000,0.000000,0.000000,0.109180
90.000000,4.500000,3684.991900,10.928280,-0.345959,0.976499,2.382258,0.347113,10.900000,0.000000,0.132883,-0.361988,0.000000,0.000000,0.000000,0.000000,0.098516
91.000000,4.550000,3790.272900,11.047375,-0.343929,1.584669,2.364159,0.347176,11.000000,0.000000,0.147047,-0.365575,0.000000,0.000000,0.000000,0.000000,0.094432
92.000000,4.600000,3708.003300,11.165538,-0.340660,2.253443,2.345880,0.342399,11.200000,0.000000,0.153151,-0.348481,0.000000,0.000000,0.000000,0.000000,0.096549
93.000000,4.650000,3585.583900,11.282741,-0.336048,2.945021,2.328456,0.336491,11.300000,0.000000,0.144227,-0.274689,0.000000,0.000000,0.000000,0.000000,0.104448
94.000000,4.700000,3786.298700,11.399010,-0.330066,3.590888,2.314721,0.330068,11.400000,0.000000,0.148842,-0.233346,0.000000,0.000000,0.000000,0.000000,0.117954
95.000000,4.750000,4229.593400,11.514519,-0.322818,4.253792,2.303054,0.323144,11.500000,0.000000,0.142188,-0.228012,0.000000,0.000000,0.000000,0.000000,0.136819
96.000000,4.800000,3812.529500,11.629355,-0.314276,4.883456,2.291654,0.315644,11.600000,0.000000,0.137823,-0.198183,0.000000,0.000000,0.000000,0.000000,0.160901
97.000000,4.850000,3850.714800,11.743521,-0.304522,5.490517,2.281744,0.307616,11.700000,0.000000,0.135611,-0.080095,0.000000,0.000000,0.000000,0.000000,0.189978
98.000000,4.900000,3774.501900,11.857085,-0.293606,6.085132,2.277740,0.296726,11.900000,0.000000,0.121102,-0.038177,0.000000,0.000000,0.000000,0.000000,0.223770
99.000000,4.950000,3828.185400,11.970330,-0.281533,6.614537,2.275831,0.283092,12.000000,0.000000,0.123580,0.006419,0.000000,0.000000,0.000000,0.000000,0.262428
100.000000,5.000000,3932.224300,12.083364,-0.268426,7.154431,2.276152,0.268941,12.100000,0.000000,0.120042,0.078100,0.000000,0.000000,0.000000,0.000000,0.305395
101.000000,5.050000,4188.584600,12.196286,-0.254252,7.678790,2.280057,0.254279,12.200000,0.000000,0.106507,0.093638,0.000000,0.000000,0.000000,0.000000,0.352560
102.000000,5.100000,4016.651200,12.309266,-0.239019,8.144344,2.284739,0.239198,12.300000,0.000000,0.104393,0.076274,0.000000,0.000000,0.000000,0.000000,0.404122
103.000000,5.150000,3703.556200,12.422351,-0.222835,8.601528,2.288552,0.223953,12.400000,0.000000,0.089688,0.084251,0.000000,0.000000,0.000000,0.000000,0.459571
104.000000,5.200000,3564.554500,12.535492,-0.205721,8.994591,2.292765,0.208760,12.500000,0.000000,0.075548,0.073068,0.000000,0.000000,0.000000,0.000000,0.501803
105.000000,5.250000,3738.578100,12.648720,-0.187798,9.326034,2.296418,0.194015,12.600000,0.000000,0.060419,0.079411,0.000000,0.000000,0.000000,0.000000,0.454600
106.000000,5.300000,3816.722500,12.762024,-0.169191,9.591345,2.300389,0.173401,12.800000,0.000000,0.052040,0.128115,0.000000,0.000000,0.000000,0.000000,0.409075
